walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,77.79896646473917,17344.199572021545,76.43697488799204,16449.77351492051,75.50126220188572,16243.95490412697,74.75895014326923,16465.30875321049,73.70448852991551,16505.219505413366,72.28611073620182,16454.20249979682,70.60038325955796,16081.708271140535,69.80920831630579,16039.101917464173,69.20648870588793,16031.166266335202,68.65235874679043,15928.158500072204,68.2745550387699,16022.659952842037,67.67607754527646,15978.167959223305,67.4895305465246,16119.430594853633,67.00821935975199,16031.664794238708,66.58453169399016,15949.438203972291,66.9272863589324,16310.889910939572,67.78555723331198,16932.298946873416,69.1059825818712,17969.617225234946,70.7742916859815,19482.061263443582,72.71830369583877,21077.370702475553,690.0,220.0,30.0,30.0,3000.0
walk 2,45.07486045275436,5635.1762925200355,49.582899876586445,7004.644749595254,56.96954295638466,8955.718655498391,63.55385503840954,11274.008188207446,69.8347885371502,13876.013859761193,76.74593493205505,17034.067807213007,83.5219447906318,20477.735744508067,89.94063141367106,24222.541432687107,95.9133411403951,28319.133753772858,101.47169149232998,32742.873630849623,106.32573694424033,37359.46822824613,111.17798881631728,42400.72937467206,115.14930079626939,47309.276254878525,118.66609335884674,52215.09679899773,122.05592289157143,56909.422341893536,124.877137330102,61140.330874913416,127.72403224609954,64956.207734250536,129.80622534089602,67676.57883699852,131.30442765424408,69444.93808226426,132.2394565654567,70588.18912564646,690.0,250.0,30.0,30.0,3000.0
walk 3,51.4483273316802,10560.505202931961,51.24560105817221,11037.094416817357,53.40114449560485,11954.243974095507,55.86887639228994,12599.293299766676,59.72249042065405,14245.956240408937,63.97718312703784,16230.300320241106,68.1410308756765,18401.21717287797,72.2040750717792,20819.325367938174,75.83192781679911,23169.28864048775,78.84851100835773,25075.485182668,81.44794193956716,26441.036114545816,83.81484652731798,27601.108098097724,85.92754743482166,28621.624039662598,88.1037511518156,29438.68429769762,90.01351177636923,29956.570695384464,91.83212782655767,30437.8793565472,93.34603912133622,30841.644337057318,95.03015467869902,31486.518132349287,96.60214847193038,32082.74090359411,98.43692490231618,32750.122777168748,690.0,280.0,30.0,30.0,3000.0
walk 4,59.86959994272658,16410.369561226493,59.15083990981223,14848.625253584203,60.32672260557947,14809.233023666391,61.48005386366512,14732.19655647949,62.654618106456454,14567.28298208238,64.53718780819163,14724.202655874873,66.50825076088442,15123.515254726295,68.38877184951713,15546.955208139481,70.58555905096189,16192.149064199324,73.27699868153502,17273.273794872846,76.71020205768143,18895.554103430095,80.46504303442148,20810.819791416183,84.2868275340922,22945.92249502667,88.15857808433788,25282.78445814772,91.87239272491658,27638.640610301743,94.79961180428344,29694.78535409829,97.02328167217172,31376.164524665306,98.21522602560897,32624.693139609855,98.4354787612277,33325.366526220045,97.67755504143264,33578.023250071776,690.0,310.0,30.0,30.0,3000.0
walk 5,45.128286217274535,5664.361096434532,47.21961824980522,6536.707051439877,47.93251487401255,7104.280662338147,50.16530921815295,7908.763830158461,52.00152615064028,8687.016265009228,54.53676617715198,9933.274663173224,58.49724371243289,11643.835042276563,61.84388103137913,12938.845077778462,65.12223455456123,14145.164723942875,67.7370921907757,15064.347027859083,70.90459147474994,16210.913916894911,74.57753947751894,17587.006102652816,77.56250663607943,18779.107974222585,79.79651176315355,19591.361172293844,81.47526464286972,20292.10164587208,82.95009786398833,21027.24297705763,83.83202538249114,21522.551150577212,84.08994448351,21593.646099485333,84.04230552183172,21536.243576358505,83.82731624508853,21493.622214440657,690.0,340.0,30.0,30.0,3000.0
walk 6,32.08257190086818,3320.411995388379,38.255481556415035,4406.5537756692565,44.21639849300315,5774.522400647868,47.95588822795449,7008.845246985843,51.59168020181435,8247.815681576194,55.98928602260747,9726.807556204381,61.035044793127085,11839.651265814897,66.07493969565307,14466.53647657243,71.13500264456177,17457.46156785631,76.2192743204892,20925.62647713732,81.36903761061869,25254.236359596758,86.19264524275727,29911.645358261805,90.9592919976858,34994.71356560985,95.47158004583036,40150.474509686865,100.21050031894751,45191.32944866772,104.07612199052309,48815.82931081308,106.30844079866006,50900.55450866606,108.2544020180796,52250.08905141953,109.3618759704581,52881.521669862945,110.31541284101336,53173.2737409838,229.0,370.0,30.0,14.0,3000.0
mean,51.900435385007164,9822.503953420492,53.64856925646385,10047.23312700441,56.3912642710784,10806.992270062212,58.963822147290216,11664.735979134733,61.58493199110515,12688.217422375215,64.67874480054097,14017.142583750569,68.05064969871846,15594.61045855739,71.37691789638423,17338.884246763304,74.6324256521945,19219.060669432387,77.70098774004634,21168.29410224318,80.83867751093791,23363.978112592624,83.98402344060158,25714.91278072065,86.89583415757886,28128.345820708975,89.53412229395603,30451.677671843747,92.03535400811076,32656.250491015304,94.24373052906448,34571.1596307282,96.00322940901178,36088.236867014966,97.4169891881108,37266.85708084958,98.42008801094558,38125.47867029058,99.20249488185767,38776.7669684645,613.1666666666666,295.0,30.0,27.333333333333332,3000.0
