walk,MAE(t+1),MSE(t+1),MAE(t+2),MSE(t+2),MAE(t+3),MSE(t+3),MAE(t+4),MSE(t+4),MAE(t+5),MSE(t+5),MAE(t+6),MSE(t+6),MAE(t+7),MSE(t+7),MAE(t+8),MSE(t+8),MAE(t+9),MSE(t+9),MAE(t+10),MSE(t+10),MAE(t+11),MSE(t+11),MAE(t+12),MSE(t+12),MAE(t+13),MSE(t+13),MAE(t+14),MSE(t+14),MAE(t+15),MSE(t+15),MAE(t+16),MSE(t+16),MAE(t+17),MSE(t+17),MAE(t+18),MSE(t+18),MAE(t+19),MSE(t+19),MAE(t+20),MSE(t+20),nb_test_datapoints,days_train,days_valid,days_test,epochs
walk 1,12.041902433457848,288.05899453947035,12.139370518325265,294.42382463084465,12.354854660869943,307.4239835529222,12.585862953355454,318.9939211313975,12.931138859371485,334.109621209109,13.31887961070114,356.1372386046699,13.623801532498813,374.28168064827787,14.020797816090928,388.22017965190986,14.374011404504612,400.9921254368838,14.670743939747917,408.9746602095092,14.93622031940407,414.5923544090388,15.001153022683317,407.9798345956561,15.078641456920918,408.73055796526023,14.939944234112327,395.7933471826927,14.898778100493788,389.2915249899573,14.699816978877841,380.03437733332504,14.338033078552279,361.6229438873012,13.953007877000665,341.12850157993745,13.587315128404287,334.42828011578786,13.11362106842654,304.6581938212955,690.0,220.0,30.0,30.0,3000.0
walk 2,12.519025892899384,299.863118836138,12.465135525558807,296.2180099225499,12.41937870084162,292.87313265299275,12.499423928295062,295.4601557748596,12.602042007789809,295.27169875058803,12.703396568054394,296.331008770057,12.80292347918512,302.2052016621191,12.869422983072658,303.8227559201903,13.08648094798499,315.45938095845844,13.209756794735014,321.7357191176302,13.34431360882474,331.5019019064303,13.605880102328573,343.218923956536,13.836066343509797,355.1136550427479,13.864144841331694,359.4190686319471,13.905903041236273,368.4872568723215,13.914931473096136,366.06037325367606,13.784620600017115,372.2309376915003,13.760129438253605,376.6834241895523,13.693170112822251,377.18881654754716,13.588335056031818,370.43534261852795,690.0,250.0,30.0,30.0,3000.0
walk 3,12.52352393361726,513.6518815697422,12.751561284427352,562.9867892119165,13.301205275068536,606.7879580951992,13.88232876545417,651.7107267902156,14.206389843929337,706.7046533277763,14.463644533883187,740.728574283364,14.936297526652092,786.5548892724637,15.039312312979137,802.5402775172934,15.184288109605781,818.460954967219,15.429899303975873,834.7187538762626,15.97680009661809,821.5153226810002,16.192781900650704,824.6716406007284,16.503585189855475,808.1589480955669,16.881676012558337,795.8842217503981,16.94407606641867,783.3776568909287,17.007021600439913,773.979507447731,17.367983336951834,762.5750775753834,17.482779334562654,765.7797040947553,17.737480150410747,753.9056828602476,17.686851411187874,755.2284057406196,690.0,280.0,30.0,30.0,3000.0
walk 4,5.8808985143323875,93.08257225641388,6.0894011662940395,95.30985937250145,6.160063324860386,93.71286453725814,6.735394201521794,106.66556875874417,6.968414560057357,110.82247576846736,7.570143280581302,127.3715890119059,8.019518518315989,143.11571419359058,8.2510492352549,152.93608104773384,8.52159438242333,167.8246373300061,8.815937424458971,178.77420997282732,9.076261312534983,194.05548196073067,9.324236532469241,211.89851262388203,9.483351260113512,213.54859008970922,9.631650633447068,226.00662901767004,9.763968982067405,234.6514411102056,9.93489197896289,246.78229778177558,9.947545788043296,248.318743287588,9.9675975064965,258.6094373960137,9.987290596003662,259.6450165728007,10.137899525059819,272.8962528747782,690.0,310.0,30.0,30.0,3000.0
walk 5,10.05028564013361,261.2842816528062,10.118444495021095,266.48990626216073,10.056964279633736,262.8262491431486,9.927059492273216,256.2189151156313,10.085296374646775,263.47471864372557,10.185122568713597,261.8138689978697,10.210721758465587,264.74021000120604,10.141202868512732,264.35827353258844,9.930695513103693,255.00652393718758,9.811880387087388,249.8820664096248,9.684925889359565,245.26077977298544,9.74994657384753,244.11509387621388,9.797915073845664,243.66533067607534,9.991945274003,246.94280477967905,9.934184338902016,243.31530256302347,10.268833272242793,258.7686359316018,10.518151993255128,274.80269003682207,10.725187086064551,281.32240554466233,10.840170472089032,292.84933406784614,11.160442995422331,315.44497345014184,690.0,340.0,30.0,30.0,3000.0
walk 6,6.131536886980742,84.85717107278533,6.211576173827989,86.35896638640392,6.402939484674201,87.60913888577502,6.4164220749440535,89.87828480931327,6.637998554296591,91.39176526576982,7.064807592551673,101.17413651901369,7.109346295647612,104.15148481840498,7.428984591672961,110.02757133971318,7.83229392091199,122.03009466209895,8.551855701713478,149.79627634858753,9.126045954187509,185.52985251112383,10.056545890249742,242.4283512350816,10.946049645628902,312.780851158851,11.888069375979688,386.0854170349422,12.993127151654312,487.7437613244963,13.97030814426636,589.6887089873725,15.091095963796613,703.6861633348326,16.014892202793618,825.8546539200814,16.515943566565095,911.185399896189,17.27400824582131,1033.5834659083516,397.0,370.0,30.0,18.0,3000.0
mean,9.857862216903538,256.7996699878926,9.962581527242426,266.9645592977295,10.115900954324738,275.2055544778827,10.341081902640624,286.4879287300269,10.571880033348558,300.29582216090597,10.884332359080881,313.92606936448004,11.11710151846087,329.174863432677,11.291794967930551,336.9841898349048,11.488227379755733,346.6289528819757,11.748345591953106,357.3136143224069,12.024094530154825,365.4092822068849,12.321757337038186,379.05205948134966,12.607601494979043,390.33298883803513,12.866238395238684,401.68858139955483,13.073339613462077,417.8111572918222,13.299300574647654,435.8856501225803,13.50790512676938,453.8727593022379,13.650598907528599,474.89635445416707,13.726895004382513,488.20042167673637,13.826859716991613,508.7077724022858,641.1666666666666,295.0,30.0,28.0,3000.0
