FR-L, Fièvre, /m/0cjf0, 2020-11-07T06 2020-11-15T05
FR-L, Mal de gorge, /m/0b76bty, 2020-11-07T06 2020-11-15T05
FR-L, Dyspnée, /m/01cdt5, 2020-11-07T06 2020-11-15T05
FR-L, Agueusie, /m/05sfr2, 2020-11-07T06 2020-11-15T05
FR-L, Anosmie, /m/0m7pl, 2020-11-07T06 2020-11-15T05
FR-L, Virus, /m/0g9pc, 2020-11-07T06 2020-11-15T05
FR-L, Température corporelle humaine, /g/1213j0cz, 2020-11-07T06 2020-11-15T05
FR-L, Épidémie, /m/0hn9s, 2020-11-07T06 2020-11-15T05
FR-L, Symptôme, /m/01b_06, 2020-11-07T06 2020-11-15T05
FR-L, Thermomètre, /m/07mf1, 2020-11-07T06 2020-11-15T05
FR-L, Grippe espagnole, /m/01c751, 2020-11-07T06 2020-11-15T05
FR-L, Paracétamol, /m/0lbt3, 2020-11-07T06 2020-11-15T05
FR-L, Respiration, /m/02gy9_, 2020-11-07T06 2020-11-15T05
FR-L, Toux, /m/01b_21, 2020-11-07T06 2020-11-15T05
FR-L, Coronavirus, /m/01cpyy, 2020-03-23T15 2020-03-31T14
FR-L, Coronavirus, /m/01cpyy, 2020-03-31T00 2020-04-07T23
FR-L, Coronavirus, /m/01cpyy, 2020-04-29T12 2020-05-07T11
FR-L, Coronavirus, /m/01cpyy, 2020-11-07T06 2020-11-15T05
FR-L, Fièvre, /m/0cjf0, 2020-12-06T18 2020-12-14T17
FR-L, Mal de gorge, /m/0b76bty, 2020-12-06T18 2020-12-14T17
FR-L, Dyspnée, /m/01cdt5, 2020-12-06T18 2020-12-14T17
FR-L, Agueusie, /m/05sfr2, 2020-12-06T18 2020-12-14T17
FR-L, Anosmie, /m/0m7pl, 2020-12-06T18 2020-12-14T17
FR-L, Virus, /m/0g9pc, 2020-12-06T18 2020-12-14T17
FR-L, Température corporelle humaine, /g/1213j0cz, 2020-12-06T18 2020-12-14T17
FR-L, Épidémie, /m/0hn9s, 2020-12-06T18 2020-12-14T17
FR-L, Symptôme, /m/01b_06, 2020-12-06T18 2020-12-14T17
FR-L, Thermomètre, /m/07mf1, 2020-12-06T18 2020-12-14T17
FR-L, Grippe espagnole, /m/01c751, 2020-12-06T18 2020-12-14T17
FR-L, Paracétamol, /m/0lbt3, 2020-12-06T18 2020-12-14T17
FR-L, Respiration, /m/02gy9_, 2020-12-06T18 2020-12-14T17
FR-L, Toux, /m/01b_21, 2020-12-06T18 2020-12-14T17
FR-L, Coronavirus, /m/01cpyy, 2020-12-06T18 2020-12-14T17
