FR-U, Fièvre, /m/0cjf0, 2020-11-07T06 2020-11-15T05FR-U, Mal de gorge, /m/0b76bty, 2020-11-07T06 2020-11-15T05FR-U, Dyspnée, /m/01cdt5, 2020-11-07T06 2020-11-15T05FR-U, Agueusie, /m/05sfr2, 2020-11-07T06 2020-11-15T05FR-U, Anosmie, /m/0m7pl, 2020-11-07T06 2020-11-15T05FR-U, Coronavirus, /m/01cpyy, 2020-03-31T00 2020-04-07T23FR-U, Coronavirus, /m/01cpyy, 2020-11-07T06 2020-11-15T05FR-U, Virus, /m/0g9pc, 2020-11-07T06 2020-11-15T05FR-U, Température corporelle humaine, /g/1213j0cz, 2020-11-07T06 2020-11-15T05FR-U, Épidémie, /m/0hn9s, 2020-11-07T06 2020-11-15T05FR-U, Symptôme, /m/01b_06, 2020-11-07T06 2020-11-15T05FR-U, Thermomètre, /m/07mf1, 2020-11-07T06 2020-11-15T05FR-U, Grippe espagnole, /m/01c751, 2020-11-07T06 2020-11-15T05FR-U, Paracétamol, /m/0lbt3, 2020-11-07T06 2020-11-15T05FR-U, Respiration, /m/02gy9_, 2020-11-07T06 2020-11-15T05FR-U, Toux, /m/01b_21, 2020-11-07T06 2020-11-15T05FR-U, Fièvre, /m/0cjf0, 2020-12-06T18 2020-12-14T17
FR-U, Mal de gorge, /m/0b76bty, 2020-12-06T18 2020-12-14T17
FR-U, Dyspnée, /m/01cdt5, 2020-12-06T18 2020-12-14T17
FR-U, Agueusie, /m/05sfr2, 2020-12-06T18 2020-12-14T17
FR-U, Anosmie, /m/0m7pl, 2020-12-06T18 2020-12-14T17
FR-U, Virus, /m/0g9pc, 2020-12-06T18 2020-12-14T17
FR-U, Température corporelle humaine, /g/1213j0cz, 2020-12-06T18 2020-12-14T17
FR-U, Épidémie, /m/0hn9s, 2020-12-06T18 2020-12-14T17
FR-U, Symptôme, /m/01b_06, 2020-12-06T18 2020-12-14T17
FR-U, Thermomètre, /m/07mf1, 2020-12-06T18 2020-12-14T17
FR-U, Grippe espagnole, /m/01c751, 2020-12-06T18 2020-12-14T17
FR-U, Paracétamol, /m/0lbt3, 2020-12-06T18 2020-12-14T17
FR-U, Respiration, /m/02gy9_, 2020-12-06T18 2020-12-14T17
FR-U, Toux, /m/01b_21, 2020-12-06T18 2020-12-14T17
FR-U, Coronavirus, /m/01cpyy, 2020-12-06T18 2020-12-14T17
FR-U, Fièvre, /m/0cjf0, 2021-01-27T09 2021-02-04T08
FR-U, Mal de gorge, /m/0b76bty, 2021-01-27T09 2021-02-04T08
FR-U, Symptôme, /m/01b_06, 2021-01-27T09 2021-02-04T08
FR-U, Dyspnée, /m/01cdt5, 2021-01-27T09 2021-02-04T08
FR-U, Agueusie, /m/05sfr2, 2021-01-27T09 2021-02-04T08
FR-U, Anosmie, /m/0m7pl, 2021-01-27T09 2021-02-04T08
FR-U, Virus, /m/0g9pc, 2021-01-27T09 2021-02-04T08
FR-U, Épidémie, /m/0hn9s, 2021-01-27T09 2021-02-04T08
FR-U, Thermomètre, /m/07mf1, 2021-01-27T09 2021-02-04T08
FR-U, Grippe espagnole, /m/01c751, 2021-01-27T09 2021-02-04T08
FR-U, Paracétamol, /m/0lbt3, 2021-01-27T09 2021-02-04T08
FR-U, Respiration, /m/02gy9_, 2021-01-27T09 2021-02-04T08
FR-U, Toux, /m/01b_21, 2021-01-27T09 2021-02-04T08
FR-U, Coronavirus, /m/01cpyy, 2021-01-27T09 2021-02-04T08
FR-U, Fièvre, /m/0cjf0, 2021-02-17T22 2021-02-25T21
FR-U, Mal de gorge, /m/0b76bty, 2021-02-17T22 2021-02-25T21
FR-U, Symptôme, /m/01b_06, 2021-02-17T22 2021-02-25T21
FR-U, Dyspnée, /m/01cdt5, 2021-02-18T12 2021-02-26T11
FR-U, Agueusie, /m/05sfr2, 2021-02-18T12 2021-02-26T11
FR-U, Anosmie, /m/0m7pl, 2021-02-18T12 2021-02-26T11
FR-U, Virus, /m/0g9pc, 2021-02-18T12 2021-02-26T11
FR-U, Épidémie, /m/0hn9s, 2021-02-18T12 2021-02-26T11
FR-U, Thermomètre, /m/07mf1, 2021-02-18T12 2021-02-26T11
FR-U, Grippe espagnole, /m/01c751, 2021-02-18T12 2021-02-26T11
FR-U, Paracétamol, /m/0lbt3, 2021-02-18T12 2021-02-26T11
FR-U, Respiration, /m/02gy9_, 2021-02-18T12 2021-02-26T11
FR-U, Toux, /m/01b_21, 2021-02-18T12 2021-02-26T11
FR-U, Coronavirus, /m/01cpyy, 2021-02-18T12 2021-02-26T11
