FR-I, Fièvre, /m/0cjf0, 2020-11-07T06 2020-11-15T05
FR-I, Mal de gorge, /m/0b76bty, 2020-11-07T06 2020-11-15T05
FR-I, Dyspnée, /m/01cdt5, 2020-11-07T06 2020-11-15T05
FR-I, Agueusie, /m/05sfr2, 2020-11-07T06 2020-11-15T05
FR-I, Anosmie, /m/0m7pl, 2020-11-07T06 2020-11-15T05
FR-I, Virus, /m/0g9pc, 2020-11-07T06 2020-11-15T05
FR-I, Température corporelle humaine, /g/1213j0cz, 2020-11-07T06 2020-11-15T05
FR-I, Épidémie, /m/0hn9s, 2020-11-07T06 2020-11-15T05
FR-I, Symptôme, /m/01b_06, 2020-11-07T06 2020-11-15T05
FR-I, Thermomètre, /m/07mf1, 2020-11-07T06 2020-11-15T05
FR-I, Grippe espagnole, /m/01c751, 2020-11-07T06 2020-11-15T05
FR-I, Paracétamol, /m/0lbt3, 2020-11-07T06 2020-11-15T05
FR-I, Respiration, /m/02gy9_, 2020-11-07T06 2020-11-15T05
FR-I, Toux, /m/01b_21, 2020-11-07T06 2020-11-15T05
FR-I, Coronavirus, /m/01cpyy, 2020-03-31T00 2020-04-07T23
FR-I, Coronavirus, /m/01cpyy, 2020-11-07T06 2020-11-15T05
FR-I, Fièvre, /m/0cjf0, 2020-12-06T18 2020-12-14T17
FR-I, Mal de gorge, /m/0b76bty, 2020-12-06T18 2020-12-14T17
FR-I, Dyspnée, /m/01cdt5, 2020-12-06T18 2020-12-14T17
FR-I, Agueusie, /m/05sfr2, 2020-12-06T18 2020-12-14T17
FR-I, Anosmie, /m/0m7pl, 2020-12-06T18 2020-12-14T17
FR-I, Virus, /m/0g9pc, 2020-12-06T18 2020-12-14T17
FR-I, Température corporelle humaine, /g/1213j0cz, 2020-12-06T18 2020-12-14T17
FR-I, Épidémie, /m/0hn9s, 2020-12-06T18 2020-12-14T17
FR-I, Symptôme, /m/01b_06, 2020-12-06T18 2020-12-14T17
FR-I, Thermomètre, /m/07mf1, 2020-12-06T18 2020-12-14T17
FR-I, Grippe espagnole, /m/01c751, 2020-12-06T18 2020-12-14T17
FR-I, Paracétamol, /m/0lbt3, 2020-12-06T18 2020-12-14T17
FR-I, Respiration, /m/02gy9_, 2020-12-06T18 2020-12-14T17
FR-I, Toux, /m/01b_21, 2020-12-06T18 2020-12-14T17
FR-I, Coronavirus, /m/01cpyy, 2020-12-06T18 2020-12-14T17
FR-I, Fièvre, /m/0cjf0, 2021-01-27T09 2021-02-04T08
FR-I, Mal de gorge, /m/0b76bty, 2021-01-27T09 2021-02-04T08
FR-I, Symptôme, /m/01b_06, 2021-01-27T09 2021-02-04T08
FR-I, Dyspnée, /m/01cdt5, 2021-01-27T09 2021-02-04T08
FR-I, Agueusie, /m/05sfr2, 2021-01-27T09 2021-02-04T08
FR-I, Anosmie, /m/0m7pl, 2021-01-27T09 2021-02-04T08
FR-I, Virus, /m/0g9pc, 2021-01-27T09 2021-02-04T08
FR-I, Épidémie, /m/0hn9s, 2021-01-27T09 2021-02-04T08
FR-I, Thermomètre, /m/07mf1, 2021-01-27T09 2021-02-04T08
FR-I, Grippe espagnole, /m/01c751, 2021-01-27T09 2021-02-04T08
FR-I, Paracétamol, /m/0lbt3, 2021-01-27T09 2021-02-04T08
FR-I, Respiration, /m/02gy9_, 2021-01-27T09 2021-02-04T08
FR-I, Toux, /m/01b_21, 2021-01-27T09 2021-02-04T08
FR-I, Coronavirus, /m/01cpyy, 2021-01-27T09 2021-02-04T08
FR-I, Fièvre, /m/0cjf0, 2021-02-17T22 2021-02-25T21
FR-I, Mal de gorge, /m/0b76bty, 2021-02-17T22 2021-02-25T21
FR-I, Symptôme, /m/01b_06, 2021-02-17T22 2021-02-25T21
FR-I, Dyspnée, /m/01cdt5, 2021-02-18T12 2021-02-26T11
FR-I, Agueusie, /m/05sfr2, 2021-02-18T12 2021-02-26T11
FR-I, Anosmie, /m/0m7pl, 2021-02-18T12 2021-02-26T11
FR-I, Virus, /m/0g9pc, 2021-02-18T12 2021-02-26T11
FR-I, Épidémie, /m/0hn9s, 2021-02-18T12 2021-02-26T11
FR-I, Thermomètre, /m/07mf1, 2021-02-18T12 2021-02-26T11
FR-I, Grippe espagnole, /m/01c751, 2021-02-18T12 2021-02-26T11
FR-I, Paracétamol, /m/0lbt3, 2021-02-18T12 2021-02-26T11
FR-I, Respiration, /m/02gy9_, 2021-02-18T12 2021-02-26T11
FR-I, Toux, /m/01b_21, 2021-02-18T12 2021-02-26T11
FR-I, Coronavirus, /m/01cpyy, 2021-02-18T12 2021-02-26T11
FR-I, Fièvre, /m/0cjf0, 2021-03-26T19 2021-04-03T18
FR-I, Mal de gorge, /m/0b76bty, 2021-03-26T19 2021-04-03T18
FR-I, Symptôme, /m/01b_06, 2021-03-26T19 2021-04-03T18
