FR-G, Fièvre, /m/0cjf0, 2020-11-07T06 2020-11-15T05
FR-G, Mal de gorge, /m/0b76bty, 2020-11-07T06 2020-11-15T05
FR-G, Dyspnée, /m/01cdt5, 2020-11-07T06 2020-11-15T05
FR-G, Agueusie, /m/05sfr2, 2020-11-07T06 2020-11-15T05
FR-G, Anosmie, /m/0m7pl, 2020-11-07T06 2020-11-15T05
FR-G, Virus, /m/0g9pc, 2020-11-07T06 2020-11-15T05
FR-G, Température corporelle humaine, /g/1213j0cz, 2020-11-07T06 2020-11-15T05
FR-G, Épidémie, /m/0hn9s, 2020-11-07T06 2020-11-15T05
FR-G, Symptôme, /m/01b_06, 2020-11-07T06 2020-11-15T05
FR-G, Thermomètre, /m/07mf1, 2020-11-07T06 2020-11-15T05
FR-G, Grippe espagnole, /m/01c751, 2020-11-07T06 2020-11-15T05
FR-G, Paracétamol, /m/0lbt3, 2020-11-07T06 2020-11-15T05
FR-G, Respiration, /m/02gy9_, 2020-11-07T06 2020-11-15T05
FR-G, Toux, /m/01b_21, 2020-11-07T06 2020-11-15T05
FR-G, Coronavirus, /m/01cpyy, 2020-03-31T00 2020-04-07T23
FR-G, Coronavirus, /m/01cpyy, 2020-11-07T06 2020-11-15T05
FR-G, Fièvre, /m/0cjf0, 2020-12-06T18 2020-12-14T17
FR-G, Mal de gorge, /m/0b76bty, 2020-12-06T18 2020-12-14T17
FR-G, Dyspnée, /m/01cdt5, 2020-12-06T18 2020-12-14T17
FR-G, Agueusie, /m/05sfr2, 2020-12-06T18 2020-12-14T17
FR-G, Anosmie, /m/0m7pl, 2020-12-06T18 2020-12-14T17
FR-G, Virus, /m/0g9pc, 2020-12-06T18 2020-12-14T17
FR-G, Température corporelle humaine, /g/1213j0cz, 2020-12-06T18 2020-12-14T17
FR-G, Épidémie, /m/0hn9s, 2020-12-06T18 2020-12-14T17
FR-G, Symptôme, /m/01b_06, 2020-12-06T18 2020-12-14T17
FR-G, Thermomètre, /m/07mf1, 2020-12-06T18 2020-12-14T17
FR-G, Grippe espagnole, /m/01c751, 2020-12-06T18 2020-12-14T17
FR-G, Paracétamol, /m/0lbt3, 2020-12-06T18 2020-12-14T17
FR-G, Respiration, /m/02gy9_, 2020-12-06T18 2020-12-14T17
FR-G, Toux, /m/01b_21, 2020-12-06T18 2020-12-14T17
FR-G, Coronavirus, /m/01cpyy, 2020-12-06T18 2020-12-14T17
FR-G, Fièvre, /m/0cjf0, 2021-01-27T09 2021-02-04T08
FR-G, Mal de gorge, /m/0b76bty, 2021-01-27T09 2021-02-04T08
FR-G, Symptôme, /m/01b_06, 2021-01-27T09 2021-02-04T08
FR-G, Dyspnée, /m/01cdt5, 2021-01-27T09 2021-02-04T08
FR-G, Agueusie, /m/05sfr2, 2021-01-27T09 2021-02-04T08
FR-G, Anosmie, /m/0m7pl, 2021-01-27T09 2021-02-04T08
FR-G, Virus, /m/0g9pc, 2021-01-27T09 2021-02-04T08
FR-G, Épidémie, /m/0hn9s, 2021-01-27T09 2021-02-04T08
FR-G, Thermomètre, /m/07mf1, 2021-01-27T09 2021-02-04T08
FR-G, Grippe espagnole, /m/01c751, 2021-01-27T09 2021-02-04T08
FR-G, Paracétamol, /m/0lbt3, 2021-01-27T09 2021-02-04T08
FR-G, Respiration, /m/02gy9_, 2021-01-27T09 2021-02-04T08
FR-G, Toux, /m/01b_21, 2021-01-27T09 2021-02-04T08
FR-G, Coronavirus, /m/01cpyy, 2021-01-27T09 2021-02-04T08
