date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2020-02-01,25.0,25.0,11.0,20.0,20.0,27.0,30.0,30.0,31.0,26.0,32.0,31.0,26.0,26.0,27.0,19.0,19.0,31.0,22.0,21.0,25.062782521346058
2020-02-02,33.0,29.0,27.0,44.0,21.0,31.0,46.0,29.0,29.0,32.0,19.0,34.0,23.0,47.0,29.0,26.0,31.0,26.0,35.0,39.0,31.64239075841286
2020-02-03,18.0,21.0,19.0,17.0,19.0,17.0,17.0,13.0,16.0,17.0,16.0,25.0,21.0,20.0,17.0,20.0,17.0,14.0,26.0,19.0,18.533400301356103
2020-02-04,25.0,19.0,23.0,13.0,21.0,22.0,35.0,22.0,19.0,22.0,31.0,25.0,37.0,24.0,19.0,20.0,26.0,24.0,21.0,20.0,23.505775991963837
2020-02-05,24.0,17.0,24.0,21.0,25.0,22.0,27.0,13.0,18.0,21.0,24.0,28.0,14.0,21.0,21.0,23.0,28.0,28.0,21.0,21.0,22.149673530889
2020-02-06,16.0,14.0,22.0,17.0,22.0,17.0,20.0,14.0,14.0,19.0,21.0,16.0,18.0,20.0,19.0,14.0,21.0,12.0,12.0,16.0,17.277749874434956
2020-02-07,18.0,27.0,23.0,14.0,14.0,12.0,17.0,12.0,11.0,13.0,25.0,25.0,22.0,13.0,16.0,13.0,20.0,7.0,21.0,12.0,16.825715720743347
2020-02-08,16.0,19.0,9.0,20.0,13.0,26.0,16.0,17.0,15.0,7.0,20.0,25.0,12.0,20.0,25.0,19.0,19.0,17.0,20.0,14.0,17.528879959819186
2020-02-09,9.0,24.0,17.0,21.0,16.0,19.0,22.0,14.0,16.0,11.0,29.0,18.0,22.0,11.0,18.0,16.0,13.0,17.0,12.0,21.0,17.37820190858865
2020-02-10,11.0,16.0,12.0,13.0,11.0,16.0,12.0,8.0,15.0,6.0,12.0,22.0,10.0,10.0,11.0,13.0,12.0,8.0,14.0,12.0,12.255148166750377
2020-02-11,11.0,12.0,8.0,9.0,9.0,8.0,14.0,12.0,10.0,17.0,21.0,17.0,7.0,14.0,10.0,13.0,15.0,12.0,3.0,12.0,11.752887995981919
2020-02-12,12.0,20.0,16.0,14.0,12.0,11.0,21.0,11.0,16.0,18.0,14.0,19.0,16.0,14.0,16.0,12.0,20.0,17.0,22.0,18.0,16.022099447513813
2020-02-13,11.0,13.0,11.0,11.0,16.0,15.0,14.0,5.0,11.0,12.0,14.0,10.0,16.0,14.0,13.0,13.0,9.0,13.0,9.0,8.0,11.953792064289303
