date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,52.0,73.0,99.0,68.0,94.0,100.0,65.0,100.0,50.0,100.0,85.77165038147503
2021-04-19,72.0,66.0,48.0,61.0,67.0,79.0,59.0,44.0,62.0,94.79166666666667,69.90139651095346
2021-04-20,44.0,54.0,66.0,73.0,58.0,60.0,75.0,65.0,80.0,90.625,71.27559898273323
2021-04-21,51.0,74.0,62.0,72.0,93.0,69.0,58.0,60.0,100.0,75.0,76.45562842992906
2021-04-22,69.0,54.0,41.0,67.0,100.0,81.0,64.0,41.0,56.0,43.75,66.04202917949404
2021-04-23,63.0,66.0,75.0,39.0,85.0,74.0,75.0,51.0,66.0,75.0,71.63699638602597
2021-04-24,96.0,91.0,96.0,88.0,97.0,90.0,100.0,73.0,96.0,85.41666666666667,97.70222638647213
2021-04-25,56.0,63.0,62.0,72.0,73.0,76.0,79.0,71.0,69.0,78.125,74.86280283763885
2021-04-26,56.0,88.0,67.0,77.0,76.0,85.0,41.0,65.0,68.0,81.25,75.41159148708338
2021-04-27,56.0,66.0,66.0,60.0,71.0,85.0,59.0,71.0,51.0,80.20833333333333,71.23098201936376
2021-04-28,58.0,61.0,52.0,52.0,60.0,67.0,39.0,40.0,53.0,73.95833333333333,59.532414223887926
2021-04-29,48.0,78.0,58.0,30.0,46.0,56.0,30.0,45.0,75.0,57.291666666666664,56.03444429572124
2021-04-30,41.0,67.0,58.0,61.0,29.0,37.0,45.0,57.0,67.0,84.375,58.50622406639004
2021-05-01,33.0,56.0,42.0,51.0,51.0,36.0,25.0,46.0,52.0,25.0,44.65265694016865
2021-05-02,35.0,63.0,39.0,58.0,73.0,66.0,56.0,70.0,64.0,78.125,64.47597376522553
2021-05-03,52.0,71.0,50.0,49.0,38.0,51.0,56.0,56.0,62.0,70.83333333333333,59.51902913487709
2021-05-04,61.0,47.0,48.0,36.0,48.0,58.0,50.0,65.0,34.0,63.541666666666664,54.66916521661536
2021-05-05,41.0,12.0,53.0,38.0,58.0,46.0,40.0,41.0,43.0,26.041666666666668,42.62258510685763
2021-05-06,26.0,50.0,42.0,45.0,42.0,37.0,33.0,30.0,31.0,62.5,42.671663766564045
2021-05-07,36.0,62.0,57.0,52.0,72.0,55.0,48.0,32.0,54.0,52.083333333333336,55.690893677776295
2021-05-08,68.0,71.0,81.0,60.0,76.0,68.0,54.0,78.0,38.0,42.708333333333336,68.1791817248918
2021-05-09,41.0,60.0,40.0,92.0,76.0,56.0,62.0,55.0,52.0,53.125,62.869763083924504
2021-05-10,55.0,53.0,54.0,49.0,75.0,42.0,69.0,56.0,47.0,97.91666666666667,64.02534243519385
2021-05-11,66.0,45.0,52.0,48.0,53.0,78.0,55.0,44.0,54.0,52.083333333333336,58.58207290411815
2021-05-12,39.0,52.0,64.0,67.0,60.0,58.0,42.0,59.0,60.0,45.833333333333336,58.555302726096464
2021-05-13,69.0,67.0,41.0,53.0,63.0,75.0,74.0,61.0,54.0,60.416666666666664,66.1134163208852
2021-05-14,53.0,54.0,64.0,50.0,50.0,78.0,53.0,49.0,61.0,68.75,62.187123544371566
2021-05-15,61.0,58.0,58.0,53.0,47.0,65.0,47.0,52.0,40.0,56.25,57.52911256859858
2021-05-16,58.0,45.0,5.0,27.0,45.0,34.0,67.0,27.0,24.0,47.916666666666664,40.68174720028554
2021-05-17,55.0,58.0,50.0,72.0,58.0,51.0,44.0,41.0,59.0,58.333333333333336,58.5017623700531
2021-05-18,41.0,45.0,49.0,53.0,41.0,41.0,37.0,26.0,47.0,43.75,45.375451746754116
2021-05-19,33.0,45.0,37.0,80.0,46.0,42.0,48.0,49.0,47.0,39.583333333333336,49.96207558113594
2021-05-20,31.0,43.0,48.0,48.0,57.0,84.0,50.0,48.0,33.0,37.5,51.34520144558961
2021-05-21,28.0,57.0,44.0,20.0,36.0,80.0,54.0,48.0,46.0,57.291666666666664,50.35916655512426
2021-05-22,42.0,78.0,57.0,28.0,52.0,64.0,46.0,28.0,59.0,71.875,56.31106946861196
2021-05-23,51.0,88.0,83.0,76.0,73.0,82.0,79.0,66.0,64.0,78.125,79.25311203319502
2021-05-24,62.0,56.0,37.0,42.0,51.0,47.0,50.0,63.0,39.0,54.166666666666664,53.665283540802214
2021-05-25,60.0,47.0,59.0,42.0,59.0,80.0,49.0,65.0,52.0,50.0,60.28644090483201
2021-05-26,48.0,62.0,70.0,53.0,63.0,80.0,52.0,53.0,59.0,48.958333333333336,63.066077722750194
2021-05-27,42.0,26.0,17.0,20.0,47.0,44.0,31.0,43.0,41.0,60.416666666666664,39.7715611475483
2021-05-28,56.0,59.0,59.0,66.0,55.0,76.0,56.0,66.0,43.0,62.5,64.08780618391113
2021-05-29,52.0,53.0,74.0,48.0,75.0,66.0,47.0,43.0,60.0,57.291666666666664,61.60264132423146
2021-05-30,100.0,100.0,100.0,73.0,100.0,88.0,99.0,92.0,85.0,96.875,100.0
2021-05-31,75.0,80.0,92.0,100.0,88.0,90.0,60.0,76.0,75.0,86.45833333333333,88.06942399500291
