date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-02-01,0.0,76.0,52.0,0.0,58.0,0.0,0.0,39.0,63.0,0.0,39.39808481532148
2020-02-02,100.0,72.0,100.0,57.0,55.0,36.0,100.0,0.0,0.0,65.0,80.02735978112176
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,54.0,0.0,48.0,35.0,0.0,61.0,27.086183310533517
2020-02-07,53.0,76.0,50.0,0.0,0.0,35.0,51.0,38.0,0.0,68.0,50.752393980848154
2020-02-08,55.0,75.0,0.0,0.0,59.0,37.0,0.0,38.0,62.0,0.0,44.59644322845418
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155950752393982
2020-02-12,44.0,65.0,44.0,52.0,47.0,0.0,43.0,33.0,52.0,0.0,51.98358413132696
2020-02-13,0.0,70.0,50.0,54.0,0.0,33.0,49.0,0.0,56.0,58.0,50.615595075239405
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,4.924760601915185
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,73.0,0.0,54.0,0.0,0.0,50.0,0.0,56.0,0.0,31.87414500683995
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,57.0,0.0,17.510259917920656
2020-02-20,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,15.047879616963066
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,58.0,77.0,52.0,61.0,0.0,38.0,0.0,0.0,65.0,73.0,58.00273597811218
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,64.0,0.0,54.0,49.0,0.0,94.0,35.0,53.0,61.0,56.087551299589606
2020-02-25,0.0,0.0,46.0,54.0,0.0,0.0,47.0,0.0,52.0,62.0,35.70451436388509
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,100.0,48.0,0.0,44.0,32.0,0.0,58.0,38.57729138166895
2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,60.0,42.0,0.0,0.0,29.0,0.0,0.0,0.0,55.0,25.44459644322846
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,98.0,0.0,100.0,54.0,53.0,35.0,48.0,0.0,0.0,60.0,61.2859097127223
2020-03-08,49.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,56.0,0.0,19.015047879616965
2020-03-09,87.0,0.0,81.0,47.0,46.0,28.0,83.0,29.0,0.0,52.0,61.96990424076608
2020-03-10,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,61.0,12.859097127222983
2020-03-11,87.0,62.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.737346101231193
2020-03-12,0.0,64.0,0.0,51.0,49.0,0.0,45.0,0.0,52.0,0.0,35.70451436388509
2020-03-13,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471
2020-03-14,45.0,0.0,99.0,53.0,54.0,100.0,49.0,100.0,55.0,61.0,84.26812585499317
2020-03-15,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,52.0,0.0,13.953488372093023
2020-03-16,41.0,0.0,0.0,0.0,47.0,0.0,0.0,31.0,0.0,54.0,23.66621067031464
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,43.0,0.0,0.0,0.0,46.0,57.0,43.0,31.0,100.0,0.0,43.775649794801645
2020-03-19,0.0,0.0,43.0,47.0,48.0,62.0,0.0,31.0,98.0,0.0,45.00683994528044
2020-03-20,80.0,58.0,38.0,88.0,90.0,27.0,79.0,79.0,92.0,100.0,100.0
2020-03-21,85.0,64.0,45.0,52.0,100.0,30.0,91.0,63.0,0.0,56.0,80.16415868673052
2020-03-22,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,62.0,12.99589603283174
2020-03-23,74.0,100.0,72.0,41.0,80.0,25.0,36.0,26.0,82.0,0.0,73.32421340629276
2020-03-24,0.0,0.0,39.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,17.647058823529413
2020-03-25,0.0,0.0,0.0,0.0,43.0,0.0,40.0,28.0,0.0,49.0,21.887824897400822
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,0.0,56.0,37.0,43.0,41.0,0.0,38.0,28.0,42.0,96.0,52.120383036935706
2020-03-28,0.0,0.0,0.0,0.0,48.0,30.0,0.0,0.0,53.0,0.0,17.920656634746923
2020-03-29,45.0,67.0,0.0,51.0,52.0,0.0,46.0,34.0,56.0,0.0,48.01641586867306
