date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,0.0,0.0,23.0,0.0,19.0,20.0,23.0,0.0,18.0,16.19496855345912
2020-11-16,0.0,0.0,0.0,22.0,55.0,0.0,0.0,22.0,0.0,0.0,15.566037735849056
2020-11-17,0.0,18.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,18.0,9.276729559748427
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,0.0,0.0,29.0,20.0,0.0,23.0,0.0,0.0,11.320754716981131
2020-11-20,25.0,0.0,22.0,73.0,0.0,61.0,21.0,24.0,0.0,19.0,38.52201257861635
2020-11-21,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.861635220125786
2020-11-22,0.0,0.0,0.0,24.0,30.0,0.0,21.0,23.0,0.0,0.0,15.408805031446542
2020-11-23,26.0,39.0,22.0,0.0,30.0,0.0,0.0,23.0,24.0,19.0,28.77358490566038
2020-11-24,0.0,38.0,21.0,24.0,29.0,19.0,20.0,0.0,47.0,37.0,36.9496855345912
2020-11-25,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0754716981132075
2020-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,0.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,23.0,18.0,12.264150943396226
2020-11-29,25.0,0.0,42.0,24.0,29.0,40.0,21.0,0.0,23.0,19.0,35.062893081761004
2020-11-30,71.0,54.0,20.0,0.0,28.0,19.0,20.0,68.0,45.0,36.0,56.76100628930818
2020-12-01,47.0,18.0,21.0,23.0,0.0,0.0,39.0,22.0,45.0,18.0,36.63522012578616
2020-12-02,47.0,18.0,20.0,23.0,56.0,19.0,20.0,45.0,0.0,0.0,38.9937106918239
2020-12-03,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616352201257861
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,25.0,19.0,42.0,24.0,30.0,0.0,0.0,46.0,24.0,0.0,33.0188679245283
2020-12-06,25.0,19.0,21.0,24.0,0.0,0.0,20.0,23.0,24.0,19.0,27.51572327044025
2020-12-07,70.0,18.0,79.0,92.0,28.0,19.0,20.0,44.0,22.0,18.0,64.46540880503144
2020-12-08,0.0,19.0,21.0,48.0,30.0,59.0,42.0,23.0,24.0,0.0,41.82389937106918
2020-12-09,25.0,19.0,0.0,0.0,0.0,20.0,20.0,0.0,24.0,19.0,19.968553459119498
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,25.0,0.0,22.0,24.0,0.0,20.0,21.0,0.0,0.0,0.0,17.61006289308176
2020-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,26.0,38.0,21.0,0.0,30.0,40.0,42.0,24.0,24.0,19.0,41.50943396226415
2020-12-14,25.0,39.0,22.0,50.0,31.0,21.0,42.0,0.0,24.0,19.0,42.92452830188679
2020-12-15,27.0,20.0,23.0,26.0,0.0,21.0,0.0,0.0,25.0,0.0,22.32704402515723
2020-12-16,26.0,0.0,0.0,25.0,31.0,0.0,0.0,25.0,0.0,0.0,16.82389937106918
2020-12-17,28.0,21.0,0.0,27.0,97.0,22.0,23.0,26.0,26.0,21.0,45.75471698113208
2020-12-18,58.0,43.0,0.0,0.0,0.0,23.0,0.0,53.0,54.0,0.0,36.32075471698113
2020-12-19,0.0,22.0,24.0,0.0,0.0,22.0,23.0,0.0,27.0,0.0,18.553459119496853
2020-12-20,0.0,22.0,25.0,0.0,34.0,23.0,0.0,27.0,28.0,22.0,28.459119496855347
2020-12-21,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,10.220125786163521
2020-12-22,27.0,21.0,23.0,27.0,64.0,0.0,22.0,0.0,52.0,0.0,37.10691823899371
2020-12-23,0.0,0.0,0.0,26.0,0.0,0.0,22.0,0.0,0.0,0.0,7.547169811320755
2020-12-24,31.0,0.0,26.0,30.0,0.0,25.0,0.0,0.0,0.0,47.0,25.0
2020-12-25,98.0,49.0,55.0,94.0,0.0,52.0,81.0,30.0,31.0,25.0,80.9748427672956
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-27,0.0,20.0,22.0,0.0,0.0,0.0,0.0,24.0,25.0,20.0,17.452830188679243
2020-12-28,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3899371069182385
2020-12-29,0.0,20.0,23.0,25.0,62.0,21.0,22.0,0.0,0.0,20.0,30.345911949685533
2020-12-30,29.0,21.0,0.0,27.0,0.0,22.0,23.0,53.0,0.0,0.0,27.51572327044025
2020-12-31,30.0,23.0,25.0,29.0,0.0,48.0,0.0,28.0,0.0,23.0,32.38993710691824
2021-01-01,32.0,0.0,0.0,0.0,37.0,0.0,26.0,0.0,60.0,24.0,28.14465408805031
2021-01-02,91.0,0.0,50.0,58.0,35.0,24.0,0.0,28.0,0.0,23.0,48.58490566037736
2021-01-03,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0,21.0,12.735849056603774
2021-01-04,25.0,20.0,22.0,0.0,0.0,0.0,43.0,24.0,24.0,0.0,24.842767295597483
2021-01-05,27.0,41.0,23.0,0.0,63.0,62.0,45.0,25.0,25.0,40.0,55.18867924528302
2021-01-06,26.0,0.0,43.0,25.0,31.0,20.0,0.0,24.0,25.0,20.0,33.64779874213836
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,7.861635220125786
2021-01-08,54.0,0.0,0.0,26.0,0.0,0.0,0.0,51.0,0.0,21.0,23.89937106918239
2021-01-09,0.0,66.0,0.0,55.0,34.0,24.0,23.0,54.0,27.0,43.0,51.257861635220124
2021-01-10,29.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.10691823899371
2021-01-11,53.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,25.0,20.0,22.0125786163522
2021-01-12,0.0,0.0,46.0,51.0,0.0,21.0,22.0,25.0,51.0,40.0,40.25157232704402
2021-01-13,0.0,20.0,22.0,0.0,0.0,21.0,22.0,0.0,25.0,0.0,17.29559748427673
2021-01-14,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,20.0,12.264150943396226
2021-01-15,0.0,21.0,23.0,0.0,0.0,0.0,22.0,0.0,26.0,0.0,14.465408805031444
2021-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,43.0,10.849056603773585
2021-01-18,52.0,0.0,0.0,25.0,30.0,20.0,43.0,0.0,25.0,19.0,33.64779874213836
2021-01-19,26.0,20.0,0.0,50.0,31.0,43.0,87.0,24.0,76.0,20.0,59.27672955974843
2021-01-20,25.0,37.0,21.0,48.0,0.0,0.0,0.0,0.0,47.0,37.0,33.80503144654088
2021-01-21,26.0,20.0,44.0,25.0,62.0,42.0,22.0,24.0,50.0,19.0,52.51572327044025
2021-01-22,26.0,20.0,22.0,0.0,61.0,41.0,22.0,0.0,25.0,39.0,40.25157232704402
2021-01-23,0.0,0.0,0.0,27.0,0.0,0.0,0.0,26.0,0.0,0.0,8.333333333333334
2021-01-24,27.0,0.0,48.0,0.0,0.0,43.0,45.0,25.0,26.0,20.0,36.79245283018868
2021-01-25,0.0,19.0,0.0,49.0,60.0,40.0,63.0,24.0,0.0,19.0,43.081761006289305
2021-01-26,0.0,20.0,0.0,25.0,0.0,21.0,0.0,25.0,0.0,0.0,14.30817610062893
2021-01-27,26.0,20.0,23.0,0.0,0.0,0.0,22.0,0.0,25.0,0.0,18.238993710691823
2021-01-28,51.0,40.0,23.0,0.0,31.0,21.0,0.0,49.0,0.0,20.0,36.9496855345912
2021-01-29,55.0,62.0,23.0,0.0,64.0,0.0,45.0,50.0,0.0,40.0,53.30188679245283
2021-01-30,82.0,63.0,23.0,0.0,0.0,44.0,45.0,51.0,79.0,41.0,67.29559748427673
2021-01-31,55.0,41.0,0.0,26.0,0.0,21.0,22.0,0.0,26.0,20.0,33.17610062893082
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02,51.0,0.0,21.0,0.0,60.0,39.0,21.0,0.0,24.0,19.0,36.9496855345912
2021-02-03,26.0,20.0,44.0,0.0,31.0,0.0,22.0,24.0,0.0,0.0,26.257861635220124
2021-02-04,27.0,20.0,23.0,0.0,0.0,0.0,22.0,0.0,0.0,20.0,17.61006289308176
2021-02-05,0.0,20.0,0.0,26.0,32.0,21.0,0.0,0.0,0.0,0.0,15.566037735849056
2021-02-06,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,21.0,8.333333333333334
2021-02-07,0.0,22.0,24.0,27.0,0.0,0.0,0.0,26.0,0.0,21.0,18.867924528301888
2021-02-08,26.0,20.0,22.0,25.0,0.0,21.0,21.0,24.0,49.0,19.0,35.691823899371066
2021-02-09,26.0,58.0,22.0,25.0,31.0,21.0,44.0,49.0,49.0,39.0,57.23270440251572
2021-02-10,26.0,20.0,0.0,25.0,31.0,21.0,22.0,0.0,0.0,19.0,25.786163522012576
2021-02-11,27.0,21.0,0.0,26.0,31.0,21.0,22.0,25.0,0.0,0.0,27.20125786163522
2021-02-12,0.0,20.0,44.0,100.0,92.0,0.0,21.0,47.0,24.0,59.0,63.99371069182391
