date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,35.0,26.0,11.0,42.0,27.0,46.0,0.0,45.0,0.0,17.0,36.24454148471616
2020-11-16,0.0,0.0,0.0,29.0,0.0,47.0,53.0,31.0,18.0,34.0,30.858806404657933
2020-11-17,18.0,27.0,22.0,43.0,0.0,47.0,18.0,47.0,53.0,0.0,40.02911208151383
2020-11-18,17.0,0.0,22.0,0.0,13.0,0.0,17.0,0.0,17.0,0.0,12.518195050946142
2020-11-19,37.0,14.0,34.0,0.0,28.0,16.0,72.0,31.0,73.0,53.0,52.110625909752535
2020-11-20,18.0,0.0,0.0,15.0,0.0,32.0,36.0,16.0,54.0,18.0,27.510917030567683
2020-11-21,18.0,14.0,0.0,29.0,14.0,16.0,0.0,0.0,55.0,0.0,21.251819505094613
2020-11-22,55.0,69.0,46.0,59.0,27.0,32.0,36.0,31.0,18.0,53.0,62.008733624454145
2020-11-23,18.0,0.0,11.0,30.0,27.0,16.0,35.0,0.0,0.0,17.0,22.416302765647742
2020-11-24,35.0,13.0,11.0,14.0,26.0,46.0,0.0,0.0,17.0,17.0,26.055312954876268
2020-11-25,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,6.11353711790393
2020-11-26,54.0,14.0,23.0,14.0,14.0,0.0,53.0,0.0,36.0,35.0,35.37117903930131
2020-11-27,0.0,13.0,11.0,14.0,13.0,46.0,52.0,15.0,18.0,34.0,31.441048034934497
2020-11-28,36.0,27.0,45.0,44.0,14.0,16.0,35.0,46.0,18.0,35.0,45.99708879184862
2020-11-29,36.0,27.0,0.0,14.0,0.0,31.0,53.0,31.0,18.0,17.0,33.04221251819505
2020-11-30,17.0,0.0,11.0,0.0,0.0,16.0,17.0,15.0,0.0,17.0,13.537117903930133
2020-12-01,36.0,14.0,0.0,29.0,28.0,0.0,35.0,0.0,0.0,18.0,23.28966521106259
2020-12-02,17.0,0.0,44.0,42.0,26.0,46.0,51.0,29.0,17.0,50.0,46.87045123726347
2020-12-03,0.0,0.0,22.0,43.0,27.0,62.0,17.0,0.0,35.0,51.0,37.409024745269285
2020-12-04,36.0,0.0,22.0,29.0,27.0,0.0,0.0,15.0,36.0,35.0,29.112081513828237
2020-12-05,36.0,27.0,23.0,29.0,28.0,16.0,0.0,0.0,0.0,18.0,25.76419213973799
2020-12-06,37.0,14.0,23.0,15.0,0.0,32.0,0.0,16.0,19.0,18.0,25.327510917030562
2020-12-07,18.0,13.0,34.0,29.0,28.0,16.0,53.0,0.0,36.0,17.0,35.51673944687045
2020-12-08,0.0,0.0,0.0,30.0,28.0,32.0,18.0,16.0,56.0,0.0,26.200873362445414
2020-12-09,55.0,41.0,12.0,44.0,14.0,33.0,18.0,0.0,18.0,0.0,34.20669577874818
2020-12-10,19.0,29.0,12.0,30.0,14.0,50.0,38.0,33.0,0.0,37.0,38.13682678311499
2020-12-11,19.0,29.0,24.0,31.0,29.0,34.0,0.0,16.0,19.0,55.0,37.26346433770014
2020-12-12,0.0,15.0,12.0,0.0,0.0,17.0,19.0,0.0,19.0,0.0,11.935953420669575
2020-12-13,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,4.366812227074235
2020-12-14,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.278020378457059
2020-12-15,79.0,15.0,38.0,31.0,30.0,70.0,77.0,34.0,60.0,0.0,63.17321688500728
2020-12-16,19.0,14.0,12.0,0.0,0.0,0.0,19.0,32.0,19.0,18.0,19.359534206695777
2020-12-17,20.0,0.0,0.0,33.0,31.0,36.0,0.0,17.0,0.0,20.0,22.852983988355167
2020-12-18,0.0,47.0,26.0,67.0,47.0,37.0,21.0,18.0,21.0,60.0,50.07278020378457
2020-12-19,63.0,32.0,13.0,51.0,48.0,19.0,41.0,36.0,43.0,41.0,56.33187772925765
2020-12-20,41.0,31.0,0.0,16.0,16.0,0.0,20.0,18.0,20.0,0.0,23.580786026200872
2020-12-21,76.0,15.0,36.0,16.0,43.0,51.0,0.0,33.0,59.0,37.0,53.275109170305676
2020-12-22,38.0,14.0,23.0,46.0,14.0,50.0,55.0,65.0,57.0,73.0,63.318777292576414
2020-12-23,40.0,30.0,37.0,32.0,15.0,17.0,20.0,68.0,0.0,19.0,40.46579330422125
2020-12-24,24.0,0.0,30.0,0.0,54.0,21.0,24.0,0.0,48.0,46.0,35.95342066957787
2020-12-25,24.0,18.0,0.0,0.0,0.0,22.0,24.0,41.0,24.0,0.0,22.270742358078603
2020-12-26,44.0,17.0,14.0,18.0,17.0,0.0,86.0,19.0,0.0,42.0,37.409024745269285
2020-12-27,20.0,0.0,25.0,16.0,0.0,35.0,39.0,0.0,20.0,57.0,30.858806404657933
2020-12-28,19.0,42.0,0.0,15.0,29.0,33.0,54.0,0.0,0.0,0.0,27.947598253275107
2020-12-29,0.0,0.0,24.0,16.0,0.0,35.0,0.0,0.0,0.0,19.0,13.682678311499272
2020-12-30,39.0,30.0,13.0,0.0,0.0,18.0,40.0,17.0,61.0,58.0,40.174672489082965
2020-12-31,0.0,51.0,14.0,18.0,0.0,20.0,90.0,39.0,0.0,0.0,33.770014556040756
2021-01-01,0.0,18.0,15.0,19.0,36.0,64.0,0.0,20.0,24.0,23.0,31.87772925764192
2021-01-02,43.0,48.0,40.0,35.0,17.0,19.0,42.0,37.0,42.0,41.0,52.98398835516739
2021-01-03,0.0,0.0,13.0,33.0,15.0,36.0,20.0,18.0,62.0,59.0,37.26346433770014
2021-01-04,37.0,28.0,24.0,15.0,29.0,33.0,37.0,16.0,0.0,36.0,37.117903930131
2021-01-05,58.0,15.0,0.0,32.0,30.0,0.0,38.0,33.0,19.0,37.0,38.13682678311499
2021-01-06,57.0,58.0,36.0,31.0,43.0,17.0,38.0,82.0,39.0,74.0,69.14119359534206
2021-01-07,0.0,15.0,0.0,0.0,15.0,35.0,0.0,17.0,39.0,19.0,20.378457059679768
2021-01-08,59.0,0.0,25.0,47.0,30.0,35.0,39.0,17.0,39.0,19.0,45.12372634643377
2021-01-09,22.0,0.0,14.0,17.0,16.0,19.0,21.0,0.0,21.0,21.0,21.97962154294032
2021-01-10,42.0,48.0,40.0,17.0,16.0,0.0,41.0,36.0,21.0,21.0,41.048034934497814
2021-01-11,19.0,0.0,12.0,0.0,0.0,17.0,0.0,16.0,0.0,0.0,9.315866084425036
2021-01-12,39.0,15.0,12.0,0.0,30.0,17.0,38.0,17.0,20.0,19.0,30.131004366812228
2021-01-13,58.0,29.0,12.0,15.0,15.0,0.0,38.0,67.0,39.0,19.0,42.503639010189225
2021-01-14,20.0,15.0,37.0,32.0,30.0,35.0,19.0,17.0,39.0,57.0,43.813682678311494
2021-01-15,21.0,0.0,0.0,16.0,16.0,0.0,21.0,18.0,21.0,20.0,19.359534206695777
2021-01-16,0.0,15.0,13.0,33.0,0.0,35.0,0.0,0.0,41.0,39.0,25.61863173216885
2021-01-17,21.0,16.0,13.0,34.0,16.0,36.0,20.0,18.0,41.0,40.0,37.117903930131
2021-01-18,76.0,29.0,12.0,0.0,29.0,34.0,37.0,16.0,38.0,19.0,42.21251819505095
2021-01-19,39.0,14.0,12.0,15.0,29.0,51.0,19.0,16.0,0.0,19.0,31.149927219796215
2021-01-20,35.0,27.0,22.0,28.0,41.0,31.0,53.0,46.0,18.0,51.0,51.2372634643377
2021-01-21,57.0,43.0,0.0,31.0,0.0,17.0,0.0,33.0,19.0,37.0,34.49781659388646
2021-01-22,40.0,15.0,0.0,33.0,46.0,35.0,59.0,17.0,60.0,20.0,47.30713245997089
2021-01-23,42.0,32.0,13.0,0.0,0.0,37.0,62.0,54.0,21.0,41.0,43.95924308588064
2021-01-24,60.0,15.0,50.0,48.0,46.0,18.0,59.0,0.0,20.0,78.0,57.350800582241625
2021-01-25,77.0,44.0,12.0,31.0,59.0,51.0,38.0,0.0,57.0,37.0,59.09752547307132
2021-01-26,19.0,14.0,0.0,15.0,29.0,34.0,18.0,32.0,38.0,37.0,34.35225618631732
2021-01-27,19.0,14.0,12.0,0.0,0.0,17.0,37.0,0.0,19.0,0.0,17.17612809315866
