date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-03-22,49.0,40.0,55.0,97.0,79.0,38.0,24.0,59.0,54.0,40.0,65.72481572481573
2021-03-23,50.0,30.0,68.0,100.0,69.0,78.0,84.0,84.0,41.0,80.0,84.02948402948404
2021-03-24,41.0,62.0,81.0,87.0,47.0,100.0,36.0,49.0,42.0,41.0,71.99017199017199
2021-03-25,10.0,20.0,23.0,71.0,12.0,30.0,61.0,36.0,42.0,21.0,40.04914004914005
2021-03-26,10.0,21.0,0.0,44.0,35.0,10.0,25.0,25.0,43.0,32.0,30.098280098280096
2021-03-27,31.0,11.0,48.0,88.0,24.0,72.0,50.0,76.0,58.0,42.0,61.42506142506142
2021-03-28,0.0,55.0,73.0,31.0,49.0,21.0,63.0,40.0,60.0,22.0,50.85995085995086
2021-03-29,72.0,52.0,59.0,15.0,35.0,51.0,62.0,76.0,100.0,52.0,70.51597051597051
2021-03-30,11.0,22.0,37.0,45.0,25.0,32.0,26.0,26.0,30.0,66.0,39.31203931203931
2021-03-31,63.0,63.0,47.0,87.0,60.0,31.0,62.0,63.0,0.0,94.0,70.02457002457002
2021-04-01,31.0,0.0,12.0,29.0,47.0,30.0,49.0,61.0,14.0,10.0,34.766584766584764
2021-04-02,0.0,53.0,36.0,29.0,36.0,42.0,25.0,51.0,58.0,31.0,44.34889434889435
2021-04-03,42.0,63.0,36.0,59.0,49.0,21.0,38.0,90.0,29.0,32.0,56.388206388206385
2021-04-04,22.0,45.0,13.0,31.0,26.0,22.0,39.0,68.0,62.0,11.0,41.646191646191646
2021-04-05,20.0,10.0,23.0,42.0,46.0,29.0,24.0,36.0,27.0,30.0,35.257985257985254
2021-04-06,53.0,27.0,41.0,51.0,41.0,26.0,65.0,43.0,49.0,36.0,53.07125307125307
2021-04-07,37.0,19.0,21.0,26.0,21.0,36.0,22.0,33.0,51.0,55.0,39.434889434889435
2021-04-08,28.0,66.0,43.0,40.0,43.0,74.0,23.0,46.0,65.0,38.0,57.24815724815724
2021-04-09,39.0,29.0,33.0,41.0,45.0,29.0,46.0,36.0,94.0,0.0,48.15724815724816
2021-04-10,50.0,51.0,35.0,73.0,81.0,10.0,60.0,37.0,86.0,31.0,63.14496314496314
2021-04-11,21.0,22.0,24.0,15.0,24.0,10.0,26.0,13.0,15.0,0.0,20.88452088452088
2021-04-12,20.0,31.0,47.0,43.0,47.0,30.0,36.0,62.0,14.0,20.0,42.99754299754299
2021-04-13,10.0,10.0,0.0,0.0,24.0,20.0,0.0,25.0,0.0,21.0,13.513513513513512
2021-04-14,21.0,43.0,36.0,59.0,24.0,10.0,13.0,25.0,44.0,21.0,36.36363636363636
2021-04-15,32.0,43.0,24.0,30.0,36.0,42.0,25.0,26.0,75.0,43.0,46.191646191646186
2021-04-16,22.0,44.0,0.0,46.0,25.0,22.0,13.0,27.0,46.0,11.0,31.449631449631447
2021-04-17,12.0,0.0,0.0,0.0,27.0,12.0,14.0,14.0,0.0,12.0,11.179361179361178
2021-04-18,34.0,47.0,52.0,98.0,79.0,11.0,55.0,28.0,48.0,23.0,58.35380835380835
2021-04-19,0.0,0.0,12.0,15.0,12.0,10.0,38.0,26.0,14.0,21.0,18.18181818181818
2021-04-20,52.0,0.0,36.0,74.0,36.0,31.0,50.0,25.0,73.0,0.0,46.31449631449632
2021-04-21,21.0,21.0,36.0,29.0,24.0,51.0,49.0,50.0,29.0,21.0,40.66339066339066
2021-04-22,0.0,22.0,37.0,15.0,12.0,0.0,25.0,13.0,15.0,11.0,18.427518427518425
2021-04-23,21.0,11.0,25.0,46.0,37.0,42.0,26.0,53.0,45.0,32.0,41.523341523341514
2021-04-24,23.0,46.0,26.0,32.0,26.0,23.0,40.0,0.0,16.0,12.0,29.97542997542997
2021-04-25,22.0,44.0,75.0,31.0,76.0,11.0,26.0,66.0,45.0,11.0,50.0
2021-04-26,10.0,20.0,0.0,14.0,22.0,10.0,23.0,12.0,14.0,10.0,16.584766584766584
2021-04-27,60.0,41.0,11.0,28.0,57.0,29.0,36.0,85.0,28.0,80.0,55.896805896805894
2021-04-28,10.0,79.0,34.0,28.0,34.0,38.0,47.0,48.0,68.0,69.0,55.896805896805894
2021-04-29,38.0,57.0,11.0,41.0,55.0,28.0,34.0,35.0,40.0,39.0,46.43734643734643
2021-04-30,19.0,0.0,22.0,14.0,34.0,19.0,0.0,36.0,0.0,10.0,18.91891891891892
2021-05-01,40.0,0.0,34.0,85.0,57.0,20.0,12.0,49.0,56.0,20.0,45.82309582309581
2021-05-02,10.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,9.582309582309582
2021-05-03,0.0,30.0,11.0,28.0,68.0,10.0,24.0,24.0,14.0,20.0,28.13267813267813
2021-05-04,18.0,28.0,32.0,26.0,32.0,27.0,33.0,34.0,38.0,37.0,37.469287469287465
2021-05-05,19.0,40.0,11.0,41.0,34.0,59.0,23.0,36.0,41.0,59.0,44.59459459459459
2021-05-06,30.0,40.0,0.0,41.0,0.0,20.0,24.0,12.0,41.0,20.0,28.00982800982801
2021-05-07,30.0,42.0,35.0,88.0,23.0,30.0,62.0,49.0,14.0,41.0,50.85995085995086
2021-05-08,10.0,10.0,47.0,30.0,12.0,10.0,25.0,25.0,14.0,10.0,23.710073710073708
2021-05-09,32.0,44.0,25.0,61.0,25.0,32.0,26.0,52.0,30.0,22.0,42.87469287469287
2021-05-10,77.0,59.0,22.0,42.0,45.0,10.0,47.0,24.0,54.0,59.0,53.931203931203925
2021-05-11,59.0,29.0,100.0,27.0,44.0,67.0,69.0,47.0,94.0,78.0,75.42997542997543
2021-05-12,10.0,0.0,11.0,14.0,0.0,10.0,48.0,24.0,28.0,20.0,20.27027027027027
2021-05-13,43.0,43.0,12.0,30.0,36.0,21.0,39.0,39.0,59.0,33.0,43.61179361179361
2021-05-14,0.0,11.0,12.0,0.0,12.0,11.0,0.0,26.0,15.0,0.0,10.687960687960686
2021-05-15,43.0,0.0,25.0,61.0,25.0,11.0,39.0,53.0,60.0,22.0,41.646191646191646
2021-05-16,52.0,10.0,35.0,14.0,24.0,31.0,38.0,61.0,43.0,10.0,39.06633906633906
2021-05-17,10.0,20.0,44.0,28.0,11.0,19.0,12.0,24.0,14.0,30.0,26.044226044226043
2021-05-18,10.0,10.0,23.0,28.0,11.0,19.0,12.0,24.0,14.0,10.0,19.77886977886978
2021-05-19,29.0,20.0,57.0,42.0,45.0,10.0,35.0,59.0,0.0,0.0,36.486486486486484
2021-05-20,0.0,11.0,12.0,44.0,24.0,31.0,0.0,13.0,15.0,11.0,19.77886977886978
2021-05-21,21.0,31.0,36.0,58.0,59.0,31.0,74.0,37.0,57.0,52.0,56.01965601965602
2021-05-22,11.0,22.0,0.0,31.0,0.0,11.0,13.0,26.0,30.0,0.0,17.69041769041769
2021-05-23,21.0,33.0,25.0,15.0,12.0,11.0,26.0,26.0,45.0,0.0,26.28992628992629
2021-05-24,71.0,72.0,23.0,29.0,23.0,20.0,48.0,37.0,56.0,10.0,47.78869778869779
2021-05-25,41.0,61.0,81.0,87.0,12.0,20.0,36.0,37.0,28.0,31.0,53.31695331695332
2021-05-26,40.0,30.0,12.0,0.0,23.0,30.0,48.0,0.0,41.0,20.0,29.97542997542997
2021-05-27,11.0,11.0,12.0,15.0,12.0,21.0,0.0,0.0,15.0,11.0,13.267813267813267
2021-05-28,33.0,34.0,13.0,47.0,25.0,34.0,26.0,54.0,46.0,45.0,43.85749385749386
2021-05-29,0.0,0.0,28.0,0.0,14.0,37.0,0.0,46.0,17.0,25.0,20.515970515970515
2021-05-30,13.0,38.0,43.0,18.0,43.0,37.0,45.0,30.0,70.0,13.0,42.99754299754299
2021-05-31,32.0,32.0,36.0,45.0,48.0,41.0,25.0,51.0,87.0,64.0,56.63390663390663
