date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,55.0,41.0,88.0,40.0,21.0,23.0,23.0,41.0,18.367346938775512,60.0,54.451906412478344
2021-04-19,82.0,18.0,39.0,91.0,19.0,82.0,20.0,73.0,50.0,53.0,69.92796793760833
2021-04-20,17.0,0.0,20.0,55.0,19.0,21.0,62.0,37.0,34.69387755102041,0.0,35.25509098786829
2021-04-21,16.0,18.0,19.0,18.0,54.0,40.0,58.0,18.0,32.6530612244898,35.0,40.95537261698441
2021-04-22,0.0,38.0,62.0,19.0,58.0,22.0,0.0,76.0,35.714285714285715,38.0,46.27112218370885
2021-04-23,35.0,39.0,85.0,39.0,20.0,0.0,22.0,20.0,18.367346938775512,38.0,41.97898613518198
2021-04-24,19.0,0.0,23.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,11.146013864818025
2021-04-25,54.0,60.0,65.0,100.0,20.0,68.0,67.0,100.0,36.734693877551024,39.0,80.90608752166379
2021-04-26,15.0,67.0,73.0,66.0,68.0,76.0,18.0,50.0,92.85714285714286,33.0,74.15511265164645
2021-04-27,30.0,100.0,54.0,50.0,68.0,38.0,56.0,67.0,46.93877551020408,16.0,69.78715337954941
2021-04-28,0.0,17.0,36.0,17.0,17.0,38.0,37.0,50.0,15.306122448979592,65.0,38.786286828422874
2021-04-29,0.0,50.0,18.0,16.0,17.0,19.0,55.0,17.0,0.0,16.0,27.599653379549395
2021-04-30,76.0,68.0,92.0,51.0,52.0,76.0,56.0,67.0,15.306122448979592,16.0,75.54159445407281
2021-05-01,45.0,34.0,72.0,0.0,34.0,38.0,74.0,17.0,45.91836734693877,49.0,54.25964038128251
2021-05-02,36.0,60.0,86.0,20.0,100.0,68.0,88.0,60.0,55.10204081632653,57.0,83.60864384748702
2021-05-03,33.0,0.0,0.0,0.0,37.0,21.0,21.0,37.0,33.673469387755105,0.0,24.23905979202773
2021-05-04,16.0,53.0,19.0,54.0,18.0,61.0,60.0,18.0,50.0,70.0,55.59737868284229
2021-05-05,32.0,18.0,19.0,54.0,36.0,20.0,20.0,0.0,32.6530612244898,17.0,32.993934142114384
2021-05-06,67.0,73.0,60.0,18.0,19.0,21.0,62.0,74.0,51.02040816326531,18.0,61.438474870017345
2021-05-07,17.0,19.0,21.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,12.605610918544196
2021-05-08,58.0,63.0,23.0,42.0,22.0,71.0,0.0,64.0,0.0,41.0,50.95320623916812
2021-05-09,53.0,19.0,63.0,39.0,40.0,66.0,44.0,19.0,73.46938775510205,39.0,60.43652512998268
2021-05-10,15.0,49.0,54.0,16.0,51.0,56.0,37.0,33.0,15.306122448979592,32.0,47.5438691507799
2021-05-11,15.0,68.0,91.0,34.0,51.0,0.0,0.0,34.0,62.244897959183675,16.0,49.26072357019064
2021-05-12,17.0,0.0,20.0,37.0,0.0,21.0,41.0,0.0,34.69387755102041,0.0,22.649480069324095
2021-05-13,55.0,82.0,88.0,61.0,0.0,93.0,68.0,21.0,37.755102040816325,100.0,80.37803292894282
2021-05-14,35.0,19.0,63.0,58.0,20.0,22.0,0.0,57.0,54.08163265306123,38.0,48.575606585788556
2021-05-15,53.0,39.0,21.0,39.0,40.0,44.0,44.0,59.0,35.714285714285715,76.0,59.80556759098787
2021-05-16,16.0,54.0,59.0,54.0,37.0,0.0,100.0,36.0,100.0,18.0,62.89536395147314
2021-05-17,0.0,36.0,39.0,18.0,37.0,41.0,60.0,18.0,33.673469387755105,70.0,46.796468804159446
2021-05-18,17.0,18.0,20.0,0.0,56.0,42.0,20.0,18.0,17.346938775510203,36.0,32.42255199306759
2021-05-19,84.0,56.0,61.0,19.0,57.0,21.0,0.0,76.0,69.38775510204081,37.0,63.74295927209707
2021-05-20,18.0,0.0,0.0,0.0,41.0,22.0,22.0,20.0,0.0,19.0,18.842071057192374
2021-05-21,72.0,40.0,43.0,39.0,41.0,67.0,22.0,39.0,18.367346938775512,58.0,58.299935008665514
2021-05-22,0.0,21.0,0.0,21.0,0.0,24.0,0.0,21.0,19.387755102040817,0.0,14.116659445407278
2021-05-23,56.0,0.0,45.0,62.0,0.0,71.0,23.0,21.0,0.0,41.0,42.32831455805893
2021-05-24,0.0,18.0,39.0,36.0,0.0,21.0,20.0,36.0,0.0,18.0,24.945840554592724
2021-05-25,35.0,58.0,0.0,19.0,0.0,44.0,44.0,19.0,18.367346938775512,0.0,31.49642547660312
2021-05-26,51.0,77.0,21.0,57.0,19.0,43.0,84.0,57.0,53.06122448979592,19.0,63.83232235701906
2021-05-27,17.0,19.0,0.0,77.0,39.0,43.0,0.0,58.0,0.0,37.0,38.48028596187175
2021-05-28,18.0,0.0,44.0,20.0,41.0,45.0,45.0,40.0,74.48979591836735,39.0,48.62976603119584
2021-05-29,81.0,66.0,71.0,88.0,45.0,100.0,49.0,87.0,81.63265306122449,85.0,100.0
2021-05-30,98.0,43.0,70.0,64.0,44.0,0.0,24.0,87.0,0.0,0.0,57.05697573656846
2021-05-31,100.0,37.0,100.0,37.0,56.0,84.0,82.0,37.0,68.36734693877551,18.0,82.18425043327557
