date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,88.0,54.0,0.0,57.0,0.0,0.0,53.0,37.83783783783784
2021-03-27,53.0,90.0,0.0,88.0,0.0,0.0,0.0,91.0,0.0,0.0,48.34834834834836
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,50.0,0.0,98.0,85.0,50.0,98.0,54.0,87.0,92.0,50.0,99.69969969969972
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,87.0,0.0,88.0,51.0,0.0,56.0,0.0,100.0,53.0,65.31531531531532
2021-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.258258258258259
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,80.0,0.0,0.0,0.0,84.0,0.0,0.0,24.624624624624623
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,0.0,73.0,42.0,0.0,0.0,0.0,80.0,0.0,29.279279279279283
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09,0.0,74.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,18.31831831831832
2021-04-10,51.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.429429429429437
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,46.0,0.0,89.0,0.0,0.0,0.0,0.0,79.0,0.0,46.0,39.03903903903904
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,49.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,14.414414414414416
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,86.0,0.0,0.0,0.0,49.0,54.0,87.0,0.0,0.0,41.44144144144145
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21,48.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66966966966967
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,88.0,100.0,88.0,0.0,52.0,56.0,0.0,97.0,0.0,72.22222222222223
2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,89.0,77.0,0.0,0.0,0.0,80.0,0.0,45.0,43.693693693693696
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,0.0,77.0,0.0,74.0,0.0,0.0,0.0,78.0,0.0,0.0,34.38438438438439
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,75.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,18.46846846846847
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,48.0,81.0,0.0,79.0,0.0,48.0,0.0,0.0,88.0,0.0,51.651651651651655
2021-05-15,0.0,81.0,0.0,0.0,0.0,0.0,52.0,83.0,90.0,0.0,45.94594594594595
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,45.0,0.0,0.0,77.0,47.0,0.0,100.0,0.0,86.0,46.0,60.210210210210214
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,0.0,0.0,0.0,0.0,49.0,0.0,52.0,0.0,0.0,0.0,15.165165165165167
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,50.0,0.0,93.0,0.0,0.0,0.0,51.0,84.0,0.0,50.0,49.249249249249246
2021-05-25,0.0,0.0,96.0,83.0,49.0,0.0,0.0,86.0,90.0,0.0,60.66066066066067
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,0.0,100.0,0.0,100.0,0.0,0.0,62.0,100.0,0.0,0.0,54.35435435435436
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,26.876876876876874
