date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,70.0,56.0,59.0,83.0,83.0,65.0,70.83333333333333,70.0,52.0,66.66666666666667,69.50664955411473
2021-04-19,81.0,88.0,98.0,93.0,100.0,83.0,92.70833333333333,94.0,84.0,94.6236559139785,93.46426832776437
2021-04-20,89.0,90.0,85.0,100.0,97.0,83.0,86.45833333333333,98.0,94.0,93.54838709677419,94.25397202982894
2021-04-21,67.0,67.0,93.0,68.0,82.0,73.0,68.75,83.0,71.0,84.94623655913979,77.9643623730389
2021-04-22,79.0,85.0,88.0,90.0,91.0,73.0,91.66666666666667,100.0,78.0,97.84946236559139,89.88183487862626
2021-04-23,68.0,77.0,69.0,85.0,82.0,78.0,76.04166666666667,87.0,72.0,80.64516129032258,79.71263636564802
2021-04-24,65.0,73.0,69.0,70.0,85.0,67.0,90.625,79.0,66.0,69.89247311827957,75.57934655130447
2021-04-25,66.0,53.0,61.0,59.0,62.0,67.0,69.79166666666667,59.0,60.0,60.215053763440864,63.48789028788919
2021-04-26,58.0,62.0,54.0,56.0,75.0,55.0,65.625,73.0,63.0,66.66666666666667,64.64907282423492
2021-04-27,64.0,67.0,64.0,70.0,86.0,79.0,77.08333333333333,88.0,72.0,94.6236559139785,78.37705516585159
2021-04-28,57.0,59.0,62.0,61.0,70.0,67.0,69.79166666666667,70.0,62.0,63.44086021505376,65.98064326967761
2021-04-29,72.0,77.0,85.0,77.0,73.0,74.0,77.08333333333333,75.0,86.0,80.64516129032258,79.9227169126596
2021-04-30,70.0,82.0,76.0,74.0,90.0,66.0,82.29166666666667,81.0,81.0,100.0,82.55308025934367
2021-05-01,63.0,68.0,65.0,59.0,79.0,70.0,75.0,75.0,74.0,84.94623655913979,73.35973977119339
2021-05-02,59.0,65.0,64.0,56.0,65.0,57.0,75.0,70.0,64.0,67.74193548387096,66.13595627447944
2021-05-03,74.0,66.0,68.0,68.0,78.0,66.0,75.0,85.0,67.0,94.6236559139785,76.31054856055408
2021-05-04,52.0,64.0,63.0,67.0,61.0,62.0,66.66666666666667,68.0,65.0,62.365591397849464,64.93107034586534
2021-05-05,64.0,71.0,58.0,54.0,74.0,69.0,62.5,69.0,68.0,75.26881720430107,68.40244738996702
2021-05-06,67.0,68.0,68.0,76.0,81.0,70.0,77.08333333333333,74.0,68.0,79.56989247311827,74.97593547387753
2021-05-07,54.0,69.0,74.0,60.0,77.0,75.0,63.541666666666664,68.0,84.0,78.49462365591398,72.34004005222279
2021-05-08,52.0,45.0,53.0,46.0,56.0,48.0,61.458333333333336,67.0,44.0,63.44086021505376,55.14220198712132
2021-05-09,46.0,51.0,61.0,51.0,63.0,56.0,62.5,63.0,59.0,55.913978494623656,58.487862627514325
2021-05-10,65.0,67.0,66.0,78.0,63.0,62.0,70.83333333333333,78.0,72.0,66.66666666666667,70.84430528202518
2021-05-11,100.0,100.0,100.0,88.0,95.0,100.0,100.0,91.0,100.0,97.84946236559139,100.0
2021-05-12,79.0,82.0,86.0,93.0,89.0,98.0,96.875,96.0,89.0,89.24731182795699,92.41372729083224
2021-05-13,70.0,58.0,67.0,75.0,68.0,67.0,64.58333333333333,82.0,56.0,75.26881720430107,70.26316080635524
2021-05-14,78.0,75.0,81.0,71.0,78.0,75.0,71.875,72.0,69.0,84.94623655913979,77.77143125843642
2021-05-15,52.0,69.0,50.0,55.0,58.0,51.0,67.70833333333333,57.0,55.0,68.81720430107526,60.0427905998982
2021-05-16,42.0,49.0,49.0,44.0,48.0,44.0,55.208333333333336,39.0,42.0,44.086021505376344,46.95113518178398
2021-05-17,56.0,73.0,68.0,53.0,64.0,69.0,62.5,67.0,66.0,72.04301075268818,66.9386603527251
2021-05-18,53.0,68.0,58.0,67.0,77.0,65.0,61.458333333333336,83.0,61.0,80.64516129032258,69.36295390675133
2021-05-19,69.0,56.0,54.0,59.0,72.0,53.0,63.541666666666664,65.0,57.0,63.44086021505376,62.970917881879146
2021-05-20,69.0,68.0,72.0,59.0,64.0,65.0,78.125,69.0,58.0,78.49462365591398,70.03344139319776
2021-05-21,57.0,56.0,69.0,68.0,80.0,52.0,61.458333333333336,74.0,64.0,70.96774193548387,67.13242127857316
2021-05-22,42.0,49.0,40.0,40.0,43.0,28.0,57.291666666666664,54.0,41.0,49.46236559139785,45.66077869487287
