date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,21.0,0.0,40.0,0.0,38.0,70.0,28.0,26.0,65.0,0.0,42.985074626865675
2020-02-02,21.0,0.0,0.0,0.0,36.0,0.0,26.0,0.0,30.0,26.0,20.746268656716417
2020-02-03,0.0,31.0,17.0,22.0,0.0,0.0,0.0,0.0,28.0,24.0,18.208955223880597
2020-02-04,21.0,0.0,19.0,25.0,0.0,0.0,28.0,0.0,0.0,0.0,13.880597014925375
2020-02-05,0.0,68.0,20.0,50.0,37.0,0.0,0.0,26.0,95.0,0.0,44.17910447761194
2020-02-06,24.0,35.0,0.0,54.0,0.0,36.0,0.0,27.0,0.0,29.0,30.597014925373134
2020-02-07,0.0,0.0,0.0,28.0,40.0,0.0,0.0,0.0,0.0,0.0,10.149253731343284
2020-02-08,23.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,34.0,0.0,12.537313432835822
2020-02-09,0.0,33.0,38.0,0.0,0.0,66.0,0.0,25.0,62.0,0.0,33.43283582089552
2020-02-10,0.0,32.0,19.0,24.0,36.0,33.0,0.0,0.0,30.0,0.0,25.97014925373134
2020-02-11,0.0,0.0,19.0,25.0,35.0,0.0,0.0,0.0,30.0,26.0,20.149253731343283
2020-02-12,0.0,32.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,10.149253731343284
2020-02-13,0.0,33.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.955223880597014
2020-02-14,0.0,33.0,20.0,52.0,76.0,0.0,0.0,0.0,32.0,27.0,35.82089552238806
2020-02-15,45.0,35.0,42.0,55.0,0.0,0.0,30.0,0.0,34.0,59.0,44.776119402985074
2020-02-16,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,16.865671641791046
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,30.0,0.0,11.64179104477612
2020-02-18,20.0,63.0,19.0,24.0,0.0,33.0,0.0,0.0,0.0,26.0,27.611940298507463
2020-02-19,19.0,0.0,18.0,23.0,34.0,0.0,52.0,23.0,29.0,25.0,33.28358208955224
