date,/m/02gy9__0,/m/02gy9__1,/m/02gy9__2,/m/02gy9__3,/m/02gy9__4,/m/02gy9__5,/m/02gy9__6,/m/02gy9__7,/m/02gy9__8,/m/02gy9__9,/m/02gy9__10,/m/02gy9__11,/m/02gy9__12,/m/02gy9__13,/m/02gy9__14,/m/02gy9__15,/m/02gy9__16,/m/02gy9__17,/m/02gy9__18,/m/02gy9__19,/m/02gy9_
2020-01-25,46.0,58.0,62.0,60.0,47.0,30.0,56.0,90.0,57.0,40.0,55.0,66.0,68.0,54.0,42.0,74.0,43.0,55.0,59.0,51.0,61.93656093489149
2020-01-26,47.0,77.0,67.0,73.0,57.0,76.0,43.0,92.0,62.0,56.0,66.0,63.0,73.0,65.0,68.0,55.0,67.0,71.0,59.0,71.0,72.78797996661103
2020-01-27,67.0,70.0,58.0,44.0,75.0,60.0,46.0,72.0,64.0,63.0,59.0,71.0,67.0,57.0,73.0,79.0,57.0,73.0,48.0,57.0,70.11686143572622
2020-01-28,56.0,72.0,68.0,76.0,75.0,58.0,52.0,72.0,58.0,66.0,55.0,57.0,69.0,54.0,54.0,52.0,65.0,69.0,73.0,44.0,69.28213689482472
2020-01-29,60.0,51.0,49.0,70.0,46.0,40.0,43.0,62.0,48.0,57.0,54.0,51.0,60.0,47.0,40.0,37.0,52.0,54.0,54.0,47.0,56.87256538675571
2020-01-30,62.0,76.0,61.0,58.0,42.0,46.0,50.0,81.0,63.0,59.0,57.0,37.0,75.0,40.0,56.0,50.0,47.0,60.0,63.0,45.0,62.77128547579299
2020-01-31,63.0,54.0,42.0,45.0,34.0,64.0,54.0,47.0,63.0,39.0,59.0,63.0,55.0,29.0,47.0,70.0,46.0,54.0,46.0,61.0,57.595993322203675
2020-02-01,62.0,72.0,43.0,46.0,44.0,51.0,36.0,75.0,44.0,66.0,67.0,66.0,44.0,55.0,65.0,45.0,36.0,58.0,56.0,40.0,59.59933222036728
2020-02-02,63.0,81.0,76.0,74.0,69.0,69.0,70.0,62.0,86.0,64.0,77.0,85.0,91.0,59.0,77.0,69.0,57.0,82.0,87.0,69.0,81.63606010016694
2020-02-03,55.0,65.0,62.0,61.0,50.0,53.0,49.0,59.0,36.0,53.0,71.0,55.0,64.0,43.0,55.0,57.0,51.0,60.0,61.0,60.0,62.32609905397886
2020-02-04,47.0,43.0,49.0,59.0,41.0,43.0,49.0,58.0,54.0,34.0,65.0,60.0,57.0,39.0,54.0,58.0,36.0,38.0,49.0,41.0,54.2014468558709
2020-02-05,74.0,58.0,66.0,62.0,40.0,51.0,51.0,60.0,54.0,55.0,58.0,52.0,81.0,40.0,67.0,65.0,43.0,75.0,62.0,73.0,66.05453533667223
2020-02-06,65.0,61.0,77.0,66.0,66.0,54.0,59.0,63.0,62.0,64.0,71.0,61.0,65.0,40.0,52.0,55.0,56.0,80.0,56.0,56.0,68.39176405119645
2020-02-07,51.0,62.0,38.0,38.0,46.0,43.0,44.0,62.0,46.0,62.0,47.0,49.0,47.0,23.0,54.0,40.0,54.0,60.0,64.0,42.0,54.090150250417366
2020-02-08,50.0,62.0,58.0,58.0,46.0,52.0,43.0,64.0,58.0,46.0,51.0,48.0,42.0,45.0,55.0,53.0,35.0,45.0,32.0,49.0,55.2031163049527
2020-02-09,45.0,58.0,47.0,59.0,37.0,42.0,25.0,47.0,38.0,30.0,51.0,33.0,69.0,35.0,42.0,36.0,34.0,62.0,56.0,49.0,49.80523094045632
2020-02-10,85.0,97.0,100.0,79.0,95.0,82.0,75.0,100.0,76.0,100.0,88.0,72.0,91.0,66.0,100.0,98.0,100.0,98.0,92.0,92.0,99.38786867000557
2020-02-11,40.0,42.0,39.0,48.0,38.0,61.0,36.0,20.0,41.0,40.0,52.0,47.0,50.0,39.0,50.0,40.0,38.0,40.0,55.0,45.0,47.913188647746246
2020-02-12,69.0,59.0,47.0,47.0,59.0,51.0,63.0,63.0,64.0,76.0,61.0,65.0,57.0,45.0,47.0,48.0,43.0,62.0,52.0,46.0,62.54869226488592
2020-02-13,54.0,39.0,46.0,60.0,48.0,54.0,36.0,37.0,34.0,40.0,64.0,49.0,32.0,41.0,35.0,42.0,38.0,61.0,42.0,50.0,50.19476905954369
2020-02-14,51.0,54.0,48.0,45.0,44.0,50.0,47.0,45.0,38.0,56.0,64.0,56.0,56.0,41.0,48.0,32.0,40.0,57.0,52.0,59.0,54.7022815804118
2020-02-15,51.0,70.0,68.0,71.0,44.0,53.0,44.0,50.0,43.0,66.0,58.0,55.0,83.0,40.0,57.0,49.0,50.0,63.0,73.0,50.0,63.32776850306066
2020-02-16,57.0,56.0,41.0,51.0,43.0,43.0,38.0,60.0,42.0,45.0,61.0,44.0,48.0,38.0,49.0,50.0,34.0,50.0,40.0,45.0,52.031163049526995
2020-02-17,52.0,84.0,47.0,64.0,58.0,49.0,49.0,55.0,54.0,68.0,61.0,60.0,61.0,48.0,57.0,55.0,46.0,74.0,63.0,51.0,64.32943795214247
2020-02-18,75.0,70.0,65.0,62.0,73.0,50.0,43.0,76.0,60.0,60.0,61.0,58.0,70.0,43.0,68.0,42.0,50.0,56.0,61.0,61.0,67.00055648302727
2020-02-19,43.0,64.0,48.0,60.0,46.0,43.0,48.0,50.0,41.0,49.0,61.0,41.0,58.0,33.0,50.0,46.0,40.0,59.0,60.0,52.0,55.2031163049527
2020-02-20,43.0,43.0,45.0,55.0,36.0,32.0,51.0,44.0,19.0,29.0,33.0,33.0,51.0,28.0,47.0,43.0,39.0,35.0,31.0,29.0,42.62659988870339
2020-02-21,39.0,58.0,51.0,35.0,59.0,51.0,44.0,51.0,47.0,25.0,37.0,42.0,50.0,38.0,64.0,50.0,36.0,39.0,37.0,48.0,50.13912075681692
2020-02-22,36.0,54.0,39.0,54.0,46.0,44.0,34.0,47.0,48.0,47.0,46.0,34.0,62.0,51.0,57.0,46.0,29.0,29.0,47.0,47.0,49.91652754590985
2020-02-23,54.0,68.0,45.0,56.0,49.0,47.0,42.0,53.0,48.0,57.0,46.0,52.0,75.0,52.0,61.0,57.0,49.0,59.0,60.0,52.0,60.21146355036172
2020-02-24,77.0,58.0,35.0,55.0,39.0,51.0,43.0,52.0,45.0,44.0,56.0,58.0,51.0,43.0,60.0,48.0,56.0,60.0,58.0,47.0,57.65164162493044
2020-02-25,55.0,50.0,52.0,54.0,41.0,53.0,39.0,73.0,48.0,50.0,56.0,33.0,62.0,46.0,72.0,52.0,43.0,54.0,56.0,49.0,57.76293823038398
2020-02-26,39.0,67.0,60.0,70.0,48.0,65.0,56.0,66.0,53.0,51.0,59.0,71.0,89.0,60.0,55.0,53.0,46.0,60.0,55.0,50.0,65.2754590984975
2020-02-27,70.0,40.0,56.0,47.0,47.0,35.0,44.0,57.0,56.0,50.0,60.0,57.0,77.0,44.0,51.0,54.0,37.0,52.0,56.0,43.0,57.48469671675014
2020-02-28,47.0,39.0,41.0,56.0,36.0,43.0,34.0,46.0,37.0,43.0,35.0,30.0,48.0,34.0,36.0,66.0,32.0,47.0,40.0,43.0,46.355036171396776
2020-02-29,53.0,67.0,48.0,37.0,46.0,39.0,26.0,46.0,43.0,36.0,68.0,51.0,40.0,41.0,44.0,49.0,46.0,65.0,69.0,55.0,53.92320534223707
2020-03-01,86.0,64.0,68.0,68.0,52.0,81.0,46.0,82.0,62.0,49.0,61.0,61.0,55.0,39.0,58.0,65.0,59.0,75.0,54.0,47.0,68.55870895937674
2020-03-02,63.0,55.0,62.0,49.0,45.0,43.0,42.0,62.0,55.0,41.0,50.0,52.0,66.0,50.0,58.0,63.0,48.0,33.0,60.0,55.0,58.54201446855871
2020-03-03,58.0,60.0,60.0,72.0,68.0,59.0,55.0,56.0,50.0,43.0,40.0,66.0,61.0,49.0,66.0,45.0,35.0,52.0,65.0,61.0,62.381747356705624
2020-03-04,69.0,57.0,65.0,71.0,71.0,69.0,45.0,59.0,49.0,50.0,50.0,50.0,69.0,54.0,66.0,57.0,45.0,74.0,70.0,60.0,66.7779632721202
2020-03-05,50.0,51.0,31.0,30.0,43.0,42.0,42.0,47.0,31.0,52.0,43.0,48.0,54.0,29.0,47.0,45.0,41.0,45.0,61.0,49.0,49.02615470228158
2020-03-06,43.0,62.0,48.0,45.0,62.0,52.0,45.0,53.0,52.0,35.0,56.0,41.0,68.0,43.0,40.0,39.0,44.0,46.0,47.0,49.0,53.978853644963834
2020-03-07,50.0,56.0,42.0,57.0,38.0,51.0,45.0,61.0,52.0,49.0,59.0,53.0,63.0,40.0,58.0,46.0,31.0,48.0,54.0,38.0,55.147468002225935
2020-03-08,61.0,91.0,67.0,77.0,76.0,94.0,58.0,78.0,70.0,64.0,77.0,66.0,77.0,63.0,71.0,73.0,59.0,86.0,81.0,62.0,80.74568725653869
2020-03-09,44.0,59.0,43.0,66.0,40.0,47.0,50.0,73.0,44.0,42.0,38.0,58.0,46.0,48.0,57.0,40.0,41.0,59.0,59.0,53.0,56.037840845854205
2020-03-10,35.0,47.0,56.0,43.0,51.0,54.0,45.0,45.0,60.0,42.0,44.0,44.0,59.0,42.0,36.0,44.0,42.0,64.0,45.0,51.0,52.81023928770173
2020-03-11,61.0,79.0,63.0,61.0,66.0,62.0,57.0,84.0,60.0,56.0,52.0,45.0,66.0,46.0,66.0,56.0,66.0,63.0,69.0,42.0,67.89092932665554
2020-03-12,50.0,58.0,54.0,60.0,65.0,54.0,43.0,62.0,41.0,52.0,51.0,66.0,71.0,59.0,66.0,54.0,52.0,73.0,92.0,62.0,65.9432387312187
2020-03-13,43.0,41.0,47.0,45.0,37.0,34.0,53.0,50.0,32.0,57.0,59.0,61.0,69.0,42.0,54.0,42.0,41.0,46.0,67.0,53.0,54.14579855314413
2020-03-14,81.0,100.0,78.0,94.0,79.0,61.0,52.0,84.0,75.0,97.0,69.0,63.0,76.0,68.0,82.0,89.0,90.0,71.0,68.0,71.0,86.14357262103508
2020-03-15,91.0,61.0,79.0,70.0,48.0,64.0,53.0,79.0,64.0,68.0,84.0,70.0,63.0,67.0,73.0,78.0,58.0,73.0,74.0,77.0,77.57373400111297
2020-03-16,76.0,63.0,63.0,69.0,66.0,76.0,65.0,75.0,57.0,74.0,82.0,71.0,90.0,53.0,72.0,66.0,39.0,58.0,71.0,59.0,74.84696716750139
