date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2021-01-19,63.0,68.0,54.0,48.0,74.0,54.0,59.0,53.0,69.0,53.0,56.0,30.0,51.0,52.0,65.0,65.0,55.0,51.0,80.0,46.0,62.967032967032964
2021-01-20,49.0,66.0,55.0,54.0,53.0,77.0,57.0,59.0,68.0,55.0,56.0,56.0,68.0,61.0,53.0,59.0,49.0,59.0,63.0,62.0,64.78021978021978
2021-01-21,82.0,72.0,72.0,62.0,87.0,51.0,54.0,49.0,66.0,70.0,40.0,72.0,74.0,66.0,59.0,73.0,60.0,59.0,87.0,70.0,72.8021978021978
2021-01-22,64.0,82.0,58.0,55.0,67.0,69.0,72.0,53.0,62.0,66.0,49.0,72.0,64.0,48.0,51.0,69.0,60.0,39.0,72.0,63.0,67.85714285714286
2021-01-23,38.0,60.0,55.0,36.0,47.0,51.0,47.0,40.0,30.0,44.0,49.0,50.0,55.0,35.0,44.0,50.0,49.0,53.0,64.0,56.0,52.362637362637365
2021-01-24,74.0,63.0,87.0,50.0,60.0,65.0,65.0,63.0,68.0,83.0,87.0,67.0,89.0,49.0,70.0,58.0,76.0,65.0,71.0,95.0,77.1978021978022
2021-01-25,53.0,71.0,64.0,53.0,80.0,78.0,57.0,75.0,61.0,57.0,56.0,54.0,58.0,54.0,61.0,59.0,57.0,46.0,64.0,60.0,66.92307692307692
2021-01-26,60.0,63.0,74.0,56.0,69.0,55.0,69.0,56.0,84.0,57.0,51.0,63.0,72.0,55.0,62.0,70.0,66.0,57.0,63.0,58.0,69.23076923076923
2021-01-27,63.0,76.0,77.0,56.0,64.0,66.0,59.0,71.0,58.0,81.0,57.0,74.0,89.0,56.0,62.0,57.0,46.0,65.0,56.0,83.0,72.3076923076923
2021-01-28,58.0,77.0,81.0,63.0,68.0,64.0,51.0,72.0,64.0,63.0,55.0,62.0,76.0,84.0,61.0,77.0,58.0,57.0,66.0,77.0,73.2967032967033
2021-01-29,67.0,74.0,64.0,48.0,55.0,72.0,56.0,52.0,59.0,69.0,44.0,70.0,58.0,59.0,67.0,76.0,52.0,57.0,70.0,73.0,68.24175824175825
2021-01-30,52.0,62.0,70.0,46.0,62.0,41.0,52.0,39.0,65.0,57.0,48.0,53.0,46.0,48.0,43.0,49.0,56.0,47.0,67.0,44.0,57.527472527472526
2021-01-31,85.0,89.0,80.0,75.0,70.0,76.0,74.0,59.0,82.0,90.0,82.0,84.0,93.0,78.0,57.0,78.0,74.0,65.0,91.0,83.0,85.98901098901099
2021-02-01,69.0,69.0,57.0,54.0,70.0,88.0,59.0,54.0,65.0,58.0,64.0,59.0,49.0,45.0,58.0,60.0,51.0,58.0,48.0,69.0,66.15384615384616
2021-02-02,66.0,80.0,73.0,61.0,71.0,77.0,48.0,45.0,41.0,59.0,68.0,80.0,74.0,48.0,44.0,70.0,58.0,55.0,82.0,84.0,70.54945054945055
2021-02-03,71.0,60.0,57.0,49.0,69.0,66.0,67.0,46.0,62.0,63.0,69.0,78.0,59.0,52.0,76.0,68.0,43.0,51.0,68.0,61.0,67.85714285714286
2021-02-04,69.0,79.0,56.0,52.0,59.0,48.0,74.0,52.0,72.0,60.0,63.0,66.0,62.0,50.0,43.0,74.0,57.0,63.0,74.0,78.0,68.73626373626374
2021-02-05,74.0,75.0,79.0,38.0,71.0,66.0,67.0,53.0,63.0,68.0,77.0,65.0,82.0,53.0,40.0,55.0,60.0,57.0,55.0,68.0,69.56043956043956
2021-02-06,70.0,67.0,98.0,62.0,80.0,52.0,49.0,79.0,66.0,69.0,71.0,59.0,72.0,72.0,69.0,56.0,66.0,52.0,65.0,58.0,73.18681318681318
2021-02-07,59.0,75.0,66.0,64.0,48.0,73.0,71.0,52.0,75.0,88.0,63.0,58.0,73.0,63.0,60.0,73.0,92.0,58.0,58.0,70.0,73.57142857142857
2021-02-08,67.0,62.0,85.0,52.0,69.0,60.0,56.0,70.0,54.0,65.0,57.0,75.0,72.0,40.0,62.0,56.0,61.0,48.0,59.0,72.0,68.24175824175825
2021-02-09,66.0,71.0,91.0,59.0,85.0,79.0,67.0,80.0,62.0,58.0,66.0,67.0,70.0,63.0,71.0,91.0,59.0,53.0,86.0,70.0,77.6923076923077
2021-02-10,69.0,58.0,73.0,69.0,64.0,51.0,61.0,52.0,81.0,90.0,78.0,65.0,76.0,63.0,65.0,84.0,68.0,63.0,70.0,69.0,75.21978021978022
2021-02-11,38.0,60.0,45.0,36.0,36.0,56.0,51.0,39.0,34.0,48.0,46.0,51.0,45.0,33.0,42.0,58.0,31.0,35.0,58.0,60.0,49.56043956043956
2021-02-12,63.0,86.0,69.0,56.0,57.0,50.0,71.0,59.0,51.0,53.0,50.0,45.0,56.0,55.0,64.0,61.0,54.0,50.0,65.0,60.0,64.56043956043956
2021-02-13,44.0,63.0,52.0,28.0,38.0,51.0,65.0,42.0,59.0,50.0,53.0,45.0,44.0,47.0,57.0,52.0,56.0,49.0,46.0,69.0,55.494505494505496
2021-02-14,69.0,75.0,80.0,46.0,74.0,40.0,60.0,51.0,76.0,52.0,52.0,66.0,68.0,53.0,54.0,74.0,68.0,58.0,62.0,78.0,69.01098901098901
2021-02-15,100.0,84.0,93.0,74.0,98.0,79.0,71.0,74.0,100.0,82.0,74.0,59.0,90.0,55.0,80.0,100.0,55.0,71.0,72.0,100.0,88.51648351648352
2021-02-16,84.0,73.0,82.0,59.0,66.0,70.0,57.0,59.0,71.0,73.0,58.0,83.0,53.0,76.0,71.0,64.0,61.0,65.0,73.0,78.0,75.6043956043956
2021-02-17,52.0,52.0,78.0,35.0,57.0,52.0,46.0,72.0,46.0,64.0,57.0,40.0,37.0,59.0,41.0,54.0,67.0,42.0,50.0,50.0,57.747252747252745
2021-02-18,68.0,73.0,68.0,58.0,67.0,95.0,46.0,68.0,73.0,67.0,76.0,79.0,72.0,58.0,53.0,62.0,82.0,63.0,71.0,82.0,75.87912087912088
2021-02-19,35.0,32.0,47.0,24.0,48.0,43.0,25.0,33.0,38.0,43.0,37.0,40.0,42.0,35.0,31.0,29.0,48.0,36.0,51.0,53.0,42.30769230769231
2021-02-20,41.0,70.0,62.0,39.0,48.0,69.0,55.0,47.0,63.0,54.0,55.0,46.0,51.0,57.0,58.0,64.0,50.0,43.0,58.0,63.0,60.05494505494506
