date,/g/1213j0cz_0,/g/1213j0cz_1,/g/1213j0cz_2,/g/1213j0cz_3,/g/1213j0cz_4,/g/1213j0cz_5,/g/1213j0cz_6,/g/1213j0cz_7,/g/1213j0cz_8,/g/1213j0cz_9,/g/1213j0cz_10,/g/1213j0cz_11,/g/1213j0cz_12,/g/1213j0cz_13,/g/1213j0cz_14,/g/1213j0cz_15,/g/1213j0cz_16,/g/1213j0cz_17,/g/1213j0cz_18,/g/1213j0cz_19,/g/1213j0cz
2020-01-29,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,38.0,0.0,0.0,24.0,0.0,40.0,40.0,59.0,0.0,0.0,24.0,0.0,19.061371841155236
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41.0,0.0,0.0,0.0,30.0,41.0,0.0,0.0,21.0,0.0,25.0,61.0,19.27797833935018
2020-01-31,0.0,0.0,0.0,0.0,0.0,33.0,49.0,40.0,0.0,33.0,50.0,0.0,0.0,0.0,0.0,62.0,21.0,0.0,0.0,0.0,20.794223826714802
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,28.0,0.0,0.0,0.0,35.0,29.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,14.873646209386282
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,0.0,0.0,28.0,0.0,0.0,32.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,40.0,42.0,61.0,0.0,0.0,24.0,0.0,19.205776173285198
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,10.75812274368231
2020-02-29,0.0,39.0,0.0,0.0,42.0,33.0,0.0,0.0,39.0,32.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,16.967509025270758
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,45.0,23.0,28.0,0.0,38.0,58.0,0.0,48.0,0.0,0.0,19.927797833935017
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,28.0,0.0,31.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,23.0,54.0,15.234657039711191
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0.0,41.0,31.0,31.0,43.0,35.0,100.0,41.0,0.0,69.0,52.0,26.0,32.0,0.0,43.0,64.0,0.0,55.0,0.0,62.0,52.34657039711191
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,31.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,49.0,0.0,0.0,13.862815884476534
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,0.0,73.0,55.0,0.0,39.0,60.0,89.0,73.0,36.0,60.0,45.0,70.0,57.0,0.0,0.0,57.0,39.0,48.0,47.0,0.0,61.227436823104696
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,34.0,40.0,0.0,31.0,0.0,34.0,49.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,42.0,62.0,21.0,0.0,0.0,0.0,24.981949458483754
2020-03-14,100.0,40.0,60.0,62.0,83.0,100.0,96.0,41.0,60.0,100.0,100.0,100.0,31.0,0.0,86.0,62.0,22.0,54.0,50.0,0.0,90.03610108303249
2020-03-15,0.0,0.0,0.0,28.0,0.0,30.0,44.0,0.0,72.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,15.884476534296029
2020-03-16,27.0,0.0,0.0,25.0,0.0,0.0,40.0,33.0,50.0,27.0,0.0,0.0,25.0,0.0,0.0,51.0,0.0,0.0,0.0,48.0,23.537906137184116
2020-03-17,27.0,95.0,24.0,25.0,100.0,54.0,77.0,64.0,95.0,26.0,40.0,59.0,100.0,33.0,34.0,50.0,100.0,85.0,100.0,97.0,92.7797833935018
2020-03-18,83.0,100.0,100.0,100.0,70.0,28.0,42.0,100.0,84.0,55.0,83.0,84.0,51.0,0.0,70.0,52.0,54.0,87.0,42.0,100.0,100.0
2020-03-19,0.0,0.0,0.0,0.0,37.0,30.0,44.0,0.0,70.0,29.0,45.0,22.0,28.0,0.0,37.0,0.0,0.0,0.0,22.0,0.0,26.28158844765343
2020-03-20,28.0,67.0,0.0,52.0,0.0,55.0,40.0,33.0,100.0,0.0,41.0,0.0,26.0,72.0,35.0,0.0,35.0,44.0,20.0,50.0,50.3971119133574
2020-03-21,60.0,36.0,27.0,27.0,37.0,0.0,87.0,36.0,37.0,30.0,0.0,22.0,56.0,38.0,75.0,0.0,57.0,47.0,0.0,54.0,52.41877256317689
2020-03-22,30.0,0.0,27.0,27.0,0.0,0.0,0.0,36.0,37.0,0.0,45.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,22.0,53.0,22.743682310469314
2020-03-23,25.0,0.0,23.0,46.0,64.0,0.0,36.0,60.0,0.0,0.0,38.0,37.0,47.0,62.0,63.0,47.0,16.0,41.0,19.0,45.0,48.30324909747293
2020-03-24,26.0,32.0,0.0,25.0,0.0,0.0,0.0,33.0,32.0,0.0,41.0,0.0,0.0,0.0,34.0,51.0,17.0,43.0,0.0,0.0,24.115523465703973
2020-03-25,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,32.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.169675090252708
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,27.0,64.0,24.0,47.0,34.0,54.0,40.0,62.0,32.0,80.0,40.0,0.0,48.0,100.0,100.0,100.0,0.0,86.0,0.0,47.0,71.11913357400722
2020-03-28,0.0,37.0,0.0,0.0,38.0,31.0,0.0,37.0,37.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,19.0,49.0,0.0,0.0,21.227436823104693
2020-03-29,28.0,35.0,27.0,27.0,36.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,46.0,21.0,0.0,21.15523465703971
2020-03-30,0.0,31.0,23.0,24.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,19.0,0.0,33.0,0.0,0.0,0.0,41.0,19.0,46.0,21.51624548736462
2020-03-31,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,62.0,0.0,39.0,0.0,0.0,0.0,33.0,49.0,0.0,41.0,0.0,46.0,23.682310469314075
2020-04-01,53.0,32.0,0.0,25.0,0.0,0.0,0.0,0.0,32.0,0.0,41.0,0.0,25.0,0.0,0.0,49.0,17.0,43.0,0.0,0.0,22.888086642599276
2020-04-02,0.0,31.0,0.0,24.0,0.0,26.0,0.0,31.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,47.0,20.144404332129962
