date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.071246819338422
2020-02-02,31.0,0.0,0.0,16.0,68.0,19.0,25.0,17.0,16.0,0.0,24.427480916030536
2020-02-03,0.0,42.0,54.0,28.0,39.0,33.0,22.0,15.0,29.0,18.0,35.6234096692112
2020-02-04,62.0,47.0,63.0,49.0,89.0,19.0,24.0,18.0,16.0,21.0,51.908396946564885
2020-02-05,96.0,48.0,21.0,0.0,22.0,19.0,76.0,70.0,100.0,40.0,62.59541984732825
2020-02-06,33.0,50.0,22.0,17.0,24.0,0.0,53.0,18.0,17.0,22.0,32.56997455470738
2020-02-07,34.0,75.0,0.0,0.0,48.0,19.0,80.0,19.0,17.0,21.0,39.82188295165395
2020-02-08,0.0,25.0,0.0,0.0,24.0,0.0,26.0,19.0,17.0,22.0,16.921119592875318
2020-02-09,0.0,23.0,20.0,32.0,22.0,18.0,0.0,35.0,16.0,0.0,21.11959287531807
2020-02-10,60.0,0.0,39.0,0.0,21.0,18.0,0.0,0.0,0.0,20.0,20.101781170483463
2020-02-11,62.0,0.0,20.0,0.0,44.0,19.0,25.0,35.0,33.0,41.0,35.49618320610687
2020-02-12,29.0,23.0,39.0,31.0,43.0,18.0,24.0,0.0,31.0,40.0,35.36895674300255
2020-02-13,0.0,0.0,21.0,17.0,0.0,0.0,50.0,0.0,51.0,0.0,17.684478371501275
2020-02-14,65.0,50.0,0.0,17.0,0.0,19.0,0.0,37.0,50.0,0.0,30.27989821882952
2020-02-15,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,17.0,0.0,7.506361323155216
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,47.0,0.0,16.0,22.0,18.0,48.0,17.0,0.0,40.0,26.463104325699746
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
