date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-03-24,21.0,22.0,47.0,51.0,38.0,19.0,33.0,23.0,38.0,57.0,46.90860215053763
2020-03-25,100.0,86.0,46.0,50.0,37.0,36.0,65.0,68.0,55.0,37.0,77.95698924731182
2020-03-26,63.0,0.0,24.0,26.0,19.0,19.0,33.0,23.0,39.0,38.0,38.17204301075269
2020-03-27,0.0,22.0,23.0,0.0,18.0,18.0,16.0,46.0,18.0,0.0,21.63978494623656
2020-03-28,23.0,0.0,53.0,0.0,42.0,63.0,19.0,27.0,0.0,43.0,36.29032258064516
2020-03-29,68.0,24.0,26.0,57.0,0.0,0.0,36.0,0.0,20.0,21.0,33.87096774193548
2020-03-30,19.0,0.0,22.0,0.0,0.0,18.0,0.0,45.0,0.0,18.0,16.39784946236559
2020-03-31,0.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.048387096774193
2020-04-01,40.0,43.0,69.0,78.0,91.0,37.0,32.0,46.0,74.0,74.0,78.49462365591397
2020-04-02,20.0,0.0,0.0,25.0,0.0,18.0,16.0,23.0,55.0,18.0,23.521505376344084
2020-04-03,20.0,0.0,0.0,25.0,18.0,0.0,16.0,0.0,18.0,18.0,15.456989247311826
2020-04-04,47.0,50.0,26.0,29.0,0.0,42.0,19.0,27.0,43.0,0.0,38.037634408602145
2020-04-05,0.0,52.0,0.0,90.0,43.0,44.0,38.0,27.0,44.0,22.0,48.387096774193544
2020-04-06,39.0,22.0,23.0,49.0,35.0,35.0,46.0,22.0,0.0,36.0,41.26344086021505
2020-04-07,40.0,43.0,23.0,100.0,71.0,54.0,32.0,46.0,18.0,73.0,67.20430107526882
2020-04-08,0.0,44.0,24.0,26.0,38.0,19.0,16.0,24.0,19.0,38.0,33.33333333333333
2020-04-09,83.0,23.0,71.0,79.0,37.0,0.0,100.0,24.0,19.0,38.0,63.70967741935483
2020-04-10,41.0,23.0,48.0,0.0,0.0,38.0,0.0,0.0,39.0,19.0,27.956989247311824
2020-04-11,46.0,78.0,53.0,87.0,41.0,21.0,38.0,27.0,21.0,43.0,61.15591397849462
2020-04-12,46.0,26.0,53.0,88.0,0.0,43.0,39.0,27.0,22.0,21.0,49.05913978494623
2020-04-13,44.0,98.0,100.0,55.0,100.0,100.0,35.0,51.0,100.0,61.0,100.0
2020-04-14,81.0,45.0,92.0,26.0,19.0,0.0,49.0,24.0,18.0,74.0,57.526881720430104
2020-04-15,22.0,23.0,74.0,27.0,39.0,20.0,35.0,74.0,40.0,19.0,50.13440860215053
2020-04-16,87.0,72.0,100.0,28.0,39.0,40.0,35.0,100.0,41.0,100.0,86.29032258064515
