date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,39.0,47.0,19.0,16.0,18.0,47.0,38.0,16.0,27.0,31.0,36.033857315598546
2021-04-19,19.0,67.0,36.0,31.0,33.0,22.0,35.0,0.0,50.0,0.0,35.42926239419589
2021-04-20,18.0,22.0,35.0,45.0,33.0,22.0,17.0,29.0,24.0,29.0,33.13180169286578
2021-04-21,19.0,45.0,18.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,14.389359129383312
2021-04-22,94.0,68.0,36.0,47.0,34.0,92.0,18.0,30.0,25.0,30.0,57.31559854897219
2021-04-23,39.0,47.0,37.0,16.0,18.0,24.0,0.0,46.0,26.0,62.0,38.08948004836759
2021-04-24,82.0,100.0,100.0,52.0,37.0,100.0,100.0,100.0,56.0,100.0,100.0
2021-04-25,20.0,72.0,19.0,49.0,0.0,24.0,38.0,16.0,53.0,47.0,40.87061668681982
2021-04-26,68.0,83.0,50.0,57.0,62.0,84.0,33.0,55.0,70.0,55.0,74.60701330108827
2021-04-27,35.0,42.0,52.0,15.0,32.0,44.0,67.0,28.0,73.0,43.0,52.116082224909306
2021-04-28,34.0,61.0,48.0,42.0,15.0,41.0,48.0,13.0,23.0,27.0,42.56348246674728
2021-04-29,53.0,0.0,34.0,14.0,0.0,43.0,17.0,28.0,24.0,0.0,25.755743651753324
2021-04-30,51.0,61.0,33.0,55.0,77.0,41.0,16.0,27.0,92.0,54.0,61.305925030229744
2021-05-01,18.0,0.0,0.0,15.0,16.0,21.0,0.0,14.0,24.0,0.0,13.05925030229746
2021-05-02,18.0,44.0,18.0,0.0,33.0,22.0,18.0,29.0,73.0,44.0,36.15477629987908
2021-05-03,19.0,88.0,18.0,30.0,49.0,44.0,0.0,29.0,74.0,15.0,44.256348246674726
2021-05-04,17.0,20.0,50.0,28.0,31.0,20.0,48.0,27.0,69.0,14.0,39.17775090689238
2021-05-05,0.0,0.0,0.0,15.0,16.0,0.0,17.0,14.0,0.0,0.0,7.496977025392987
2021-05-06,17.0,0.0,0.0,15.0,0.0,21.0,17.0,0.0,0.0,0.0,8.464328899637243
2021-05-07,39.0,46.0,37.0,0.0,18.0,48.0,37.0,31.0,26.0,0.0,34.09915356711004
2021-05-08,20.0,24.0,19.0,16.0,0.0,50.0,19.0,16.0,54.0,16.0,28.295042321644498
2021-05-09,19.0,71.0,57.0,0.0,52.0,48.0,37.0,47.0,53.0,16.0,48.367593712212816
2021-05-10,18.0,42.0,17.0,58.0,32.0,21.0,34.0,14.0,48.0,56.0,41.112454655380894
2021-05-11,34.0,20.0,33.0,29.0,15.0,42.0,33.0,14.0,0.0,0.0,26.60217654171705
2021-05-12,36.0,66.0,53.0,15.0,33.0,23.0,0.0,58.0,49.0,15.0,42.079806529625145
2021-05-13,19.0,23.0,0.0,0.0,17.0,47.0,18.0,15.0,26.0,31.0,23.700120918984283
2021-05-14,58.0,23.0,19.0,16.0,35.0,70.0,37.0,47.0,26.0,15.0,41.83796856106409
2021-05-15,39.0,0.0,37.0,48.0,86.0,70.0,92.0,30.0,53.0,15.0,56.83192261185006
2021-05-16,37.0,44.0,36.0,15.0,17.0,45.0,35.0,29.0,100.0,30.0,46.91656590084643
2021-05-17,53.0,64.0,51.0,15.0,32.0,43.0,17.0,14.0,24.0,0.0,37.847642079806526
2021-05-18,19.0,0.0,0.0,0.0,49.0,45.0,0.0,0.0,25.0,0.0,16.68681983071342
2021-05-19,18.0,22.0,0.0,15.0,0.0,22.0,17.0,0.0,25.0,0.0,14.389359129383312
2021-05-20,100.0,24.0,20.0,100.0,37.0,74.0,0.0,16.0,55.0,32.0,55.380894800483674
2021-05-21,40.0,24.0,57.0,33.0,0.0,72.0,56.0,32.0,54.0,32.0,48.367593712212816
2021-05-22,0.0,0.0,20.0,17.0,38.0,0.0,20.0,17.0,28.0,0.0,16.928657799274486
2021-05-23,41.0,50.0,40.0,34.0,19.0,50.0,0.0,16.0,0.0,17.0,32.285368802902056
2021-05-24,18.0,22.0,17.0,0.0,16.0,0.0,34.0,14.0,48.0,14.0,22.128174123337363
2021-05-25,19.0,0.0,0.0,16.0,0.0,23.0,18.0,0.0,25.0,0.0,12.212817412333736
2021-05-26,35.0,43.0,34.0,59.0,32.0,86.0,17.0,14.0,48.0,14.0,46.19105199516324
2021-05-27,39.0,23.0,19.0,0.0,0.0,24.0,18.0,15.0,0.0,15.0,18.500604594921402
2021-05-28,21.0,50.0,0.0,0.0,0.0,26.0,20.0,33.0,0.0,34.0,22.24909310761789
2021-05-29,0.0,53.0,21.0,74.0,100.0,53.0,42.0,72.0,90.0,0.0,61.06408706166868
2021-05-30,0.0,52.0,21.0,18.0,20.0,77.0,20.0,17.0,57.0,17.0,36.15477629987908
2021-05-31,19.0,23.0,75.0,47.0,69.0,93.0,73.0,31.0,78.0,46.0,66.98911729141474
