date,/m/0lbt3_0,/m/0lbt3_1,/m/0lbt3_2,/m/0lbt3_3,/m/0lbt3_4,/m/0lbt3_5,/m/0lbt3_6,/m/0lbt3_7,/m/0lbt3_8,/m/0lbt3_9,/m/0lbt3_10,/m/0lbt3_11,/m/0lbt3_12,/m/0lbt3_13,/m/0lbt3_14,/m/0lbt3_15,/m/0lbt3_16,/m/0lbt3_17,/m/0lbt3_18,/m/0lbt3_19,/m/0lbt3
2020-10-05,48.0,61.0,54.0,45.0,26.0,34.0,43.0,42.0,58.0,62.0,42.0,43.0,55.0,15.0,52.0,60.0,28.0,33.0,66.0,40.0,56.652092442223605
2020-10-06,49.0,46.0,44.0,45.0,40.0,64.0,43.0,80.0,40.0,44.0,32.0,38.0,62.0,31.0,47.0,37.0,46.0,48.0,34.0,46.0,57.21424109931292
2020-10-07,37.0,23.0,44.0,39.0,27.0,29.0,62.0,37.0,26.0,57.0,32.0,32.0,43.0,26.0,47.0,74.0,29.0,28.0,48.0,20.0,47.47033104309806
2020-10-08,37.0,63.0,60.0,86.0,86.0,76.0,37.0,49.0,59.0,76.0,16.0,63.0,81.0,53.0,42.0,61.0,52.0,97.0,81.0,36.0,75.64022485946282
2020-10-09,55.0,51.0,31.0,22.0,37.0,52.0,35.0,48.0,51.0,77.0,18.0,42.0,34.0,23.0,33.0,41.0,58.0,46.0,37.0,28.0,51.15552779512805
2020-10-10,68.0,28.0,47.0,80.0,65.0,50.0,75.0,53.0,64.0,100.0,58.0,62.0,75.0,38.0,43.0,67.0,42.0,67.0,91.0,87.0,78.7008119925047
2020-10-11,100.0,100.0,69.0,91.0,77.0,74.0,71.0,100.0,100.0,89.0,100.0,67.0,86.0,49.0,61.0,56.0,66.0,39.0,63.0,60.0,94.81574016239851
2020-10-12,39.0,36.0,18.0,49.0,43.0,37.0,19.0,39.0,55.0,47.0,39.0,53.0,46.0,45.0,37.0,51.0,62.0,43.0,43.0,43.0,52.71705184259838
2020-10-13,64.0,61.0,52.0,49.0,50.0,74.0,65.0,71.0,76.0,80.0,51.0,60.0,33.0,33.0,56.0,45.0,31.0,50.0,57.0,43.0,68.7695190505934
2020-10-14,58.0,71.0,41.0,75.0,70.0,49.0,52.0,51.0,41.0,53.0,28.0,60.0,39.0,16.0,43.0,84.0,43.0,43.0,64.0,37.0,63.585259212991886
2020-10-15,60.0,68.0,78.0,100.0,58.0,89.0,87.0,80.0,72.0,97.0,76.0,62.0,40.0,74.0,26.0,100.0,100.0,75.0,66.0,61.0,91.75515302935663
2020-10-16,47.0,37.0,42.0,57.0,44.0,44.0,54.0,47.0,36.0,34.0,35.0,82.0,47.0,34.0,39.0,67.0,63.0,37.0,44.0,62.0,59.46283572767021
2020-10-17,82.0,76.0,100.0,71.0,73.0,57.0,74.0,67.0,48.0,84.0,52.0,100.0,60.0,76.0,100.0,67.0,49.0,76.0,90.0,100.0,93.81636477201748
2020-10-18,30.0,34.0,40.0,47.0,8.0,28.0,45.0,52.0,39.0,31.0,38.0,46.0,45.0,31.0,35.0,37.0,21.0,58.0,81.0,31.0,48.5321673953779
2020-10-19,53.0,25.0,29.0,35.0,43.0,32.0,34.0,53.0,7.0,48.0,40.0,28.0,33.0,45.0,45.0,46.0,43.0,66.0,44.0,44.0,49.531542785758894
2020-10-20,52.0,30.0,57.0,54.0,14.0,42.0,45.0,19.0,55.0,59.0,45.0,33.0,19.0,27.0,19.0,45.0,48.0,22.0,49.0,37.0,48.157401623985
2020-10-21,25.0,41.0,23.0,68.0,63.0,30.0,63.0,6.0,27.0,20.0,44.0,20.0,32.0,59.0,43.0,32.0,47.0,50.0,49.0,48.0,49.344159900062465
2020-10-22,59.0,43.0,65.0,70.0,43.0,50.0,59.0,86.0,78.0,54.0,63.0,95.0,74.0,45.0,76.0,46.0,74.0,66.0,44.0,33.0,76.3897564022486
2020-10-23,87.0,80.0,89.0,85.0,100.0,100.0,65.0,86.0,71.0,81.0,68.0,68.0,100.0,84.0,82.0,79.0,62.0,74.0,80.0,60.0,100.0
2020-10-24,83.0,58.0,62.0,51.0,82.0,66.0,42.0,62.0,52.0,70.0,42.0,71.0,48.0,100.0,66.0,82.0,71.0,61.0,75.0,46.0,80.57464084946909
2020-10-25,73.0,61.0,53.0,70.0,65.0,44.0,66.0,33.0,35.0,47.0,23.0,47.0,73.0,56.0,45.0,72.0,49.0,52.0,65.0,49.0,67.33291692692067
2020-10-26,44.0,35.0,29.0,47.0,34.0,30.0,32.0,44.0,41.0,65.0,33.0,52.0,45.0,32.0,42.0,44.0,48.0,49.0,56.0,47.0,53.02935665209246
2020-10-27,38.0,29.0,62.0,54.0,34.0,54.0,50.0,25.0,47.0,52.0,22.0,58.0,57.0,21.0,42.0,38.0,42.0,28.0,62.0,68.0,55.1530293566521
2020-10-28,55.0,40.0,55.0,85.0,53.0,46.0,55.0,67.0,59.0,75.0,58.0,50.0,43.0,31.0,53.0,85.0,57.0,48.0,40.0,51.0,69.08182386008745
2020-10-29,31.0,29.0,45.0,33.0,41.0,29.0,50.0,44.0,40.0,38.0,54.0,44.0,31.0,37.0,36.0,56.0,41.0,35.0,41.0,46.0,50.031230480949404
2020-10-30,31.0,17.0,33.0,26.0,34.0,12.0,31.0,19.0,13.0,31.0,38.0,25.0,19.0,21.0,18.0,31.0,18.0,14.0,34.0,36.0,31.292941911305434
2020-10-31,21.0,46.0,44.0,60.0,53.0,53.0,56.0,49.0,37.0,72.0,61.0,57.0,56.0,41.0,40.0,63.0,46.0,39.0,100.0,41.0,64.64709556527171
2020-11-01,73.0,56.0,48.0,57.0,87.0,44.0,100.0,47.0,79.0,62.0,40.0,48.0,47.0,51.0,38.0,53.0,44.0,96.0,51.0,44.0,72.76702061211743
2020-11-02,62.0,29.0,43.0,46.0,60.0,40.0,37.0,31.0,53.0,63.0,21.0,19.0,31.0,21.0,59.0,43.0,29.0,62.0,40.0,20.0,50.53091817613992
2020-11-03,37.0,35.0,45.0,33.0,27.0,65.0,50.0,50.0,47.0,58.0,49.0,64.0,56.0,42.0,54.0,43.0,29.0,42.0,41.0,62.0,58.0262336039975
2020-11-04,40.0,42.0,41.0,18.0,49.0,43.0,52.0,46.0,36.0,41.0,50.0,47.0,35.0,34.0,44.0,34.0,53.0,19.0,31.0,38.0,49.531542785758894
2020-11-05,52.0,43.0,51.0,68.0,43.0,55.0,70.0,29.0,56.0,77.0,55.0,77.0,58.0,44.0,83.0,74.0,59.0,51.0,44.0,29.0,69.8313554028732
2020-11-06,36.0,45.0,27.0,13.0,52.0,23.0,37.0,24.0,46.0,12.0,21.0,25.0,31.0,21.0,17.0,48.0,17.0,41.0,33.0,40.0,38.03872579637727
2020-11-07,88.0,69.0,61.0,50.0,73.0,58.0,75.0,68.0,80.0,76.0,64.0,41.0,68.0,51.0,58.0,74.0,25.0,22.0,89.0,61.0,78.13866333541537
2020-11-08,47.0,57.0,30.0,65.0,44.0,19.0,21.0,55.0,44.0,77.0,70.0,41.0,41.0,46.0,39.0,27.0,57.0,53.0,67.0,39.0,58.65084322298564
2020-11-09,55.0,45.0,33.0,39.0,47.0,29.0,12.0,37.0,53.0,44.0,37.0,38.0,37.0,41.0,47.0,61.0,52.0,41.0,34.0,40.0,51.34291068082449
2020-11-10,49.0,23.0,49.0,19.0,33.0,35.0,37.0,42.0,33.0,38.0,43.0,31.0,49.0,31.0,29.0,30.0,52.0,41.0,34.0,20.0,44.8469706433479
2020-11-11,51.0,36.0,40.0,40.0,55.0,54.0,44.0,38.0,68.0,39.0,44.0,39.0,38.0,32.0,12.0,32.0,30.0,63.0,28.0,47.0,51.842598376015
2020-11-12,56.0,64.0,22.0,46.0,34.0,29.0,50.0,50.0,40.0,38.0,38.0,51.0,68.0,47.0,53.0,50.0,53.0,55.0,55.0,52.0,59.400374765771396
2020-11-13,37.0,40.0,22.0,60.0,40.0,18.0,38.0,37.0,54.0,13.0,33.0,32.0,50.0,26.0,48.0,37.0,24.0,49.0,14.0,31.0,43.91005621486571
2020-11-14,56.0,44.0,74.0,51.0,74.0,39.0,83.0,41.0,59.0,42.0,54.0,56.0,63.0,53.0,33.0,41.0,71.0,46.0,30.0,57.0,66.64584634603375
2020-11-15,32.0,12.0,34.0,48.0,56.0,48.0,52.0,38.0,55.0,46.0,44.0,59.0,71.0,38.0,56.0,64.0,48.0,36.0,57.0,32.0,57.83885071830107
2020-11-16,12.0,28.0,11.0,19.0,20.0,29.0,12.0,12.0,26.0,6.0,16.0,6.0,25.0,5.0,6.0,30.0,11.0,27.0,40.0,15.0,22.236102435977518
2020-11-17,24.0,57.0,38.0,52.0,79.0,47.0,67.0,73.0,71.0,32.0,26.0,56.0,49.0,47.0,64.0,43.0,56.0,48.0,47.0,30.0,62.83572767020614
2020-11-18,43.0,34.0,17.0,46.0,54.0,41.0,56.0,56.0,66.0,51.0,43.0,57.0,44.0,52.0,65.0,50.0,17.0,83.0,41.0,41.0,59.775140537164276
2020-11-19,37.0,80.0,54.0,45.0,67.0,69.0,43.0,55.0,84.0,62.0,37.0,100.0,55.0,36.0,70.0,55.0,63.0,54.0,73.0,30.0,73.01686445971269
2020-11-20,32.0,42.0,23.0,21.0,28.0,37.0,32.0,44.0,62.0,33.0,22.0,26.0,26.0,27.0,18.0,19.0,24.0,43.0,21.0,21.0,37.539038101186755
2020-11-21,48.0,25.0,30.0,51.0,15.0,33.0,47.0,20.0,59.0,35.0,30.0,49.0,28.0,47.0,20.0,41.0,32.0,46.0,45.0,51.0,46.97064334790756
2020-11-22,26.0,30.0,35.0,42.0,35.0,19.0,52.0,20.0,28.0,27.0,29.0,34.0,26.0,33.0,38.0,26.0,25.0,29.0,50.0,43.0,40.412242348532175
2020-11-23,67.0,34.0,38.0,65.0,33.0,35.0,79.0,61.0,71.0,31.0,42.0,49.0,37.0,46.0,53.0,54.0,51.0,13.0,20.0,36.0,57.15178013741412
2020-11-24,55.0,57.0,33.0,84.0,86.0,63.0,61.0,61.0,59.0,81.0,52.0,56.0,74.0,57.0,70.0,67.0,52.0,61.0,41.0,76.0,77.82635852592132
2020-11-25,37.0,28.0,38.0,19.0,27.0,41.0,24.0,36.0,39.0,38.0,26.0,38.0,37.0,21.0,23.0,18.0,40.0,34.0,54.0,30.0,40.474703310430975
2020-11-26,62.0,28.0,82.0,59.0,66.0,46.0,67.0,37.0,46.0,69.0,32.0,38.0,50.0,52.0,59.0,43.0,40.0,55.0,74.0,46.0,65.64647095565272
2020-11-27,61.0,45.0,33.0,26.0,53.0,17.0,55.0,61.0,52.0,25.0,27.0,37.0,49.0,47.0,35.0,48.0,45.0,54.0,60.0,50.0,54.96564647095565
2020-11-28,49.0,13.0,25.0,45.0,15.0,66.0,63.0,21.0,59.0,50.0,36.0,64.0,14.0,23.0,47.0,63.0,32.0,39.0,38.0,17.0,48.657089319175526
2020-11-29,13.0,19.0,6.0,42.0,22.0,13.0,7.0,13.0,0.0,21.0,12.0,7.0,20.0,11.0,0.0,20.0,25.0,7.0,0.0,6.0,16.489693941286696
2020-11-30,48.0,55.0,32.0,63.0,58.0,51.0,36.0,36.0,52.0,55.0,26.0,18.0,43.0,30.0,46.0,48.0,28.0,60.0,52.0,54.0,55.6527170518426
2020-12-01,49.0,45.0,16.0,58.0,20.0,40.0,43.0,48.0,39.0,62.0,26.0,62.0,24.0,31.0,29.0,30.0,29.0,20.0,47.0,26.0,46.470955652717066
2020-12-02,37.0,45.0,33.0,46.0,66.0,41.0,43.0,55.0,59.0,44.0,42.0,38.0,62.0,47.0,41.0,66.0,75.0,82.0,47.0,31.0,62.460961898813245
2020-12-03,67.0,46.0,39.0,66.0,68.0,53.0,50.0,75.0,34.0,71.0,38.0,51.0,76.0,42.0,60.0,31.0,23.0,48.0,62.0,36.0,64.70955652717052
2020-12-04,70.0,41.0,57.0,54.0,42.0,54.0,52.0,64.0,28.0,53.0,56.0,79.0,70.0,32.0,49.0,70.0,42.0,64.0,28.0,43.0,65.45908806995628
2020-12-05,42.0,13.0,19.0,37.0,30.0,40.0,43.0,21.0,22.0,14.0,24.0,7.0,14.0,30.0,27.0,7.0,13.0,47.0,38.0,29.0,32.292317301686445
2020-12-06,35.0,39.0,19.0,37.0,23.0,33.0,21.0,21.0,37.0,21.0,12.0,0.0,49.0,24.0,20.0,35.0,19.0,39.0,31.0,23.0,33.603997501561516
2020-12-07,19.0,12.0,22.0,26.0,13.0,30.0,31.0,37.0,33.0,38.0,27.0,19.0,31.0,0.0,18.0,19.0,35.0,14.0,14.0,15.0,28.294815740162395
2020-12-08,61.0,34.0,22.0,45.0,39.0,35.0,31.0,37.0,33.0,45.0,27.0,19.0,44.0,21.0,35.0,43.0,29.0,55.0,27.0,41.0,45.159275452841975
2020-12-09,56.0,23.0,17.0,53.0,68.0,24.0,50.0,38.0,33.0,45.0,38.0,32.0,56.0,43.0,36.0,56.0,23.0,35.0,41.0,62.0,51.78013741411618
2020-12-10,51.0,41.0,23.0,41.0,35.0,37.0,51.0,58.0,27.0,39.0,39.0,33.0,52.0,32.0,24.0,44.0,49.0,50.0,56.0,48.0,51.842598376015
2020-12-11,32.0,65.0,40.0,61.0,63.0,54.0,51.0,70.0,61.0,72.0,50.0,78.0,32.0,70.0,67.0,45.0,77.0,64.0,78.0,53.0,73.89131792629607
2020-12-12,41.0,44.0,49.0,37.0,29.0,39.0,28.0,41.0,73.0,14.0,29.0,56.0,34.0,29.0,52.0,34.0,32.0,53.0,7.0,50.0,48.157401623985
2020-12-13,82.0,45.0,48.0,65.0,44.0,97.0,68.0,41.0,80.0,70.0,65.0,70.0,48.0,40.0,97.0,54.0,70.0,84.0,45.0,45.0,78.57589006870707
2020-12-14,43.0,34.0,54.0,46.0,66.0,29.0,37.0,24.0,13.0,38.0,43.0,57.0,49.0,21.0,53.0,67.0,17.0,41.0,47.0,36.0,50.905683947532786
2020-12-15,37.0,35.0,39.0,40.0,27.0,35.0,57.0,25.0,34.0,52.0,32.0,45.0,57.0,64.0,42.0,56.0,41.0,56.0,41.0,36.0,53.154278575890075
2020-12-16,58.0,18.0,40.0,34.0,41.0,30.0,45.0,45.0,34.0,33.0,50.0,46.0,13.0,27.0,49.0,44.0,36.0,71.0,42.0,48.0,50.21861336664586
2020-12-17,19.0,41.0,11.0,35.0,42.0,48.0,39.0,26.0,41.0,65.0,45.0,59.0,39.0,43.0,25.0,72.0,48.0,43.0,36.0,37.0,50.84322298563399
2020-12-18,7.0,12.0,0.0,14.0,7.0,6.0,13.0,7.0,0.0,14.0,6.0,0.0,13.0,6.0,6.0,13.0,19.0,15.0,7.0,6.0,10.680824484697066
2020-12-19,55.0,51.0,68.0,29.0,52.0,52.0,35.0,42.0,59.0,85.0,36.0,21.0,55.0,58.0,53.0,56.0,65.0,100.0,68.0,52.0,68.20737039350406
2020-12-20,55.0,65.0,31.0,45.0,45.0,40.0,49.0,56.0,53.0,36.0,36.0,50.0,42.0,35.0,60.0,41.0,26.0,54.0,54.0,23.0,55.96502186133666
2020-12-21,44.0,29.0,39.0,20.0,14.0,24.0,31.0,31.0,27.0,26.0,22.0,13.0,38.0,27.0,36.0,38.0,30.0,56.0,62.0,31.0,39.85009369144285
2020-12-22,26.0,36.0,46.0,55.0,85.0,61.0,45.0,52.0,48.0,73.0,40.0,53.0,79.0,44.0,43.0,19.0,36.0,72.0,43.0,49.0,62.77326670830731
2020-12-23,33.0,12.0,24.0,49.0,22.0,25.0,13.0,13.0,21.0,27.0,17.0,20.0,13.0,34.0,19.0,39.0,25.0,22.0,51.0,28.0,31.667707682698317
2020-12-24,37.0,41.0,27.0,72.0,65.0,36.0,60.0,30.0,32.0,54.0,13.0,78.0,53.0,32.0,14.0,38.0,28.0,33.0,66.0,50.0,53.65396627108058
2020-12-25,8.0,30.0,57.0,60.0,35.0,38.0,40.0,16.0,17.0,33.0,35.0,41.0,65.0,34.0,61.0,32.0,38.0,36.0,35.0,40.0,46.90818238600874
2020-12-26,29.0,27.0,57.0,69.0,23.0,27.0,29.0,36.0,61.0,37.0,31.0,37.0,36.0,30.0,63.0,64.0,47.0,40.0,39.0,24.0,50.34353529044347
2020-12-27,39.0,48.0,35.0,41.0,49.0,37.0,26.0,46.0,42.0,47.0,33.0,46.0,45.0,11.0,56.0,32.0,24.0,51.0,43.0,16.0,47.90755777638976
2020-12-28,26.0,42.0,35.0,62.0,35.0,61.0,46.0,72.0,77.0,67.0,56.0,40.0,32.0,60.0,44.0,58.0,43.0,36.0,57.0,27.0,60.96189881324173
2020-12-29,53.0,25.0,47.0,49.0,36.0,19.0,27.0,53.0,28.0,41.0,52.0,27.0,53.0,45.0,32.0,20.0,49.0,22.0,44.0,27.0,46.78326046221113
2020-12-30,62.0,63.0,49.0,65.0,74.0,38.0,75.0,40.0,87.0,42.0,70.0,70.0,54.0,34.0,52.0,61.0,76.0,68.0,53.0,51.0,73.95377888819488
2020-12-31,22.0,41.0,46.0,31.0,32.0,35.0,22.0,15.0,24.0,38.0,6.0,8.0,22.0,37.0,35.0,37.0,21.0,33.0,16.0,37.0,34.853216739537785
2021-01-01,47.0,51.0,63.0,50.0,85.0,44.0,47.0,55.0,25.0,24.0,47.0,32.0,47.0,33.0,52.0,70.0,66.0,61.0,35.0,39.0,60.77451592754529
2021-01-02,42.0,40.0,44.0,60.0,31.0,47.0,28.0,28.0,61.0,51.0,43.0,29.0,50.0,24.0,20.0,28.0,33.0,39.0,39.0,17.0,47.09556527170519
2021-01-03,42.0,46.0,74.0,45.0,45.0,40.0,70.0,49.0,67.0,50.0,67.0,50.0,21.0,60.0,54.0,42.0,72.0,63.0,54.0,47.0,66.08369768894441
2021-01-04,37.0,45.0,38.0,45.0,59.0,53.0,49.0,55.0,46.0,50.0,37.0,50.0,24.0,47.0,41.0,30.0,11.0,82.0,47.0,31.0,54.77826358525922
2021-01-05,31.0,59.0,22.0,47.0,75.0,36.0,45.0,44.0,47.0,39.0,38.0,64.0,57.0,21.0,54.0,38.0,18.0,42.0,14.0,47.0,52.3422860712055
2021-01-06,37.0,23.0,22.0,47.0,40.0,36.0,6.0,12.0,34.0,38.0,21.0,19.0,44.0,21.0,12.0,43.0,29.0,35.0,14.0,10.0,33.91630231105559
2021-01-07,37.0,17.0,27.0,33.0,27.0,18.0,12.0,25.0,33.0,25.0,11.0,13.0,19.0,10.0,24.0,43.0,35.0,28.0,27.0,16.0,29.98126171143036
2021-01-08,32.0,52.0,28.0,68.0,55.0,42.0,19.0,44.0,47.0,71.0,27.0,52.0,58.0,38.0,42.0,44.0,18.0,50.0,35.0,21.0,52.654590880699566
2021-01-09,21.0,13.0,12.0,30.0,23.0,40.0,28.0,27.0,22.0,14.0,36.0,21.0,21.0,6.0,26.0,35.0,13.0,15.0,23.0,23.0,28.044971892567148
2021-01-10,34.0,19.0,37.0,37.0,15.0,26.0,27.0,14.0,29.0,14.0,12.0,28.0,28.0,18.0,26.0,41.0,32.0,38.0,30.0,11.0,32.22985633978763
2021-01-11,30.0,11.0,22.0,26.0,46.0,17.0,6.0,18.0,13.0,25.0,11.0,6.0,43.0,20.0,0.0,18.0,23.0,7.0,34.0,15.0,24.422236102435974
2021-01-12,49.0,52.0,60.0,40.0,46.0,35.0,44.0,62.0,66.0,75.0,48.0,50.0,68.0,57.0,41.0,31.0,58.0,41.0,54.0,61.0,64.83447845096815
2021-01-13,25.0,46.0,22.0,53.0,20.0,53.0,50.0,50.0,40.0,58.0,54.0,51.0,38.0,16.0,42.0,43.0,35.0,28.0,62.0,31.0,51.03060587133042
2021-01-14,19.0,24.0,23.0,27.0,34.0,24.0,44.0,13.0,27.0,45.0,38.0,26.0,32.0,32.0,30.0,32.0,24.0,35.0,21.0,26.0,35.97751405371642
2021-01-15,58.0,42.0,46.0,28.0,49.0,42.0,32.0,26.0,55.0,53.0,22.0,40.0,45.0,44.0,49.0,26.0,60.0,79.0,36.0,16.0,52.96689569019363
2021-01-16,48.0,39.0,56.0,37.0,75.0,78.0,49.0,62.0,67.0,71.0,18.0,57.0,35.0,76.0,40.0,34.0,52.0,54.0,61.0,29.0,64.83447845096815
2021-01-17,48.0,19.0,30.0,79.0,51.0,57.0,7.0,34.0,51.0,28.0,23.0,48.0,27.0,40.0,33.0,47.0,51.0,23.0,22.0,45.0,47.65771392879451
