date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,100.0,100.0,100.0,100.0,91.0,52.0,18.0,35.0,86.0,0.0,100.0
2021-04-19,35.0,0.0,0.0,0.0,27.0,23.0,0.0,31.0,37.0,0.0,22.434017595307918
2021-04-20,17.0,35.0,45.0,18.0,54.0,46.0,46.0,15.0,19.0,25.263157894736842,46.959407315943814
2021-04-21,35.0,54.0,68.0,54.0,55.0,47.0,31.0,62.0,57.0,77.89473684210526,79.31007871585119
2021-04-22,18.0,0.0,70.0,0.0,0.0,24.0,32.0,0.0,39.0,0.0,26.832844574780058
2021-04-23,0.0,0.0,24.0,19.0,29.0,25.0,17.0,0.0,0.0,0.0,16.715542521994134
2021-04-24,60.0,40.0,52.0,0.0,0.0,27.0,53.0,0.0,21.0,58.94736842105263,45.7400833461954
2021-04-25,38.0,38.0,95.0,19.0,29.0,100.0,100.0,100.0,100.0,55.78947368421053,98.9427380768637
2021-04-26,0.0,0.0,0.0,0.0,0.0,21.0,14.0,14.0,0.0,24.210526315789473,10.734681277974996
2021-04-27,33.0,50.0,42.0,34.0,78.0,45.0,15.0,59.0,54.0,73.6842105263158,70.92143849359468
2021-04-28,16.0,32.0,21.0,67.0,100.0,65.0,44.0,44.0,0.0,71.57894736842105,67.53356999536965
2021-04-29,34.0,34.0,0.0,0.0,52.0,0.0,15.0,15.0,18.0,24.210526315789473,28.18336162988116
2021-04-30,34.0,0.0,44.0,0.0,0.0,23.0,0.0,15.0,0.0,0.0,17.008797653958943
2021-05-01,0.0,0.0,0.0,19.0,55.0,24.0,16.0,0.0,58.0,0.0,25.219941348973606
2021-05-02,0.0,18.0,23.0,19.0,28.0,24.0,0.0,16.0,19.0,80.0,33.28445747800586
2021-05-03,35.0,51.0,0.0,18.0,0.0,45.0,46.0,15.0,37.0,25.263157894736842,39.92128414878838
2021-05-04,0.0,16.0,42.0,17.0,51.0,0.0,15.0,14.0,0.0,24.210526315789473,26.277203272109894
2021-05-05,34.0,17.0,0.0,18.0,53.0,23.0,61.0,0.0,18.0,25.263157894736842,36.548850131193085
2021-05-06,34.0,34.0,64.0,0.0,0.0,22.0,30.0,30.0,54.0,100.0,53.958944281524914
2021-05-07,18.0,18.0,48.0,0.0,28.0,0.0,0.0,16.0,20.0,27.36842105263158,25.713844729124865
2021-05-08,18.0,19.0,24.0,58.0,29.0,49.0,16.0,16.0,20.0,53.68421052631579,44.38184905077944
2021-05-09,18.0,18.0,46.0,19.0,56.0,47.0,16.0,48.0,0.0,26.31578947368421,43.15480784071616
2021-05-10,0.0,17.0,0.0,0.0,0.0,22.0,0.0,0.0,18.0,24.210526315789473,11.907701805834234
2021-05-11,64.0,49.0,83.0,49.0,100.0,64.0,29.0,43.0,53.0,24.210526315789473,81.84905077944127
2021-05-12,16.0,16.0,42.0,49.0,50.0,22.0,0.0,29.0,18.0,24.210526315789473,39.0338015125791
2021-05-13,0.0,55.0,46.0,18.0,28.0,48.0,16.0,16.0,19.0,0.0,36.070381231671554
2021-05-14,36.0,36.0,0.0,19.0,28.0,0.0,16.0,31.0,38.0,0.0,29.912023460410552
2021-05-15,35.0,18.0,23.0,36.0,55.0,0.0,16.0,0.0,57.0,26.31578947368421,39.049235993208825
2021-05-16,17.0,34.0,65.0,17.0,0.0,22.0,15.0,30.0,18.0,25.263157894736842,35.66908473529866
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,17.0,17.0,44.0,35.0,27.0,0.0,15.0,0.0,0.0,25.263157894736842,26.43154807840716
2021-05-19,18.0,35.0,22.0,0.0,0.0,48.0,31.0,15.0,38.0,0.0,30.35190615835777
2021-05-20,18.0,35.0,23.0,19.0,0.0,0.0,16.0,16.0,39.0,51.578947368421055,31.90307146164531
2021-05-21,37.0,36.0,46.0,19.0,28.0,97.0,32.0,33.0,38.0,0.0,53.665689149560116
2021-05-22,19.0,0.0,25.0,40.0,0.0,26.0,17.0,17.0,21.0,28.42105263157895,28.360858157123015
2021-05-23,0.0,18.0,0.0,36.0,28.0,48.0,32.0,16.0,19.0,27.36842105263158,32.8985954622627
2021-05-24,34.0,34.0,65.0,34.0,78.0,44.0,30.0,45.0,37.0,24.210526315789473,62.34758450378145
2021-05-25,0.0,18.0,69.0,55.0,55.0,24.0,47.0,0.0,39.0,52.63157894736842,52.73190307146165
2021-05-26,0.0,17.0,21.0,0.0,51.0,0.0,44.0,29.0,53.0,25.263157894736842,35.22920203735144
2021-05-27,18.0,19.0,23.0,19.0,28.0,24.0,0.0,0.0,20.0,27.36842105263158,26.153727427072077
2021-05-28,0.0,0.0,0.0,20.0,0.0,26.0,0.0,18.0,0.0,29.473684210526315,13.705818799197408
2021-05-29,41.0,21.0,0.0,42.0,32.0,27.0,0.0,18.0,22.0,61.05263157894737,38.71739465966971
2021-05-30,21.0,21.0,0.0,21.0,33.0,28.0,0.0,19.0,45.0,0.0,27.565982404692082
2021-05-31,0.0,18.0,0.0,0.0,28.0,24.0,16.0,16.0,40.0,0.0,20.821114369501466
