date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-02-26,0.0,0.0,0.0,0.0,34.0,0.0,0.0,54.0,48.0,49.0,29.318541996830426
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,34.0,0.0,50.0,35.0,0.0,0.0,0.0,18.858954041204438
2021-03-01,26.0,49.0,0.0,0.0,0.0,47.0,0.0,53.0,0.0,0.0,27.733755942947703
2021-03-02,52.0,100.0,52.747252747252745,33.0,0.0,47.0,64.0,0.0,0.0,0.0,55.26897824837602
2021-03-03,25.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,10.935023771790808
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,25.0,0.0,49.45054945054945,31.0,0.0,0.0,32.0,0.0,0.0,0.0,21.782971386774875
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.765451664025357
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10,26.0,48.0,50.54945054945055,0.0,0.0,47.0,0.0,0.0,47.0,0.0,34.63541213145017
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12,26.0,0.0,52.747252747252745,33.0,35.0,47.0,0.0,0.0,0.0,0.0,30.704794413193774
2021-03-13,26.0,49.0,51.64835164835165,0.0,0.0,46.0,32.0,0.0,0.0,0.0,32.432385364239565
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16,22.0,41.0,0.0,0.0,29.0,0.0,27.0,0.0,40.0,0.0,25.19809825673534
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22,24.0,0.0,0.0,0.0,0.0,45.0,0.0,100.0,0.0,0.0,26.782884310618062
2021-03-23,26.0,51.0,0.0,0.0,0.0,45.0,64.0,0.0,0.0,100.0,45.32488114104596
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,26.0,0.0,0.0,32.0,0.0,48.0,32.0,55.0,0.0,50.0,38.51030110935024
2021-03-30,27.0,0.0,51.64835164835165,0.0,0.0,0.0,0.0,0.0,0.0,51.0,20.54648996011912
2021-03-31,100.0,0.0,100.0,62.0,100.0,91.0,31.0,51.0,0.0,96.0,100.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,82.0,52.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,53.0,61.331220285261494
2021-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07,0.0,0.0,47.252747252747255,0.0,31.0,0.0,29.0,0.0,0.0,89.0,31.101861688232532
2021-04-08,52.0,49.0,50.54945054945055,0.0,0.0,45.0,32.0,52.0,0.0,48.0,52.06805872416014
2021-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,0.0,0.0,0.0,33.0,0.0,48.0,33.0,0.0,49.0,0.0,25.83201267828843
2021-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
