date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-11-15,33.0,0.0,12.0,13.0,27.0,30.0,10.0,39.0,12.0,11.0,23.143564356435643
2020-11-16,33.0,26.0,25.0,39.0,42.0,60.0,0.0,26.0,37.0,23.0,38.490099009900995
2020-11-17,17.0,13.0,25.0,0.0,28.0,0.0,32.0,27.0,12.0,36.0,23.514851485148515
2020-11-18,17.0,0.0,25.0,13.0,28.0,30.0,0.0,0.0,25.0,23.0,19.92574257425743
2020-11-19,35.0,27.0,13.0,27.0,29.0,16.0,11.0,13.0,25.0,12.0,25.742574257425744
2020-11-20,68.0,40.0,0.0,26.0,43.0,0.0,33.0,0.0,13.0,35.0,31.930693069306933
2020-11-21,34.0,53.0,25.0,26.0,14.0,45.0,11.0,27.0,25.0,35.0,36.50990099009901
2020-11-22,69.0,39.0,25.0,40.0,42.0,0.0,43.0,26.0,50.0,59.0,48.63861386138613
2020-11-23,35.0,41.0,26.0,27.0,42.0,15.0,33.0,54.0,37.0,12.0,39.85148514851486
2020-11-24,51.0,13.0,25.0,13.0,14.0,0.0,11.0,13.0,12.0,35.0,23.143564356435643
2020-11-25,82.0,26.0,49.0,13.0,26.0,0.0,31.0,25.0,24.0,23.0,37.004950495049506
2020-11-26,83.0,53.0,38.0,79.0,28.0,61.0,21.0,27.0,49.0,34.0,58.53960396039604
2020-11-27,67.0,26.0,37.0,0.0,14.0,29.0,0.0,13.0,24.0,11.0,27.351485148514854
2020-11-28,0.0,0.0,12.0,0.0,0.0,29.0,0.0,0.0,12.0,0.0,6.5594059405940595
2020-11-29,0.0,0.0,12.0,0.0,13.0,14.0,10.0,0.0,0.0,0.0,6.064356435643565
2020-11-30,50.0,13.0,37.0,64.0,28.0,45.0,21.0,39.0,24.0,34.0,43.93564356435644
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,34.0,26.0,25.0,26.0,27.0,15.0,21.0,39.0,12.0,47.0,33.663366336633665
2020-12-03,67.0,52.0,25.0,38.0,27.0,0.0,10.0,65.0,24.0,35.0,42.450495049504944
2020-12-04,17.0,13.0,12.0,13.0,14.0,0.0,21.0,26.0,12.0,0.0,15.841584158415841
2020-12-05,17.0,13.0,12.0,13.0,0.0,45.0,22.0,13.0,12.0,12.0,19.67821782178218
2020-12-06,0.0,13.0,12.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,5.9405940594059405
2020-12-07,34.0,27.0,13.0,39.0,56.0,15.0,0.0,53.0,37.0,58.0,41.0891089108911
2020-12-08,0.0,13.0,13.0,40.0,28.0,45.0,11.0,0.0,13.0,12.0,21.65841584158416
2020-12-09,17.0,27.0,50.0,13.0,28.0,30.0,43.0,13.0,13.0,35.0,33.29207920792079
2020-12-10,69.0,27.0,51.0,13.0,57.0,31.0,11.0,27.0,38.0,12.0,41.584158415841586
2020-12-11,35.0,41.0,65.0,54.0,15.0,47.0,11.0,14.0,13.0,12.0,37.995049504950494
2020-12-12,52.0,13.0,26.0,26.0,29.0,46.0,33.0,54.0,38.0,60.0,46.658415841584166
2020-12-13,0.0,27.0,25.0,13.0,0.0,31.0,22.0,54.0,38.0,0.0,25.99009900990099
2020-12-14,35.0,27.0,51.0,27.0,28.0,47.0,45.0,27.0,38.0,12.0,41.707920792079214
2020-12-15,18.0,43.0,27.0,28.0,45.0,32.0,34.0,28.0,40.0,12.0,37.995049504950494
2020-12-16,54.0,56.0,26.0,14.0,29.0,16.0,34.0,42.0,26.0,74.0,45.915841584158414
2020-12-17,19.0,59.0,56.0,44.0,46.0,33.0,47.0,29.0,14.0,26.0,46.16336633663366
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,19.0,45.0,0.0,29.0,15.0,68.0,0.0,0.0,28.0,13.0,26.856435643564357
2020-12-20,96.0,77.0,100.0,75.0,95.0,69.0,100.0,30.0,100.0,66.0,100.0
2020-12-21,18.0,28.0,40.0,55.0,89.0,64.0,57.0,100.0,26.0,100.0,71.41089108910892
2020-12-22,73.0,15.0,14.0,42.0,15.0,33.0,12.0,43.0,27.0,26.0,37.12871287128713
2020-12-23,38.0,60.0,70.0,44.0,46.0,0.0,36.0,30.0,83.0,53.0,56.93069306930693
2020-12-24,22.0,34.0,16.0,17.0,18.0,38.0,27.0,17.0,16.0,15.0,27.22772277227723
2020-12-25,44.0,17.0,0.0,34.0,18.0,39.0,14.0,69.0,16.0,60.0,38.490099009900995
2020-12-26,100.0,94.0,75.0,31.0,100.0,90.0,51.0,47.0,88.0,55.0,90.47029702970296
2020-12-27,0.0,28.0,0.0,28.0,15.0,0.0,23.0,28.0,27.0,13.0,20.04950495049505
2020-12-28,37.0,28.0,0.0,42.0,0.0,16.0,0.0,43.0,27.0,25.0,26.980198019801982
2020-12-29,56.0,29.0,14.0,42.0,31.0,33.0,12.0,43.0,40.0,13.0,38.73762376237624
2020-12-30,19.0,30.0,0.0,0.0,16.0,0.0,12.0,31.0,14.0,40.0,20.04950495049505
2020-12-31,42.0,16.0,30.0,33.0,17.0,37.0,13.0,33.0,30.0,14.0,32.7970297029703
2021-01-01,21.0,51.0,32.0,50.0,35.0,19.0,14.0,17.0,16.0,15.0,33.415841584158414
2021-01-02,39.0,31.0,59.0,61.0,16.0,52.0,25.0,15.0,43.0,0.0,42.2029702970297
2021-01-03,74.0,58.0,28.0,14.0,78.0,100.0,24.0,29.0,27.0,76.0,62.87128712871287
2021-01-04,18.0,27.0,0.0,14.0,29.0,32.0,11.0,14.0,13.0,12.0,21.03960396039604
2021-01-05,53.0,14.0,53.0,28.0,0.0,16.0,22.0,56.0,65.0,49.0,44.05940594059406
2021-01-06,35.0,14.0,13.0,14.0,15.0,16.0,11.0,27.0,26.0,12.0,22.64851485148515
2021-01-07,71.0,70.0,54.0,56.0,74.0,48.0,34.0,42.0,65.0,74.0,72.77227722772278
2021-01-08,37.0,100.0,55.0,100.0,30.0,49.0,35.0,58.0,40.0,88.0,73.26732673267327
2021-01-09,39.0,46.0,59.0,15.0,32.0,0.0,37.0,15.0,29.0,27.0,37.004950495049506
2021-01-10,38.0,30.0,0.0,45.0,16.0,34.0,36.0,0.0,28.0,26.0,31.311881188118814
2021-01-11,36.0,28.0,27.0,14.0,75.0,47.0,46.0,41.0,52.0,61.0,52.84653465346535
2021-01-12,53.0,56.0,27.0,42.0,15.0,32.0,23.0,28.0,26.0,76.0,46.78217821782178
2021-01-13,36.0,14.0,13.0,28.0,15.0,16.0,23.0,14.0,13.0,0.0,21.287128712871286
2021-01-14,55.0,29.0,13.0,42.0,76.0,32.0,23.0,0.0,40.0,25.0,41.460396039603964
2021-01-15,55.0,43.0,54.0,14.0,60.0,0.0,35.0,14.0,27.0,49.0,43.44059405940594
2021-01-16,56.0,29.0,41.0,57.0,30.0,49.0,12.0,72.0,40.0,50.0,53.960396039603964
2021-01-17,55.0,29.0,28.0,29.0,46.0,33.0,47.0,44.0,55.0,0.0,45.2970297029703
2021-01-18,18.0,0.0,13.0,0.0,0.0,16.0,11.0,14.0,13.0,12.0,12.004950495049505
2021-01-19,36.0,14.0,14.0,14.0,60.0,33.0,11.0,43.0,27.0,0.0,31.18811881188119
2021-01-20,33.0,0.0,13.0,13.0,14.0,30.0,21.0,39.0,12.0,12.0,23.143564356435643
2021-01-21,35.0,27.0,39.0,55.0,15.0,79.0,34.0,28.0,38.0,12.0,44.80198019801981
2021-01-22,18.0,14.0,0.0,0.0,31.0,0.0,23.0,42.0,13.0,38.0,22.153465346534652
2021-01-23,74.0,58.0,69.0,86.0,46.0,83.0,47.0,58.0,41.0,38.0,74.25742574257426
2021-01-24,36.0,42.0,54.0,57.0,15.0,65.0,12.0,28.0,40.0,0.0,43.193069306930695
2021-01-25,35.0,28.0,39.0,41.0,15.0,48.0,23.0,28.0,13.0,24.0,36.38613861386139
