date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-12-22,27.0,28.0,30.0,0.0,15.0,0.0,13.0,16.0,14.0,0.0,22.274143302180683
2020-12-23,14.0,42.0,47.0,13.0,59.0,16.0,40.0,65.0,29.0,58.0,59.657320872274134
2020-12-24,32.0,16.0,53.0,31.0,34.0,36.0,15.0,0.0,68.0,51.0,52.336448598130836
2020-12-25,50.0,34.0,37.0,49.0,18.0,37.0,16.0,59.0,35.0,35.0,57.63239875389408
2020-12-26,31.0,47.0,34.0,30.0,33.0,52.0,15.0,18.0,33.0,49.0,53.27102803738318
2020-12-27,42.0,14.0,63.0,14.0,45.0,47.0,27.0,17.0,30.0,44.0,53.42679127725856
2020-12-28,26.0,27.0,14.0,13.0,14.0,0.0,12.0,15.0,14.0,0.0,21.02803738317757
2020-12-29,27.0,27.0,46.0,26.0,43.0,30.0,26.0,47.0,28.0,28.0,51.090342679127716
2020-12-30,14.0,14.0,15.0,13.0,15.0,31.0,13.0,48.0,14.0,43.0,34.26791277258567
2020-12-31,15.0,45.0,50.0,58.0,64.0,34.0,43.0,53.0,31.0,47.0,68.53582554517133
2021-01-01,31.0,16.0,36.0,31.0,34.0,17.0,15.0,56.0,17.0,0.0,39.40809968847352
2021-01-02,45.0,45.0,32.0,0.0,15.0,16.0,28.0,17.0,62.0,0.0,40.49844236760124
2021-01-03,14.0,29.0,16.0,42.0,15.0,16.0,27.0,51.0,0.0,44.0,39.56386292834891
2021-01-04,0.0,40.0,43.0,25.0,41.0,43.0,12.0,30.0,14.0,14.0,40.809968847352025
2021-01-05,39.0,0.0,0.0,13.0,14.0,15.0,25.0,46.0,0.0,55.0,32.242990654205606
2021-01-06,13.0,80.0,29.0,39.0,41.0,73.0,25.0,77.0,14.0,97.0,76.01246105919003
2021-01-07,27.0,14.0,15.0,0.0,14.0,30.0,39.0,47.0,14.0,14.0,33.33333333333333
2021-01-08,27.0,40.0,0.0,26.0,14.0,30.0,13.0,32.0,0.0,14.0,30.529595015576326
2021-01-09,0.0,0.0,0.0,14.0,15.0,0.0,13.0,33.0,15.0,0.0,14.018691588785046
2021-01-10,15.0,0.0,16.0,14.0,15.0,16.0,14.0,17.0,15.0,15.0,21.339563862928348
2021-01-11,13.0,27.0,29.0,26.0,28.0,15.0,13.0,31.0,14.0,14.0,32.71028037383177
2021-01-12,54.0,41.0,74.0,52.0,42.0,30.0,13.0,31.0,28.0,84.0,69.93769470404985
2021-01-13,0.0,13.0,0.0,13.0,14.0,0.0,25.0,0.0,14.0,27.0,16.510903426791277
2021-01-14,0.0,0.0,15.0,26.0,42.0,0.0,25.0,15.0,0.0,14.0,21.339563862928348
2021-01-15,0.0,41.0,46.0,27.0,29.0,15.0,26.0,48.0,43.0,72.0,54.04984423676013
2021-01-16,58.0,43.0,0.0,41.0,45.0,32.0,14.0,34.0,45.0,45.0,55.607476635514026
2021-01-17,0.0,42.0,46.0,14.0,59.0,31.0,13.0,65.0,43.0,43.0,55.45171339563863
2021-01-18,67.0,53.0,73.0,64.0,55.0,59.0,25.0,15.0,69.0,42.0,81.30841121495327
2021-01-19,13.0,13.0,15.0,26.0,0.0,0.0,25.0,15.0,14.0,14.0,21.02803738317757
2021-01-20,25.0,37.0,55.0,24.0,26.0,42.0,12.0,15.0,39.0,26.0,46.88473520249221
2021-01-21,0.0,0.0,14.0,0.0,14.0,14.0,12.0,0.0,0.0,13.0,10.436137071651089
2021-01-22,65.0,52.0,0.0,50.0,41.0,29.0,49.0,0.0,41.0,14.0,53.115264797507784
2021-01-23,55.0,57.0,61.0,54.0,87.0,31.0,40.0,80.0,29.0,29.0,81.46417445482865
2021-01-24,41.0,28.0,46.0,40.0,44.0,46.0,39.0,32.0,29.0,71.0,64.797507788162
2021-01-25,52.0,39.0,43.0,51.0,27.0,73.0,86.0,76.0,0.0,68.0,80.21806853582554
2021-01-26,26.0,52.0,58.0,13.0,55.0,29.0,25.0,46.0,40.0,41.0,59.968847352024916
2021-01-27,38.0,39.0,28.0,37.0,67.0,42.0,24.0,45.0,40.0,40.0,62.30529595015576
2021-01-28,13.0,54.0,44.0,26.0,42.0,30.0,25.0,62.0,28.0,56.0,59.190031152647975
2021-01-29,13.0,13.0,29.0,0.0,28.0,15.0,0.0,16.0,0.0,0.0,17.75700934579439
2021-01-30,68.0,55.0,45.0,66.0,57.0,61.0,26.0,48.0,14.0,100.0,84.11214953271028
2021-01-31,68.0,55.0,45.0,40.0,14.0,61.0,26.0,47.0,71.0,42.0,73.05295950155762
2021-02-01,38.0,63.0,28.0,25.0,27.0,56.0,36.0,15.0,27.0,13.0,51.090342679127716
2021-02-02,26.0,27.0,29.0,51.0,42.0,58.0,12.0,0.0,28.0,41.0,48.90965732087227
2021-02-03,39.0,13.0,14.0,0.0,13.0,14.0,24.0,0.0,40.0,13.0,26.479750778816197
2021-02-04,40.0,53.0,44.0,13.0,14.0,59.0,38.0,62.0,41.0,55.0,65.26479750778816
2021-02-05,13.0,27.0,15.0,13.0,14.0,15.0,13.0,0.0,42.0,14.0,25.856697819314643
2021-02-06,28.0,28.0,0.0,26.0,14.0,45.0,25.0,32.0,43.0,29.0,42.05607476635514
2021-02-07,28.0,28.0,31.0,41.0,45.0,16.0,53.0,16.0,45.0,30.0,51.86915887850466
2021-02-08,51.0,64.0,70.0,49.0,40.0,100.0,73.0,74.0,40.0,53.0,95.6386292834891
2021-02-09,13.0,26.0,29.0,25.0,14.0,29.0,12.0,61.0,41.0,27.0,43.14641744548286
2021-02-10,13.0,26.0,29.0,26.0,0.0,29.0,25.0,0.0,14.0,41.0,31.61993769470405
2021-02-11,28.0,55.0,61.0,13.0,29.0,31.0,26.0,16.0,43.0,14.0,49.22118380062305
2021-02-12,39.0,80.0,43.0,39.0,42.0,44.0,63.0,30.0,42.0,41.0,72.11838006230529
2021-02-13,15.0,46.0,51.0,58.0,48.0,34.0,58.0,52.0,63.0,63.0,76.01246105919003
2021-02-14,31.0,46.0,17.0,15.0,32.0,34.0,57.0,18.0,48.0,16.0,48.90965732087227
2021-02-15,55.0,41.0,45.0,13.0,29.0,30.0,26.0,80.0,14.0,14.0,54.04984423676013
2021-02-16,94.0,54.0,59.0,39.0,71.0,60.0,63.0,63.0,56.0,56.0,95.79439252336448
2021-02-17,14.0,28.0,15.0,27.0,59.0,47.0,0.0,49.0,44.0,15.0,46.41744548286604
2021-02-18,41.0,54.0,45.0,39.0,43.0,75.0,26.0,79.0,100.0,99.0,93.61370716510903
2021-02-19,14.0,14.0,16.0,14.0,30.0,47.0,40.0,16.0,15.0,30.0,36.7601246105919
2021-02-20,29.0,58.0,32.0,42.0,16.0,32.0,14.0,68.0,31.0,78.0,62.30529595015576
2021-02-21,14.0,43.0,47.0,14.0,15.0,79.0,13.0,34.0,30.0,59.0,54.20560747663551
2021-02-22,49.0,12.0,54.0,48.0,0.0,27.0,35.0,14.0,39.0,13.0,45.32710280373831
2021-02-23,41.0,28.0,30.0,13.0,43.0,0.0,39.0,16.0,29.0,43.0,43.92523364485981
2021-02-24,13.0,13.0,0.0,26.0,14.0,15.0,26.0,16.0,14.0,14.0,23.5202492211838
2021-02-25,14.0,0.0,30.0,27.0,29.0,30.0,0.0,32.0,28.0,29.0,34.112149532710276
2021-02-26,27.0,40.0,15.0,0.0,0.0,30.0,13.0,16.0,0.0,28.0,26.323987538940806
2021-02-27,15.0,15.0,33.0,58.0,48.0,17.0,14.0,52.0,16.0,47.0,49.06542056074766
2021-02-28,44.0,59.0,16.0,28.0,15.0,16.0,27.0,51.0,46.0,15.0,49.37694704049844
2021-03-01,54.0,42.0,76.0,39.0,100.0,90.0,64.0,63.0,57.0,57.0,100.0
2021-03-02,40.0,67.0,59.0,39.0,57.0,30.0,38.0,16.0,43.0,14.0,62.77258566978192
2021-03-03,27.0,27.0,45.0,52.0,14.0,45.0,51.0,31.0,28.0,70.0,60.747663551401864
2021-03-04,14.0,28.0,46.0,27.0,29.0,31.0,13.0,0.0,29.0,44.0,40.654205607476634
2021-03-05,27.0,27.0,30.0,53.0,0.0,0.0,26.0,32.0,14.0,28.0,36.915887850467286
2021-03-06,15.0,0.0,16.0,29.0,0.0,16.0,56.0,17.0,15.0,15.0,27.881619937694698
2021-03-07,29.0,43.0,48.0,42.0,30.0,48.0,41.0,33.0,30.0,30.0,58.25545171339564
2021-03-08,13.0,40.0,44.0,26.0,28.0,30.0,50.0,77.0,42.0,41.0,60.903426791277255
2021-03-09,27.0,28.0,15.0,26.0,29.0,15.0,26.0,32.0,14.0,29.0,37.53894080996884
2021-03-10,40.0,27.0,44.0,64.0,70.0,30.0,38.0,62.0,28.0,70.0,73.67601246105919
2021-03-11,54.0,27.0,15.0,13.0,85.0,60.0,13.0,79.0,57.0,57.0,71.65109034267913
2021-03-12,43.0,100.0,63.0,81.0,30.0,46.0,13.0,17.0,59.0,59.0,79.59501557632399
2021-03-13,29.0,29.0,32.0,0.0,31.0,16.0,14.0,0.0,0.0,31.0,28.34890965732087
2021-03-14,44.0,59.0,64.0,57.0,62.0,48.0,55.0,52.0,77.0,76.0,92.5233644859813
2021-03-15,57.0,34.0,100.0,100.0,60.0,75.0,75.0,53.0,12.0,59.0,97.35202492211837
2021-03-16,13.0,26.0,14.0,13.0,0.0,0.0,12.0,0.0,0.0,27.0,16.355140186915886
2021-03-17,14.0,15.0,64.0,27.0,0.0,32.0,27.0,34.0,15.0,15.0,37.850467289719624
2021-03-18,28.0,42.0,16.0,69.0,60.0,31.0,40.0,66.0,44.0,45.0,68.69158878504673
2021-03-19,42.0,14.0,62.0,27.0,59.0,31.0,40.0,32.0,15.0,29.0,54.67289719626168
2021-03-20,31.0,16.0,35.0,60.0,50.0,35.0,44.0,0.0,33.0,66.0,57.63239875389408
2021-03-21,31.0,47.0,68.0,0.0,65.0,17.0,59.0,54.0,33.0,49.0,65.88785046728972
2021-03-22,57.0,28.0,32.0,41.0,75.0,63.0,54.0,49.0,30.0,60.0,76.16822429906541
2021-03-23,14.0,72.0,48.0,42.0,45.0,64.0,27.0,33.0,15.0,45.0,63.08411214953271
2021-03-24,43.0,0.0,79.0,82.0,76.0,48.0,67.0,66.0,90.0,88.0,99.53271028037383
2021-03-25,28.0,15.0,16.0,28.0,15.0,47.0,0.0,17.0,0.0,45.0,32.86604361370716
2021-03-26,43.0,0.0,31.0,42.0,15.0,16.0,28.0,34.0,45.0,30.0,44.23676012461059
2021-03-27,32.0,0.0,18.0,47.0,34.0,35.0,30.0,55.0,34.0,33.0,49.53271028037383
