date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-02-26,18.0,51.0,0.0,44.0,49.0,48.0,0.0,37.0,34.0,87.0,52.949640287769775
2021-02-27,38.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,44.0,21.294964028776977
2021-02-28,0.0,0.0,16.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,10.071942446043165
2021-03-01,36.0,52.0,15.0,21.0,26.0,25.0,52.0,19.0,34.0,88.0,52.949640287769775
2021-03-02,18.0,27.0,16.0,22.0,26.0,0.0,0.0,19.0,0.0,44.0,24.74820143884892
2021-03-03,18.0,25.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,11.654676258992806
2021-03-04,18.0,0.0,30.0,21.0,25.0,48.0,51.0,18.0,0.0,43.0,36.54676258992806
2021-03-05,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,34.0,0.0,12.37410071942446
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,19.0,27.0,16.0,0.0,0.0,0.0,27.0,20.0,0.0,45.0,22.158273381294965
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,37.0,27.0,16.0,46.0,78.0,50.0,54.0,19.0,35.0,45.0,58.5611510791367
2021-03-10,0.0,0.0,0.0,0.0,50.0,0.0,0.0,19.0,34.0,0.0,14.820143884892087
2021-03-11,36.0,78.0,74.0,64.0,51.0,69.0,25.0,18.0,65.0,85.0,81.29496402877697
2021-03-12,19.0,26.0,0.0,22.0,52.0,25.0,0.0,39.0,34.0,44.0,37.55395683453237
2021-03-13,18.0,100.0,58.0,63.0,50.0,48.0,100.0,75.0,97.0,86.0,100.0
2021-03-14,0.0,0.0,14.0,0.0,23.0,23.0,24.0,0.0,32.0,41.0,22.58992805755396
2021-03-15,14.0,20.0,0.0,0.0,39.0,19.0,0.0,15.0,0.0,0.0,15.39568345323741
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17,18.0,0.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,8.345323741007194
2021-03-18,0.0,0.0,16.0,22.0,0.0,24.0,0.0,19.0,34.0,43.0,22.73381294964029
2021-03-19,19.0,0.0,16.0,0.0,0.0,0.0,26.0,20.0,0.0,44.0,17.985611510791365
2021-03-20,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,46.0,11.798561151079134
2021-03-21,19.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,12.23021582733813
2021-03-22,0.0,26.0,0.0,21.0,0.0,0.0,26.0,0.0,0.0,0.0,10.503597122302159
2021-03-23,75.0,27.0,48.0,46.0,80.0,25.0,27.0,100.0,70.0,45.0,78.12949640287769
2021-03-24,0.0,27.0,0.0,45.0,27.0,25.0,0.0,20.0,69.0,44.0,36.97841726618705
2021-03-25,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,91.0,24.172661870503596
2021-03-26,20.0,55.0,16.0,23.0,28.0,52.0,56.0,20.0,36.0,47.0,50.79136690647481
2021-03-27,0.0,28.0,0.0,46.0,0.0,27.0,28.0,0.0,0.0,0.0,18.56115107913669
2021-03-28,0.0,30.0,18.0,100.0,60.0,28.0,30.0,44.0,0.0,100.0,58.992805755395686
2021-03-29,20.0,0.0,17.0,23.0,27.0,26.0,28.0,20.0,0.0,92.0,36.402877697841724
2021-03-30,100.0,57.0,100.0,70.0,82.0,53.0,28.0,0.0,36.0,93.0,89.06474820143885
2021-03-31,0.0,26.0,0.0,0.0,26.0,25.0,26.0,0.0,34.0,0.0,19.712230215827336
2021-04-01,19.0,0.0,16.0,23.0,54.0,0.0,0.0,20.0,0.0,45.0,25.467625899280577
2021-04-02,19.0,27.0,0.0,23.0,26.0,0.0,28.0,20.0,37.0,0.0,25.899280575539567
2021-04-03,0.0,28.0,17.0,24.0,28.0,0.0,28.0,21.0,0.0,48.0,27.9136690647482
2021-04-04,20.0,0.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,10.93525179856115
2021-04-05,0.0,50.0,15.0,21.0,0.0,23.0,25.0,0.0,33.0,42.0,30.071942446043167
2021-04-06,0.0,0.0,26.0,0.0,21.0,20.0,0.0,16.0,28.0,36.0,21.151079136690647
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,17.0,0.0,14.0,0.0,23.0,22.0,24.0,0.0,0.0,40.0,20.14388489208633
2021-04-09,0.0,23.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18705035971223
2021-04-10,0.0,26.0,16.0,22.0,76.0,100.0,0.0,0.0,100.0,85.0,61.15107913669065
2021-04-11,0.0,24.0,14.0,41.0,0.0,23.0,0.0,18.0,64.0,0.0,26.474820143884887
2021-04-12,0.0,24.0,29.0,0.0,23.0,23.0,49.0,18.0,63.0,0.0,32.94964028776978
2021-04-13,0.0,24.0,0.0,20.0,24.0,46.0,48.0,0.0,31.0,40.0,33.52517985611511
2021-04-14,18.0,49.0,15.0,42.0,100.0,71.0,51.0,0.0,32.0,42.0,60.431654676258994
2021-04-15,0.0,0.0,0.0,21.0,0.0,24.0,25.0,19.0,66.0,44.0,28.633093525179852
2021-04-16,19.0,26.0,0.0,22.0,51.0,0.0,0.0,0.0,0.0,44.0,23.309352517985612
2021-04-17,18.0,0.0,15.0,22.0,26.0,24.0,0.0,0.0,0.0,0.0,15.107913669064748
2021-04-18,0.0,0.0,15.0,22.0,25.0,49.0,0.0,38.0,66.0,86.0,43.30935251798561
2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20,18.0,0.0,0.0,21.0,0.0,0.0,0.0,19.0,0.0,0.0,8.345323741007194
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,27.0,16.0,23.0,0.0,25.0,54.0,0.0,70.0,43.0,37.12230215827338
2021-04-23,0.0,0.0,16.0,23.0,0.0,26.0,28.0,0.0,0.0,45.0,19.85611510791367
2021-04-24,21.0,30.0,17.0,49.0,57.0,0.0,0.0,0.0,38.0,0.0,30.503597122302157
2021-04-25,0.0,57.0,0.0,71.0,82.0,0.0,29.0,21.0,37.0,93.0,56.115107913669064
2021-04-26,0.0,24.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18705035971223
2021-04-27,17.0,0.0,15.0,0.0,48.0,22.0,0.0,18.0,32.0,40.0,27.62589928057554
2021-04-28,16.0,23.0,14.0,19.0,23.0,22.0,45.0,18.0,0.0,39.0,31.510791366906474
2021-04-29,17.0,0.0,27.0,20.0,0.0,0.0,47.0,35.0,31.0,78.0,36.69064748201439
2021-04-30,16.0,22.0,26.0,0.0,0.0,21.0,0.0,0.0,0.0,36.0,17.41007194244604
2021-05-01,0.0,23.0,13.0,0.0,0.0,43.0,0.0,17.0,59.0,0.0,22.302158273381295
2021-05-02,17.0,24.0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,0.0,12.661870503597124
2021-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04,33.0,24.0,0.0,19.0,23.0,22.0,0.0,0.0,30.0,0.0,21.72661870503597
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,42.0,12.51798561151079
2021-05-07,0.0,0.0,16.0,22.0,26.0,0.0,0.0,19.0,0.0,0.0,11.94244604316547
2021-05-08,20.0,0.0,0.0,0.0,29.0,27.0,29.0,65.0,38.0,0.0,29.928057553956833
2021-05-09,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,0.0,48.0,13.9568345323741
2021-05-10,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,7.482014388489208
2021-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12,18.0,25.0,15.0,44.0,0.0,0.0,51.0,0.0,0.0,0.0,22.014388489208635
2021-05-13,18.0,0.0,15.0,0.0,25.0,24.0,0.0,0.0,34.0,42.0,22.73381294964029
2021-05-14,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.194244604316546
2021-05-15,0.0,51.0,0.0,21.0,24.0,0.0,0.0,0.0,33.0,42.0,24.604316546762593
2021-05-16,18.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.776978417266188
2021-05-17,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,8.633093525179856
2021-05-18,18.0,0.0,0.0,21.0,0.0,0.0,25.0,19.0,0.0,0.0,11.94244604316547
2021-05-19,0.0,0.0,0.0,20.0,24.0,0.0,24.0,0.0,32.0,0.0,14.388489208633093
2021-05-20,19.0,28.0,0.0,0.0,27.0,25.0,0.0,20.0,36.0,0.0,22.302158273381295
2021-05-21,36.0,52.0,31.0,0.0,25.0,0.0,0.0,0.0,34.0,87.0,38.1294964028777
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,29.0,17.0,24.0,28.0,27.0,0.0,0.0,0.0,0.0,17.985611510791365
2021-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,37.0,0.0,16.0,0.0,51.0,25.0,51.0,0.0,33.0,0.0,30.64748201438849
2021-05-26,0.0,24.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,41.0,16.546762589928058
2021-05-27,18.0,0.0,0.0,22.0,0.0,0.0,26.0,0.0,0.0,43.0,15.683453237410072
2021-05-28,0.0,0.0,0.0,50.0,0.0,28.0,59.0,22.0,76.0,50.0,41.007194244604314
2021-05-29,0.0,0.0,36.0,0.0,31.0,29.0,0.0,0.0,78.0,52.0,32.51798561151079
2021-05-30,0.0,31.0,0.0,25.0,30.0,28.0,30.0,0.0,39.0,0.0,26.33093525179856
