date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,82.0,82.0,87.0,79.0,74.0,75.0,81.0,65.0,74.0,87.64044943820225,80.03452375508711
2021-04-19,99.0,94.0,100.0,100.0,87.0,100.0,86.0,91.0,88.0,94.38202247191012,95.57478622707943
2021-04-20,97.0,87.0,92.0,86.0,89.0,80.0,92.0,89.0,94.0,92.13483146067416,91.37820659380857
2021-04-21,92.0,76.0,83.0,80.0,78.0,79.0,77.0,73.0,86.0,88.76404494382022,82.69239562851524
2021-04-22,97.0,97.0,88.0,75.0,85.0,67.0,89.0,81.0,100.0,97.75280898876404,89.20275275504137
2021-04-23,80.0,69.0,62.0,71.0,75.0,71.0,71.0,65.0,66.0,67.41573033707866,70.95660524029446
2021-04-24,80.0,69.0,70.0,72.0,66.0,65.0,65.0,59.0,74.0,80.89887640449439,71.31098815675155
2021-04-25,68.0,62.0,61.0,54.0,62.0,58.0,66.0,61.0,61.0,62.92134831460674,62.66518816589692
2021-04-26,67.0,64.0,65.0,63.0,67.0,68.0,71.0,57.0,76.0,66.29213483146067,67.58653802185742
2021-04-27,71.0,75.0,71.0,64.0,67.0,70.0,71.0,61.0,63.0,62.92134831460674,68.76971969454478
2021-04-28,69.0,77.0,80.0,79.0,70.0,78.0,73.0,60.0,69.0,80.89887640449439,74.87196488179613
2021-04-29,81.0,78.0,80.0,77.0,83.0,79.0,78.0,71.0,78.0,79.7752808988764,79.84475741917782
2021-04-30,83.0,83.0,87.0,70.0,74.0,72.0,80.0,73.0,76.0,78.65168539325843,79.01824500434402
2021-05-01,77.0,73.0,69.0,70.0,52.0,63.0,62.0,57.0,65.0,62.92134831460674,66.2261648909415
2021-05-02,70.0,65.0,62.0,64.0,68.0,55.0,62.0,62.0,55.0,61.79775280898876,63.56829301751337
2021-05-03,75.0,80.0,76.0,61.0,59.0,62.0,59.0,74.0,70.0,69.66292134831461,69.76084868992636
2021-05-04,66.0,60.0,61.0,55.0,60.0,57.0,61.0,52.0,57.0,58.42696629213483,59.76610727513832
2021-05-05,57.0,55.0,55.0,51.0,55.0,52.0,61.0,53.0,60.0,60.674157303370784,56.94247565046411
2021-05-06,74.0,68.0,66.0,74.0,67.0,76.0,70.0,66.0,71.0,78.65168539325843,72.30326032283139
2021-05-07,76.0,75.0,71.0,74.0,78.0,73.0,69.0,68.0,73.0,78.65168539325843,74.84681512643466
2021-05-08,61.0,53.0,49.0,51.0,50.0,51.0,54.0,51.0,56.0,64.04494382022472,54.94535644062371
2021-05-09,44.0,44.0,48.0,47.0,42.0,41.0,43.0,43.0,49.0,44.943820224719104,45.37130184279116
2021-05-10,83.0,76.0,75.0,81.0,70.0,77.0,71.0,75.0,78.0,77.52808988764045,77.68302162878962
2021-05-11,84.0,83.0,96.0,91.0,85.0,88.0,100.0,86.0,98.0,100.0,92.6871370433033
2021-05-12,80.0,77.0,78.0,86.0,78.0,73.0,77.0,76.0,80.0,80.89887640449439,79.95907448900269
2021-05-13,71.0,84.0,72.0,74.0,73.0,77.0,63.0,62.0,73.0,71.91011235955057,73.34697517033241
2021-05-14,78.0,73.0,77.0,62.0,71.0,67.0,62.0,72.0,71.0,77.52808988764045,72.29068544515066
2021-05-15,69.0,60.0,63.0,55.0,55.0,56.0,69.0,50.0,65.0,60.674157303370784,61.31738991266175
2021-05-16,67.0,50.0,69.0,57.0,58.0,63.0,68.0,55.0,70.0,70.78651685393258,63.872376423247516
2021-05-17,75.0,77.0,75.0,75.0,75.0,71.0,78.0,57.0,83.0,69.66292134831461,74.84795829713292
2021-05-18,78.0,69.0,71.0,71.0,75.0,67.0,70.0,69.0,70.0,73.03370786516854,72.54561251086011
2021-05-19,64.0,74.0,67.0,68.0,63.0,65.0,71.0,59.0,73.0,62.92134831460674,67.8540399652476
2021-05-20,82.0,69.0,69.0,74.0,66.0,75.0,71.0,64.0,59.0,83.14606741573034,72.45530202569847
2021-05-21,63.0,73.0,61.0,65.0,63.0,56.0,63.0,59.0,70.0,62.92134831460674,64.70003200877954
2021-05-22,48.0,49.0,51.0,43.0,54.0,46.0,50.0,48.0,45.0,52.80898876404494,49.52901367232155
2021-05-23,42.0,38.0,36.0,39.0,37.0,37.0,42.0,41.0,45.0,43.82022471910113,40.780328318624534
2021-05-24,52.0,50.0,52.0,42.0,47.0,45.0,50.0,48.0,50.0,51.68539325842696,49.618180986784935
2021-05-25,65.0,65.0,64.0,68.0,64.0,65.0,64.0,67.0,74.0,64.04494382022472,67.15441949791942
2021-05-26,61.0,66.0,64.0,56.0,67.0,63.0,68.0,60.0,65.0,61.79775280898876,64.28048836252229
2021-05-27,52.0,57.0,61.0,46.0,53.0,55.0,51.0,44.0,57.0,55.056179775280896,54.03081988202479
2021-05-28,55.0,52.0,52.0,57.0,58.0,57.0,69.0,58.0,62.0,61.79775280898876,59.19337875531574
2021-05-29,51.0,39.0,46.0,43.0,34.0,38.0,51.0,39.0,44.0,50.561797752808985,44.31501211760939
2021-05-30,47.0,36.0,43.0,45.0,47.0,45.0,45.0,38.0,46.0,41.57303370786517,44.11267090401939
2021-05-31,100.0,100.0,98.0,96.0,100.0,90.0,100.0,100.0,100.0,98.87640449438203,100.00000000000001
