date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2020-02-01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3048780487804878
2020-02-02,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8130081300813008
2020-02-03,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7113821138211381
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6097560975609756
2020-02-07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3048780487804878
2020-02-08,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7113821138211381
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5081300813008129
2020-02-12,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.3211382113821137
2020-02-13,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8130081300813008
2020-02-14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3048780487804878
2020-02-15,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6260162601626016
2020-02-16,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6097560975609756
2020-02-17,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.6260162601626016
