date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-02-25,13.0,18.0,22.0,34.0,22.0,17.0,16.0,0.0,16.0,0.0,36.0,17.0,0.0,15.0,21.0,15.0,0.0,19.23076923076923,30.0,16.0,24.970046531751116
2021-02-26,14.0,0.0,23.0,0.0,0.0,18.0,17.0,0.0,35.0,20.224719101123597,0.0,0.0,0.0,16.0,0.0,15.0,34.0,0.0,0.0,0.0,14.66811996864174
2021-02-27,16.0,21.0,26.0,40.0,0.0,0.0,57.0,27.0,0.0,22.471910112359552,21.0,40.0,19.0,18.0,25.0,35.0,38.0,21.794871794871796,36.0,19.0,36.800402398739685
2021-02-28,30.0,58.0,49.0,56.0,25.0,19.0,72.0,0.0,54.0,41.57303370786517,20.0,19.0,18.0,34.0,47.0,16.0,72.0,0.0,33.0,90.0,57.503008537343014
2021-03-01,42.0,55.0,68.0,70.0,93.0,71.0,69.0,95.0,0.0,39.325842696629216,57.0,53.0,50.0,48.0,44.0,15.0,68.0,0.0,62.0,51.0,80.14736886536481
2021-03-02,56.0,18.0,22.0,52.0,23.0,52.0,17.0,69.0,17.0,19.10112359550562,0.0,17.0,16.0,16.0,44.0,30.0,0.0,58.97435897435897,15.0,33.0,43.882369597438576
2021-03-03,14.0,17.0,0.0,0.0,22.0,17.0,32.0,22.0,16.0,37.07865168539326,18.0,34.0,0.0,0.0,21.0,0.0,32.0,75.64102564102564,15.0,16.0,29.66208970343758
2021-03-04,28.0,53.0,22.0,17.0,89.0,35.0,0.0,23.0,0.0,0.0,18.0,17.0,0.0,15.0,65.0,30.0,33.0,0.0,45.0,49.0,41.1295524325294
2021-03-05,42.0,72.0,44.0,51.0,67.0,34.0,49.0,92.0,50.0,76.40449438202248,18.0,71.0,33.0,47.0,66.0,30.0,100.0,96.15384615384616,15.0,84.0,86.80383193345295
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
