date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2021-01-07,57.0,59.0,57.0,62.0,22.0,61.0,45.0,63.0,22.0,65.0,54.632587859424916
2021-01-08,8.0,30.0,19.0,9.0,37.0,45.0,30.0,27.0,69.0,56.0,35.14376996805112
2021-01-09,68.0,47.0,40.0,46.0,31.0,75.0,47.0,38.0,36.0,40.0,49.84025559105431
2021-01-10,35.0,39.0,20.0,28.0,47.0,28.0,0.0,49.0,48.0,50.0,36.63471778487753
2021-01-11,38.0,35.0,63.0,34.0,35.0,42.0,29.0,61.0,55.0,45.0,46.538871139510114
2021-01-12,24.0,14.0,45.0,25.0,36.0,25.0,44.0,44.0,66.0,36.0,38.232161874334395
2021-01-13,31.0,28.0,63.0,59.0,35.0,85.0,28.0,44.0,54.0,9.0,46.432374866879655
2021-01-14,100.0,56.0,99.0,76.0,49.0,100.0,43.0,86.0,99.0,79.0,83.8125665601704
2021-01-15,49.0,44.0,28.0,61.0,29.0,44.0,30.0,46.0,67.0,65.0,49.30777422790202
2021-01-16,17.0,31.0,30.0,18.0,23.0,28.0,16.0,38.0,60.0,39.0,31.948881789137378
2021-01-17,24.0,36.0,47.0,35.0,7.0,53.0,22.0,27.0,34.0,66.0,37.38019169329073
2021-01-18,23.0,21.0,45.0,17.0,34.0,8.0,35.0,17.0,43.0,53.0,31.522896698615547
2021-01-19,69.0,55.0,70.0,49.0,41.0,58.0,77.0,61.0,74.0,97.0,69.3290734824281
2021-01-20,22.0,13.0,50.0,31.0,26.0,23.0,26.0,32.0,30.0,17.0,28.75399361022364
2021-01-21,63.0,77.0,63.0,100.0,84.0,59.0,84.0,78.0,32.0,53.0,73.80191693290735
2021-01-22,57.0,0.0,47.0,35.0,37.0,53.0,37.0,9.0,23.0,28.0,34.71778487752928
2021-01-23,41.0,23.0,29.0,45.0,37.0,63.0,38.0,46.0,69.0,57.0,47.71033013844515
2021-01-24,40.0,29.0,47.0,26.0,44.0,26.0,29.0,27.0,34.0,28.0,35.14376996805112
2021-01-25,8.0,14.0,18.0,17.0,14.0,17.0,14.0,26.0,44.0,18.0,20.234291799787005
2021-01-26,31.0,28.0,27.0,26.0,28.0,25.0,43.0,35.0,32.0,27.0,32.16187433439829
2021-01-27,24.0,14.0,28.0,9.0,0.0,26.0,0.0,0.0,22.0,9.0,14.057507987220447
2021-01-28,16.0,37.0,28.0,35.0,22.0,26.0,44.0,45.0,45.0,56.0,37.69968051118211
2021-01-29,16.0,44.0,56.0,44.0,44.0,53.0,30.0,46.0,80.0,84.0,52.92864749733759
2021-01-30,16.0,37.0,19.0,45.0,30.0,36.0,23.0,18.0,35.0,57.0,33.652822151224704
2021-01-31,25.0,44.0,38.0,45.0,30.0,27.0,15.0,18.0,11.0,9.0,27.902023429179977
2021-02-01,31.0,36.0,36.0,42.0,7.0,17.0,14.0,44.0,43.0,27.0,31.629392971246006
2021-02-02,16.0,28.0,27.0,25.0,7.0,26.0,14.0,17.0,22.0,27.0,22.257720979765708
2021-02-03,23.0,7.0,36.0,33.0,21.0,33.0,28.0,9.0,11.0,18.0,23.322683706070286
2021-02-04,24.0,22.0,37.0,26.0,7.0,35.0,7.0,36.0,33.0,28.0,27.15654952076677
2021-02-05,17.0,30.0,38.0,27.0,15.0,18.0,38.0,28.0,11.0,0.0,23.64217252396166
2021-02-06,33.0,23.0,39.0,18.0,15.0,18.0,46.0,28.0,47.0,19.0,30.45793397231097
2021-02-07,16.0,7.0,37.0,17.0,14.0,17.0,7.0,45.0,45.0,28.0,24.813631522896696
2021-02-08,40.0,21.0,36.0,34.0,28.0,42.0,43.0,43.0,65.0,18.0,39.40362087326943
2021-02-09,16.0,36.0,28.0,60.0,36.0,52.0,29.0,9.0,45.0,27.0,35.99574014909477
2021-02-10,15.0,7.0,27.0,8.0,21.0,33.0,14.0,0.0,44.0,35.0,21.725239616613415
2021-02-11,24.0,15.0,37.0,26.0,7.0,52.0,52.0,18.0,23.0,9.0,28.008519701810435
2021-02-12,8.0,37.0,19.0,36.0,15.0,27.0,15.0,19.0,35.0,29.0,25.559105431309902
2021-02-13,34.0,38.0,19.0,18.0,38.0,36.0,15.0,28.0,47.0,19.0,31.096911608093716
2021-02-14,51.0,23.0,39.0,73.0,45.0,27.0,31.0,19.0,35.0,39.0,40.681576144834935
2021-02-15,16.0,21.0,18.0,34.0,28.0,33.0,21.0,17.0,33.0,36.0,27.369542066027687
2021-02-16,8.0,14.0,9.0,17.0,14.0,8.0,14.0,9.0,11.0,9.0,12.034078807241746
2021-02-17,16.0,21.0,9.0,25.0,14.0,25.0,7.0,17.0,22.0,36.0,20.447284345047922
2021-02-18,8.0,29.0,37.0,17.0,21.0,34.0,15.0,0.0,23.0,9.0,20.55378061767838
2021-02-19,0.0,23.0,29.0,27.0,30.0,18.0,38.0,37.0,23.0,38.0,28.008519701810435
2021-02-20,46.0,17.0,11.0,40.0,8.0,20.0,17.0,20.0,51.0,21.0,26.73056443024494
2021-02-21,9.0,25.0,21.0,10.0,17.0,20.0,8.0,21.0,26.0,0.0,16.719914802981894
2021-02-22,8.0,28.0,9.0,0.0,14.0,17.0,21.0,26.0,11.0,36.0,18.104366347177848
2021-02-23,52.0,31.0,10.0,28.0,15.0,28.0,31.0,48.0,47.0,49.0,36.10223642172524
2021-02-24,17.0,16.0,10.0,19.0,8.0,9.0,8.0,19.0,12.0,19.0,14.589989350372736
2021-02-25,17.0,31.0,50.0,28.0,38.0,28.0,70.0,38.0,59.0,77.0,46.432374866879655
2021-02-26,17.0,16.0,50.0,47.0,38.0,37.0,8.0,29.0,24.0,39.0,32.48136315228967
2021-02-27,28.0,42.0,21.0,10.0,25.0,20.0,25.0,10.0,26.0,21.0,24.281150159744406
2021-02-28,27.0,33.0,21.0,19.0,16.0,58.0,17.0,40.0,87.0,31.0,37.167199148029816
2021-03-01,8.0,23.0,20.0,18.0,15.0,27.0,15.0,37.0,0.0,29.0,20.447284345047922
2021-03-02,17.0,31.0,20.0,18.0,23.0,9.0,38.0,29.0,36.0,10.0,24.600638977635782
2021-03-03,34.0,31.0,69.0,18.0,23.0,9.0,31.0,29.0,47.0,39.0,35.14376996805112
2021-03-04,17.0,23.0,19.0,9.0,0.0,9.0,15.0,9.0,12.0,29.0,15.122470713525026
2021-03-05,17.0,8.0,30.0,28.0,15.0,0.0,24.0,48.0,12.0,0.0,19.382321618743344
2021-03-06,9.0,23.0,20.0,0.0,0.0,9.0,31.0,19.0,24.0,39.0,18.53035143769968
2021-03-07,26.0,16.0,20.0,18.0,15.0,28.0,16.0,10.0,47.0,0.0,20.873269435569757
2021-03-08,33.0,8.0,10.0,9.0,15.0,9.0,8.0,28.0,11.0,29.0,17.03940362087327
2021-03-09,8.0,15.0,10.0,36.0,22.0,18.0,37.0,9.0,11.0,28.0,20.660276890308836
2021-03-10,24.0,7.0,18.0,17.0,7.0,9.0,29.0,9.0,22.0,9.0,16.080937167199146
2021-03-11,33.0,30.0,58.0,45.0,30.0,53.0,38.0,28.0,12.0,28.0,37.80617678381257
2021-03-12,34.0,15.0,29.0,36.0,15.0,36.0,38.0,28.0,70.0,19.0,34.07880724174654
2021-03-13,8.0,14.0,19.0,9.0,7.0,17.0,7.0,9.0,0.0,28.0,12.566560170394036
2021-03-14,8.0,14.0,28.0,34.0,36.0,26.0,14.0,35.0,33.0,18.0,26.19808306709265
2021-03-15,26.0,18.0,38.0,21.0,12.0,7.0,12.0,36.0,27.0,7.0,21.725239616613415
2021-03-16,29.0,13.0,25.0,31.0,13.0,31.0,13.0,33.0,30.0,25.0,25.878594249201278
2021-03-17,24.0,22.0,9.0,26.0,0.0,9.0,22.0,27.0,0.0,28.0,17.784877529286472
2021-03-18,16.0,44.0,28.0,44.0,44.0,18.0,30.0,27.0,23.0,28.0,32.16187433439829
2021-03-19,25.0,8.0,19.0,27.0,7.0,18.0,23.0,28.0,35.0,38.0,24.281150159744406
2021-03-20,8.0,14.0,27.0,17.0,14.0,17.0,14.0,17.0,33.0,36.0,20.979765708200212
2021-03-21,24.0,15.0,19.0,18.0,7.0,18.0,23.0,28.0,34.0,28.0,22.790202342917997
2021-03-22,16.0,14.0,19.0,9.0,36.0,9.0,7.0,18.0,33.0,28.0,20.127795527156547
2021-03-23,16.0,7.0,29.0,27.0,15.0,27.0,15.0,37.0,46.0,19.0,25.346112886048985
2021-03-24,50.0,30.0,28.0,45.0,7.0,26.0,23.0,36.0,45.0,47.0,35.88924387646433
2021-03-25,50.0,15.0,49.0,36.0,23.0,27.0,23.0,38.0,69.0,38.0,39.190628328008515
2021-03-26,17.0,23.0,39.0,9.0,23.0,27.0,31.0,19.0,12.0,58.0,27.476038338658146
2021-03-27,17.0,0.0,49.0,37.0,15.0,37.0,31.0,29.0,0.0,20.0,25.026624068157613
2021-03-28,27.0,24.0,20.0,38.0,40.0,47.0,32.0,20.0,37.0,61.0,36.84771033013844
2021-03-29,17.0,23.0,49.0,18.0,30.0,27.0,38.0,28.0,58.0,57.0,36.74121405750798
2021-03-30,18.0,16.0,70.0,38.0,31.0,19.0,32.0,49.0,37.0,70.0,40.46858359957401
2021-03-31,17.0,15.0,30.0,28.0,23.0,27.0,23.0,38.0,24.0,20.0,26.09158679446219
2021-04-01,33.0,23.0,10.0,9.0,7.0,9.0,8.0,28.0,46.0,10.0,19.488817891373802
2021-04-02,26.0,23.0,20.0,19.0,8.0,9.0,8.0,19.0,24.0,10.0,17.678381256656017
2021-04-03,0.0,8.0,30.0,19.0,23.0,9.0,16.0,9.0,36.0,20.0,18.104366347177848
2021-04-04,18.0,8.0,21.0,39.0,8.0,39.0,0.0,40.0,63.0,41.0,29.499467518636845
2021-04-05,0.0,15.0,10.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,4.579339723109691
2021-04-06,44.0,45.0,42.0,23.0,13.0,31.0,20.0,40.0,30.0,25.0,33.33333333333333
2021-04-07,8.0,0.0,26.0,24.0,14.0,16.0,27.0,17.0,42.0,26.0,21.299254526091584
2021-04-08,31.0,28.0,18.0,16.0,14.0,33.0,28.0,9.0,21.0,27.0,23.961661341853034
2021-04-09,16.0,14.0,9.0,9.0,28.0,26.0,7.0,9.0,33.0,9.0,17.03940362087327
2021-04-10,34.0,37.0,77.0,27.0,15.0,36.0,46.0,55.0,23.0,38.0,41.32055378061767
2021-04-11,9.0,8.0,10.0,9.0,0.0,10.0,8.0,10.0,25.0,10.0,10.543130990415335
2021-04-12,0.0,15.0,0.0,18.0,22.0,27.0,0.0,18.0,23.0,9.0,14.057507987220447
2021-04-13,34.0,38.0,10.0,28.0,31.0,9.0,0.0,19.0,47.0,20.0,25.13312034078807
2021-04-14,34.0,23.0,10.0,37.0,23.0,37.0,16.0,29.0,73.0,39.0,34.185303514377
2021-04-15,18.0,31.0,30.0,19.0,16.0,9.0,16.0,29.0,86.0,60.0,33.43982960596379
2021-04-16,36.0,32.0,52.0,28.0,16.0,10.0,0.0,30.0,37.0,30.0,28.860489882854097
2021-04-17,67.0,35.0,56.0,51.0,17.0,21.0,26.0,42.0,13.0,11.0,36.10223642172524
2021-04-18,19.0,0.0,22.0,10.0,0.0,21.0,18.0,11.0,13.0,0.0,12.140575079872203
2021-04-19,25.0,53.0,29.0,37.0,38.0,37.0,39.0,57.0,71.0,29.0,44.19595314164004
2021-04-20,17.0,8.0,10.0,9.0,0.0,27.0,23.0,10.0,24.0,10.0,14.696485623003195
2021-04-21,0.0,0.0,20.0,18.0,23.0,9.0,15.0,9.0,12.0,19.0,13.31203407880724
2021-04-22,35.0,16.0,50.0,9.0,8.0,37.0,54.0,29.0,36.0,30.0,32.37486687965921
2021-04-23,18.0,16.0,31.0,19.0,0.0,19.0,0.0,0.0,12.0,10.0,13.31203407880724
2021-04-24,38.0,25.0,11.0,31.0,42.0,30.0,43.0,63.0,39.0,11.0,35.463258785942486
2021-04-25,27.0,16.0,31.0,49.0,24.0,38.0,0.0,30.0,37.0,31.0,30.138445154419593
2021-04-26,8.0,29.0,28.0,17.0,14.0,43.0,29.0,26.0,33.0,18.0,26.09158679446219
2021-04-27,16.0,22.0,9.0,26.0,15.0,9.0,8.0,18.0,34.0,19.0,18.743343982960596
2021-04-28,8.0,7.0,9.0,26.0,28.0,17.0,29.0,9.0,0.0,36.0,17.997870074547386
2021-04-29,16.0,14.0,36.0,8.0,21.0,34.0,7.0,34.0,33.0,18.0,23.535676251331203
2021-04-30,8.0,7.0,19.0,9.0,14.0,9.0,0.0,18.0,23.0,27.0,14.270500532481362
2021-05-01,0.0,15.0,19.0,35.0,15.0,18.0,15.0,0.0,0.0,0.0,12.460063897763577
2021-05-02,25.0,30.0,0.0,9.0,30.0,27.0,23.0,10.0,35.0,39.0,24.281150159744406
2021-05-03,32.0,22.0,37.0,35.0,0.0,44.0,22.0,9.0,34.0,18.0,26.943556975505857
2021-05-04,23.0,28.0,26.0,24.0,20.0,25.0,7.0,25.0,42.0,26.0,26.19808306709265
2021-05-05,0.0,14.0,28.0,9.0,14.0,26.0,14.0,9.0,33.0,0.0,15.654952076677315
2021-05-06,40.0,15.0,19.0,18.0,29.0,26.0,22.0,18.0,45.0,37.0,28.647497337593183
2021-05-07,8.0,30.0,10.0,27.0,23.0,18.0,23.0,37.0,12.0,19.0,22.04472843450479
2021-05-08,8.0,0.0,29.0,18.0,8.0,18.0,15.0,28.0,23.0,10.0,16.719914802981894
2021-05-09,35.0,24.0,41.0,19.0,16.0,29.0,8.0,39.0,37.0,20.0,28.541001064962725
2021-05-10,8.0,14.0,19.0,9.0,22.0,26.0,22.0,18.0,56.0,28.0,23.64217252396166
2021-05-11,8.0,14.0,9.0,0.0,21.0,9.0,0.0,9.0,33.0,0.0,10.969116080937166
2021-05-12,25.0,15.0,19.0,9.0,15.0,9.0,15.0,19.0,12.0,10.0,15.761448349307773
2021-05-13,9.0,15.0,10.0,28.0,31.0,19.0,16.0,10.0,24.0,10.0,18.317358892438765
2021-05-14,35.0,24.0,20.0,0.0,8.0,19.0,0.0,29.0,37.0,20.0,20.447284345047922
2021-05-15,18.0,16.0,20.0,19.0,8.0,0.0,16.0,19.0,37.0,10.0,17.35889243876464
2021-05-16,25.0,8.0,19.0,9.0,15.0,9.0,15.0,0.0,35.0,29.0,17.465388711395097
2021-05-17,8.0,0.0,37.0,17.0,7.0,17.0,7.0,9.0,22.0,18.0,15.122470713525026
2021-05-18,16.0,22.0,29.0,26.0,15.0,9.0,7.0,0.0,0.0,0.0,13.205537806176784
2021-05-19,24.0,7.0,18.0,9.0,29.0,26.0,22.0,36.0,33.0,28.0,24.70713525026624
2021-05-20,9.0,23.0,20.0,18.0,23.0,18.0,16.0,38.0,24.0,30.0,23.322683706070286
2021-05-21,35.0,31.0,20.0,28.0,15.0,28.0,8.0,57.0,60.0,29.0,33.12034078807242
2021-05-22,27.0,16.0,0.0,0.0,16.0,10.0,0.0,20.0,25.0,10.0,13.205537806176784
2021-05-23,17.0,8.0,10.0,0.0,16.0,9.0,8.0,0.0,12.0,20.0,10.649627263045792
2021-05-24,8.0,7.0,10.0,0.0,7.0,18.0,8.0,9.0,12.0,9.0,9.371671991480298
2021-05-25,33.0,7.0,19.0,18.0,15.0,18.0,8.0,9.0,0.0,28.0,16.50692225772098
2021-05-26,8.0,15.0,19.0,0.0,15.0,0.0,0.0,28.0,23.0,19.0,13.525026624068158
2021-05-27,17.0,8.0,10.0,18.0,16.0,9.0,0.0,10.0,24.0,10.0,12.992545260915866
2021-05-28,9.0,16.0,10.0,29.0,8.0,0.0,17.0,20.0,13.0,10.0,14.057507987220447
2021-05-29,21.0,28.0,12.0,0.0,18.0,33.0,9.0,34.0,28.0,12.0,20.766773162939295
2021-05-30,0.0,18.0,0.0,11.0,18.0,33.0,0.0,11.0,42.0,12.0,15.4419595314164
2021-05-31,26.0,23.0,40.0,0.0,31.0,28.0,23.0,28.0,12.0,10.0,23.535676251331203
