date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,0.0,28.0,0.0,0.0,0.0,25.53191489361702,0.0,30.0,32.0,0.0,15.780755035019908
2020-02-03,0.0,27.0,0.0,63.0,22.0,48.93617021276596,67.0,86.0,60.0,58.0,58.99909907291697
2020-02-04,23.0,29.0,0.0,46.0,0.0,52.12765957446808,25.0,31.0,0.0,32.0,32.52637391380163
2020-02-05,0.0,0.0,0.0,0.0,25.0,26.595744680851062,0.0,0.0,0.0,0.0,7.047574762416809
2020-02-06,27.0,31.0,30.0,0.0,0.0,0.0,27.0,34.0,73.0,0.0,30.323461884971955
2020-02-07,0.0,31.0,0.0,0.0,80.0,29.78723404255319,52.0,69.0,36.0,35.0,45.45613066348921
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,23.0,29.0,0.0,47.0,0.0,25.53191489361702,24.0,0.0,33.0,33.0,29.303379929669564
2020-02-10,23.0,0.0,27.0,0.0,24.0,25.53191489361702,48.0,30.0,0.0,0.0,24.249469615507575
2020-02-11,0.0,0.0,0.0,0.0,0.0,24.46808510638298,24.0,30.0,0.0,0.0,10.718126071667298
2020-02-12,23.0,28.0,26.0,44.0,0.0,51.06382978723404,23.0,0.0,0.0,0.0,26.64419192653085
2020-02-13,0.0,29.0,0.0,23.0,0.0,0.0,24.0,0.0,33.0,62.0,23.357261181667592
2020-02-14,24.0,29.0,0.0,0.0,0.0,27.659574468085108,0.0,0.0,0.0,33.0,15.525007992095093
2020-02-15,0.0,0.0,30.0,52.0,0.0,28.72340425531915,0.0,34.0,36.0,0.0,24.68540207503851
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,22.0,55.0,51.0,22.0,23.0,24.46808510638298,0.0,29.0,64.0,61.0,48.00778865994363
2020-02-18,23.0,28.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,11.200557993548198
2020-02-19,0.0,27.0,25.0,21.0,0.0,24.46808510638298,0.0,29.0,0.0,0.0,17.274550263012586
2020-02-20,50.0,0.0,0.0,24.0,26.0,27.659574468085108,26.0,33.0,0.0,68.0,34.784504054171876
2020-02-21,100.0,30.0,0.0,0.0,26.0,27.659574468085108,51.0,66.0,71.0,66.0,59.78087128367579
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,29.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200557993548198
2020-02-24,24.0,29.0,28.0,47.0,0.0,25.53191489361702,25.0,32.0,0.0,63.0,37.362317998198144
2020-02-25,44.0,55.0,25.0,21.0,46.0,50.0,47.0,59.0,0.0,0.0,47.397483216600314
2020-02-26,0.0,0.0,25.0,0.0,0.0,24.46808510638298,0.0,0.0,31.0,0.0,10.991310412973348
2020-02-27,67.0,83.0,0.0,65.0,23.0,0.0,0.0,30.0,31.0,31.0,45.075416315498856
2020-02-28,0.0,0.0,87.0,0.0,53.0,56.38297872340426,51.0,0.0,0.0,33.0,38.298119677991224
2020-02-29,0.0,59.0,56.0,23.0,25.0,26.595744680851062,73.0,63.0,100.0,32.0,62.5039960475457
2020-03-01,0.0,0.0,27.0,24.0,25.0,26.595744680851062,24.0,64.0,0.0,33.0,30.541428114737425
2020-03-02,0.0,27.0,78.0,0.0,47.0,100.0,47.0,30.0,63.0,0.0,53.54413089598653
2020-03-03,47.0,0.0,0.0,23.0,48.0,52.12765957446808,72.0,31.0,33.0,31.0,46.04899880845129
2020-03-04,24.0,29.0,28.0,0.0,25.0,54.255319148936174,25.0,32.0,0.0,0.0,29.675375628469293
2020-03-05,23.0,27.0,26.0,22.0,24.0,0.0,0.0,31.0,0.0,0.0,20.898602109913107
2020-03-06,44.0,28.0,55.0,0.0,0.0,25.53191489361702,24.0,31.0,0.0,0.0,28.34723473509838
2020-03-07,0.0,0.0,29.0,25.0,0.0,0.0,0.0,0.0,69.0,0.0,16.8008369903223
