date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2021-04-18,87.0,70.0,77.0,86.0,80.85106382978724,64.0,84.0,77.08333333333333,75.55555555555556,66.0,76.90280087361485
2021-04-19,100.0,87.0,87.0,94.0,89.36170212765957,89.0,91.0,95.83333333333333,90.0,87.0,91.20190736082094
2021-04-20,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-04-21,85.0,75.0,83.0,81.0,81.91489361702128,76.0,87.0,89.58333333333333,87.77777777777777,82.0,82.99358764810947
2021-04-22,89.0,92.0,100.0,98.0,91.48936170212765,93.0,95.0,84.375,95.55555555555556,86.0,92.62724621820472
2021-04-23,82.0,65.0,77.0,72.0,85.1063829787234,74.0,81.0,89.58333333333333,90.0,71.0,78.8266248809676
2021-04-24,82.0,66.0,78.0,86.0,69.14893617021276,66.0,71.0,77.08333333333333,71.11111111111111,60.0,72.77989785718009
2021-04-25,67.0,59.0,65.0,65.0,71.27659574468085,55.0,63.0,67.70833333333333,73.33333333333333,59.0,64.66114853821118
2021-04-26,72.0,72.0,77.0,76.0,74.46808510638297,73.0,88.0,81.25,84.44444444444444,66.0,76.56939173855986
2021-04-27,81.0,73.0,82.0,82.0,74.46808510638297,69.0,73.0,79.16666666666667,81.11111111111111,69.0,76.52764157155919
2021-04-28,90.0,70.0,70.0,79.0,80.85106382978724,71.0,75.0,77.08333333333333,83.33333333333333,74.0,77.18113532028597
2021-04-29,84.0,76.0,84.0,92.0,85.1063829787234,74.0,90.0,85.41666666666667,90.0,74.0,83.61954405264429
2021-04-30,85.0,91.0,81.0,94.0,79.7872340425532,83.0,89.0,93.75,85.55555555555556,81.0,86.4822434467043
2021-05-01,85.0,68.0,72.0,77.0,72.34042553191489,75.0,80.0,83.33333333333333,75.55555555555556,70.0,75.97488120448935
2021-05-02,61.0,60.0,69.0,64.0,67.02127659574468,61.0,58.0,66.66666666666667,67.77777777777777,67.0,64.27512234871635
2021-05-03,63.0,61.0,70.0,61.0,64.8936170212766,57.0,67.0,76.04166666666667,73.33333333333333,63.0,65.75837845904576
2021-05-04,64.0,67.0,59.0,48.0,61.702127659574465,63.0,60.0,62.5,61.111111111111114,54.0,60.15162713133122
2021-05-05,56.0,57.0,60.0,62.0,53.191489361702125,56.0,61.0,62.5,65.55555555555556,54.0,58.8423892702663
2021-05-06,70.0,70.0,63.0,77.0,63.829787234042556,66.0,65.0,70.83333333333333,75.55555555555556,68.0,69.05998758746809
2021-05-07,71.0,65.0,74.0,71.0,69.14893617021276,64.0,73.0,73.95833333333333,73.33333333333333,58.0,69.38282593555908
2021-05-08,51.0,53.0,54.0,58.0,50.0,42.0,56.0,48.958333333333336,56.666666666666664,49.0,51.96643286573146
2021-05-09,54.0,50.0,55.0,55.0,53.191489361702125,54.0,59.0,47.916666666666664,54.44444444444444,48.0,53.161583213708745
2021-05-10,65.0,71.0,76.0,74.0,76.59574468085107,71.0,67.0,79.16666666666667,67.77777777777777,64.0,71.29661213680316
2021-05-11,83.0,77.0,84.0,81.0,88.29787234042553,72.0,80.0,81.25,82.22222222222223,70.0,80.03708362351179
2021-05-12,80.0,67.0,87.0,81.0,84.04255319148936,71.0,86.0,86.45833333333333,81.11111111111111,62.0,78.71863703766871
2021-05-13,59.0,55.0,56.0,74.0,61.702127659574465,57.0,65.0,54.166666666666664,56.666666666666664,58.0,59.773092283858496
2021-05-14,67.0,68.0,71.0,72.0,62.765957446808514,55.0,72.0,69.79166666666667,62.22222222222222,57.0,65.80960384125224
2021-05-15,61.0,57.0,67.0,65.0,60.638297872340424,51.0,53.0,59.375,58.888888888888886,57.0,59.10843554721737
2021-05-16,61.0,53.0,57.0,57.0,58.51063829787234,59.0,60.0,55.208333333333336,58.888888888888886,50.0,57.07493592385717
2021-05-17,72.0,67.0,69.0,74.0,75.53191489361703,73.0,69.0,72.91666666666667,75.55555555555556,69.0,71.84410191541475
2021-05-18,64.0,60.0,72.0,68.0,65.95744680851064,62.0,73.0,66.66666666666667,63.333333333333336,54.0,65.02579627339786
2021-05-19,62.0,54.0,59.0,66.0,59.57446808510638,55.0,61.0,61.458333333333336,63.333333333333336,53.0,59.55572492502736
2021-05-20,70.0,68.0,65.0,76.0,61.702127659574465,57.0,75.0,72.91666666666667,64.44444444444444,48.0,65.9382002776238
2021-05-21,66.0,63.0,69.0,78.0,74.46808510638297,56.0,67.0,76.04166666666667,63.333333333333336,56.0,67.01834520104039
2021-05-22,49.0,43.0,46.0,48.0,44.680851063829785,41.0,43.0,54.166666666666664,48.888888888888886,44.0,46.26617300795444
2021-05-23,47.0,42.0,43.0,44.0,50.0,38.0,48.0,40.625,47.77777777777778,40.0,44.12853484747272
2021-05-24,50.0,46.0,48.0,54.0,52.12765957446808,48.0,57.0,50.0,56.666666666666664,48.0,51.08159581574497
2021-05-25,70.0,70.0,77.0,74.0,64.8936170212766,61.0,78.0,63.541666666666664,74.44444444444444,58.0,69.22642566456791
2021-05-26,55.0,50.0,57.0,54.0,48.93617021276596,48.0,54.0,54.166666666666664,58.888888888888886,41.0,52.20357973630476
2021-05-27,59.0,55.0,67.0,65.0,63.829787234042556,61.0,65.0,63.541666666666664,66.66666666666667,48.0,61.52686578831422
2021-05-28,58.0,53.0,62.0,71.0,65.95744680851064,45.0,55.0,58.333333333333336,57.77777777777778,46.0,57.321498789541266
2021-05-29,53.0,43.0,46.0,63.0,52.12765957446808,48.0,52.0,62.5,47.77777777777778,46.0,51.44343059641742
2021-05-30,35.0,38.0,38.0,39.0,40.42553191489362,38.0,36.0,45.833333333333336,42.22222222222222,31.0,38.42495866437366
2021-05-31,97.0,93.0,89.0,95.0,93.61702127659575,93.0,100.0,91.66666666666667,94.44444444444444,84.0,93.25933190257584
