date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06_10,/m/01b_06_11,/m/01b_06_12,/m/01b_06_13,/m/01b_06_14,/m/01b_06_15,/m/01b_06_16,/m/01b_06_17,/m/01b_06_18,/m/01b_06_19,/m/01b_06
2020-10-05,50.0,66.0,61.0,58.0,66.0,40.0,67.0,40.0,67.0,51.0,75.0,78.0,55.0,55.0,51.0,37.89473684210526,45.0,84.5360824742268,62.626262626262616,63.0,66.83668860006587
2020-10-06,50.0,54.0,44.0,50.0,69.0,64.0,58.0,67.0,60.0,32.0,80.0,80.0,82.0,51.0,42.0,65.26315789473685,56.0,36.082474226804116,55.555555555555564,55.0,65.57432325700276
2020-10-07,62.0,45.0,39.0,50.0,63.0,58.0,54.0,44.0,43.0,56.0,54.0,46.0,58.0,58.0,46.0,40.0,55.0,48.45360824742268,66.66666666666667,52.0,59.14846141071522
2020-10-08,56.0,77.0,60.0,75.0,52.0,42.0,52.0,67.0,60.0,59.0,39.0,41.0,56.0,74.0,49.0,52.631578947368425,50.0,52.577319587628864,66.66666666666667,51.0,64.49030984931154
2020-10-09,83.0,64.0,60.0,45.0,85.0,66.0,70.0,56.0,61.0,41.0,68.0,56.0,53.0,41.0,41.0,45.26315789473684,96.0,69.0721649484536,58.585858585858595,81.0,70.64637106538913
2020-10-10,49.0,65.0,68.0,51.0,65.0,61.0,59.0,83.0,56.0,66.0,67.0,70.0,29.0,54.0,62.0,45.26315789473684,58.0,81.44329896907216,75.75757575757575,58.0,69.70870030150671
2020-10-11,39.0,79.0,53.0,66.0,50.0,85.0,72.0,63.0,67.0,64.0,71.0,76.0,60.0,79.0,75.0,75.78947368421052,58.0,92.78350515463914,74.74747474747474,47.0,76.76560585758044
2020-10-12,67.0,72.0,72.0,72.0,92.0,100.0,95.0,87.0,82.0,88.0,71.0,75.0,68.0,90.0,88.0,77.89473684210526,71.0,100.0,100.0,79.0,93.83430045971949
2020-10-13,52.0,67.0,65.0,61.0,63.0,64.0,74.0,48.0,59.0,45.0,57.0,62.0,78.0,80.0,76.0,46.31578947368421,75.0,82.47422680412372,68.68686868686869,63.0,73.29895217816399
2020-10-14,61.0,58.0,50.0,47.0,61.0,44.0,50.0,58.0,51.0,51.0,41.0,51.0,41.0,50.0,64.0,33.68421052631579,75.0,63.917525773195884,54.54545454545455,54.0,60.34650151799156
2020-10-15,40.0,49.0,43.0,71.0,52.0,75.0,56.0,71.0,56.0,60.0,68.0,51.0,37.0,55.0,59.0,60.0,49.0,67.01030927835052,56.56565656565657,52.0,64.24533372001963
2020-10-16,70.0,100.0,71.0,77.0,55.0,70.0,72.0,62.0,58.0,61.0,54.0,78.0,69.0,75.0,52.0,58.94736842105264,60.0,69.0721649484536,57.57575757575758,52.0,75.29987608952915
2020-10-17,59.0,59.0,58.0,75.0,54.0,76.0,69.0,75.0,73.0,48.0,56.0,54.0,79.0,73.0,48.0,52.631578947368425,39.0,71.1340206185567,90.9090909090909,56.0,72.11371591242231
2020-10-18,69.0,49.0,67.0,55.0,74.0,48.0,78.0,48.0,66.0,50.0,64.0,64.0,58.0,54.0,72.0,69.47368421052633,90.0,63.917525773195884,66.66666666666667,58.0,72.02159551710284
