date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-03-28,87.0,73.0,76.0,85.0,84.375,89.0,80.0,80.0,85.1063829787234,70.0,92.0,81.91489361702128,65.59139784946237,91.48936170212765,62.0,85.0,89.01098901098901,78.0,71.0,87.36842105263158,84.3539318278304
2020-03-29,68.0,86.0,70.0,72.0,96.875,76.0,67.0,86.0,84.04255319148936,72.0,90.0,70.2127659574468,75.26881720430107,100.0,70.0,85.0,79.12087912087912,74.0,84.0,78.94736842105263,82.86915676749088
2020-03-30,66.0,56.0,71.0,69.0,63.541666666666664,76.0,63.0,54.0,72.34042553191489,57.0,69.0,48.93617021276596,53.763440860215056,59.57446808510638,67.0,67.0,60.43956043956044,59.0,70.0,67.36842105263158,66.42033754762913
2020-03-31,64.0,53.0,62.0,57.0,70.83333333333333,59.0,55.0,64.0,73.40425531914893,55.0,57.0,61.702127659574465,65.59139784946237,65.95744680851064,63.0,48.0,71.42857142857143,64.0,64.0,67.36842105263158,64.92041942150672
2020-04-01,50.0,58.0,62.0,74.0,69.79166666666667,62.0,70.0,60.0,67.02127659574468,61.0,48.0,57.4468085106383,54.83870967741935,60.638297872340424,63.0,65.0,62.637362637362635,54.0,64.0,72.63157894736842,64.64427809313372
2020-04-02,61.0,59.0,61.0,53.0,61.458333333333336,63.0,63.0,63.0,70.2127659574468,64.0,62.0,60.638297872340424,61.29032258064516,70.2127659574468,74.0,66.0,70.32967032967034,56.0,75.0,72.63157894736842,67.29949474003027
2020-04-03,100.0,92.0,100.0,82.0,97.91666666666667,85.0,79.0,94.0,97.87234042553192,100.0,89.0,89.36170212765957,90.3225806451613,91.48936170212765,93.0,100.0,100.0,100.0,100.0,90.52631578947368,97.88065958369158
2020-04-04,98.0,100.0,71.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,90.0,100.0,100.0,100.0,100.0,89.0,89.01098901098901,93.0,96.0,100.0,99.99999999999999
2020-04-05,89.0,87.0,89.0,76.0,98.95833333333333,85.0,76.0,77.0,93.61702127659575,94.0,100.0,80.85106382978724,78.49462365591398,96.80851063829788,90.0,93.0,87.91208791208791,84.0,87.0,98.94736842105263,92.18508780531587
2020-04-06,44.0,32.0,47.0,42.0,41.666666666666664,47.0,39.0,45.0,44.680851063829785,45.0,38.0,30.851063829787233,41.935483870967744,48.93617021276596,44.0,42.0,47.252747252747255,43.0,40.0,40.0,44.10659707206932
