date,/m/01b_21_0,/m/01b_21_1,/m/01b_21_2,/m/01b_21_3,/m/01b_21_4,/m/01b_21_5,/m/01b_21_6,/m/01b_21_7,/m/01b_21_8,/m/01b_21_9,/m/01b_21
2020-11-15,0.0,26.0,0.0,17.0,43.0,20.0,0.0,55.0,36.0,70.0,40.21084337349397
2020-11-16,0.0,27.0,18.0,35.0,0.0,0.0,22.0,38.0,18.0,48.0,31.024096385542165
2020-11-17,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,18.0,0.0,8.734939759036143
2020-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,0.0,0.0,19.0,0.0,22.0,0.0,0.0,0.0,18.0,0.0,8.885542168674698
2020-11-20,0.0,0.0,0.0,19.0,0.0,21.0,0.0,0.0,19.0,0.0,8.885542168674698
2020-11-21,18.0,14.0,37.0,18.0,0.0,0.0,0.0,19.0,18.0,0.0,18.67469879518072
2020-11-22,18.0,0.0,0.0,0.0,22.0,0.0,22.0,19.0,19.0,24.0,18.67469879518072
2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,18.0,39.0,0.0,35.0,0.0,21.0,22.0,18.0,18.0,0.0,25.753012048192772
2020-11-25,18.0,13.0,18.0,17.0,22.0,20.0,22.0,38.0,54.0,47.0,40.51204819277108
2020-11-26,18.0,28.0,0.0,18.0,23.0,21.0,46.0,0.0,38.0,73.0,39.90963855421686
2020-11-27,0.0,13.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,7.379518072289157
2020-11-28,35.0,40.0,0.0,17.0,0.0,21.0,44.0,19.0,36.0,24.0,35.54216867469879
2020-11-29,18.0,13.0,0.0,51.0,86.0,40.0,45.0,56.0,18.0,47.0,56.325301204819276
2020-11-30,18.0,13.0,36.0,0.0,64.0,0.0,22.0,19.0,18.0,23.0,32.07831325301205
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,18.0,27.0,0.0,18.0,22.0,20.0,22.0,0.0,37.0,24.0,28.31325301204819
2020-12-03,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,5.572289156626505
2020-12-04,0.0,14.0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,8.58433734939759
2020-12-05,0.0,13.0,18.0,0.0,22.0,0.0,0.0,38.0,18.0,47.0,23.493975903614455
2020-12-06,0.0,0.0,0.0,18.0,22.0,0.0,0.0,19.0,0.0,0.0,8.885542168674698
2020-12-07,0.0,13.0,37.0,0.0,0.0,0.0,45.0,20.0,18.0,0.0,20.03012048192771
2020-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,19.0,27.0,19.0,54.0,0.0,83.0,91.0,0.0,18.0,0.0,46.83734939759036
2020-12-10,19.0,0.0,20.0,0.0,0.0,22.0,24.0,41.0,0.0,52.0,26.807228915662648
2020-12-11,0.0,0.0,20.0,0.0,23.0,22.0,0.0,21.0,20.0,0.0,15.963855421686745
2020-12-12,19.0,0.0,19.0,0.0,0.0,43.0,46.0,0.0,19.0,0.0,21.987951807228914
2020-12-13,18.0,0.0,19.0,18.0,0.0,0.0,0.0,20.0,19.0,24.0,17.771084337349397
2020-12-14,37.0,14.0,0.0,18.0,0.0,21.0,0.0,19.0,38.0,25.0,25.903614457831324
2020-12-15,40.0,44.0,40.0,38.0,47.0,44.0,24.0,84.0,40.0,52.0,68.22289156626505
2020-12-16,19.0,0.0,20.0,0.0,0.0,0.0,70.0,40.0,0.0,50.0,29.969879518072283
2020-12-17,21.0,15.0,21.0,20.0,50.0,47.0,50.0,67.0,0.0,54.0,51.9578313253012
2020-12-18,21.0,16.0,21.0,20.0,78.0,49.0,26.0,23.0,43.0,55.0,53.01204819277109
2020-12-19,0.0,30.0,21.0,0.0,50.0,23.0,25.0,0.0,21.0,27.0,29.66867469879518
2020-12-20,21.0,16.0,64.0,20.0,25.0,24.0,50.0,44.0,0.0,82.0,52.10843373493975
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,0.0,15.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.283132530120481
2020-12-23,0.0,0.0,0.0,0.0,0.0,23.0,25.0,21.0,20.0,27.0,17.469879518072286
2020-12-24,0.0,0.0,50.0,0.0,29.0,0.0,0.0,0.0,25.0,0.0,15.662650602409638
2020-12-25,24.0,18.0,98.0,70.0,0.0,27.0,0.0,100.0,0.0,93.0,64.7590361445783
2020-12-26,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22.0,29.0,11.897590361445783
