date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-11-04,78.0,77.0,66.0,75.55555555555556,77.89473684210526,81.1111111111111,75.0,84.28571428571429,76.3157894736842,82.05128205128206,84.28571428571429,76.82926829268294,90.76923076923076,78.48101265822784,89.55223880597015,90.66666666666669,72.61904761904762,70.66666666666667,81.57894736842105,84.50704225352112,82.24981461197305
2020-11-05,68.0,63.0,63.0,70.0,67.36842105263158,80.0,82.5,71.42857142857143,69.73684210526315,67.94871794871794,77.14285714285714,71.95121951219512,72.30769230769229,59.493670886075954,68.65671641791045,76.0,72.61904761904762,80.0,81.57894736842105,73.23943661971829,74.13423583489262
2020-11-06,75.0,80.0,67.0,76.66666666666667,75.78947368421052,81.1111111111111,76.25,68.57142857142857,71.05263157894737,79.48717948717949,77.14285714285714,70.73170731707317,81.53846153846153,69.62025316455696,85.07462686567165,82.66666666666667,78.57142857142857,82.66666666666667,76.3157894736842,85.91549295774648,79.5653606519173
2020-11-07,90.0,90.0,87.0,90.0,90.52631578947368,82.22222222222223,80.0,85.71428571428571,84.21052631578948,82.05128205128206,92.85714285714286,78.04878048780488,98.46153846153848,91.13924050632912,97.0149253731343,93.33333333333331,96.42857142857143,100.0,98.68421052631581,85.91549295774648,92.5977217396433
2020-11-08,100.0,92.0,100.0,100.0,100.0,100.0,83.75,100.0,100.0,94.87179487179488,100.0,100.0,100.0,93.67088607594937,94.02985074626864,96.0,100.0,82.66666666666667,100.0,100.0,100.0
2020-11-09,92.0,100.0,73.0,88.8888888888889,78.94736842105263,91.11111111111113,100.0,82.85714285714286,81.57894736842105,79.48717948717949,85.71428571428571,85.36585365853658,96.92307692307692,70.88607594936707,91.04477611940298,100.0,91.66666666666669,100.0,97.36842105263158,98.59154929577463,92.1755962823433
2020-11-10,87.0,77.0,76.0,80.0,75.78947368421052,75.55555555555556,82.5,80.0,68.42105263157895,75.64102564102564,75.71428571428571,76.82926829268294,90.76923076923076,68.35443037974683,91.04477611940298,82.66666666666667,83.33333333333333,86.66666666666669,81.57894736842105,84.50704225352112,82.5699883318872
2020-11-11,78.0,86.0,73.0,83.33333333333333,77.89473684210526,87.77777777777777,82.5,92.85714285714286,86.84210526315788,84.61538461538461,92.85714285714286,85.36585365853658,78.46153846153847,100.0,92.5373134328358,88.0,84.52380952380952,81.33333333333333,76.3157894736842,88.73239436619718,87.81399799418253
2020-11-12,82.0,84.0,66.0,82.22222222222223,73.6842105263158,73.33333333333333,73.75,77.14285714285714,71.05263157894737,67.94871794871794,68.57142857142857,67.07317073170732,84.61538461538461,64.55696202531645,80.59701492537313,70.66666666666667,75.0,76.0,76.3157894736842,76.05633802816901,76.95379659585313
2020-11-13,62.0,64.0,52.0,68.8888888888889,67.36842105263158,78.8888888888889,56.25,68.57142857142857,59.21052631578947,70.51282051282051,77.14285714285714,65.85365853658537,67.69230769230771,60.759493670886066,73.13432835820895,70.66666666666667,64.28571428571429,68.0,67.10526315789474,67.6056338028169,68.66000588283832
2020-11-14,68.0,73.0,64.0,81.1111111111111,67.36842105263158,95.55555555555556,81.25,78.57142857142857,73.6842105263158,70.51282051282051,75.71428571428571,64.63414634146342,70.76923076923076,74.68354430379746,92.5373134328358,69.33333333333333,72.61904761904762,64.0,89.47368421052632,91.54929577464789,78.38801734744119
2020-11-15,69.0,72.0,58.0,63.33333333333334,80.0,67.77777777777777,75.0,75.71428571428571,63.157894736842096,67.94871794871794,60.0,73.17073170731706,61.53846153846154,58.22784810126582,74.6268656716418,73.33333333333333,65.47619047619048,78.66666666666667,84.21052631578948,71.83098591549296,71.91643713945626
2020-11-16,59.0,64.0,71.0,64.44444444444444,65.26315789473685,65.55555555555556,71.25,70.0,64.47368421052633,62.82051282051282,58.57142857142857,73.17073170731706,78.46153846153847,62.0253164556962,74.6268656716418,74.66666666666667,59.523809523809526,61.33333333333334,64.47368421052633,73.23943661971829,69.0711216809959
2020-11-17,78.0,74.0,73.0,73.33333333333333,72.63157894736842,92.22222222222223,83.75,75.71428571428571,65.78947368421052,87.1794871794872,78.57142857142857,73.17073170731706,83.07692307692308,78.48101265822784,100.0,92.0,67.85714285714286,77.33333333333333,89.47368421052632,90.14084507042251,82.89800913320492
2020-11-18,58.0,68.0,62.0,65.55555555555556,64.21052631578948,77.77777777777777,73.75,67.14285714285714,53.94736842105264,75.64102564102564,68.57142857142857,71.95121951219512,46.153846153846146,63.291139240506325,56.71641791044776,64.0,66.66666666666667,56.0,73.6842105263158,73.23943661971829,67.43968821099962
2020-11-19,63.0,61.0,65.0,54.444444444444436,68.42105263157895,62.22222222222222,62.5,58.57142857142857,59.21052631578947,56.4102564102564,61.42857142857143,56.09756097560975,50.769230769230774,56.96202531645571,64.17910447761193,60.0,69.04761904761905,61.33333333333334,55.26315789473684,69.01408450704226,62.7197415129681
2020-11-20,54.0,58.0,53.0,58.88888888888889,52.631578947368425,66.66666666666667,61.25,61.42857142857143,59.21052631578947,65.38461538461539,61.42857142857143,58.536585365853654,61.53846153846154,60.759493670886066,65.67164179104478,56.0,64.28571428571429,56.0,59.21052631578947,57.74647887323944,61.520132477247316
2020-11-21,72.0,54.0,49.0,63.33333333333334,52.631578947368425,54.444444444444436,57.5,58.57142857142857,53.94736842105264,50.0,52.85714285714285,60.97560975609756,66.15384615384616,55.696202531645575,64.17910447761193,68.0,54.76190476190475,68.0,68.42105263157895,61.971830985915496,61.252011569165546
2020-11-22,53.0,65.0,62.0,57.77777777777778,63.157894736842096,61.111111111111114,65.0,75.71428571428571,55.26315789473684,65.38461538461539,61.42857142857143,63.414634146341456,44.615384615384606,51.89873417721518,73.13432835820895,68.0,60.714285714285715,52.0,60.526315789473685,69.01408450704226,63.40537068535589
2020-11-23,56.0,64.0,53.0,56.66666666666666,70.52631578947368,73.33333333333333,66.25,67.14285714285714,52.631578947368425,66.66666666666667,61.42857142857143,52.4390243902439,58.46153846153846,50.63291139240506,65.67164179104478,60.0,55.952380952380956,44.0,69.73684210526315,69.01408450704226,62.651583942848845
2020-11-24,63.0,54.0,41.0,52.22222222222222,58.94736842105264,63.33333333333334,55.0,40.0,55.26315789473684,57.69230769230769,54.28571428571429,50.0,55.384615384615394,44.303797468354425,52.23880597014925,54.66666666666666,47.61904761904761,61.33333333333334,55.26315789473684,50.70422535211269,55.04717085881442
2020-11-25,55.0,41.0,45.0,43.33333333333334,46.31578947368421,54.444444444444436,50.0,47.14285714285714,39.473684210526315,51.282051282051285,54.28571428571429,50.0,58.46153846153846,50.63291139240506,52.23880597014925,54.66666666666666,53.57142857142857,50.66666666666666,46.05263157894736,54.92957746478874,51.54897620442358
2020-11-26,51.0,56.0,43.0,41.111111111111114,45.26315789473684,46.66666666666666,53.75,54.28571428571429,51.31578947368421,53.846153846153854,54.28571428571429,46.34146341463415,49.230769230769226,43.03797468354431,61.19402985074627,53.33333333333334,52.38095238095239,53.33333333333334,42.10526315789474,64.78873239436619,52.4664856264273
2020-11-27,47.0,49.0,39.0,44.444444444444436,47.368421052631575,51.111111111111114,47.5,47.14285714285714,38.1578947368421,39.74358974358975,44.28571428571429,50.0,43.07692307692307,34.17721518987341,53.7313432835821,42.66666666666666,42.857142857142854,45.33333333333334,47.368421052631575,40.84507042253521,46.19592866894549
2020-11-28,49.0,45.0,39.0,42.22222222222222,43.157894736842096,46.66666666666666,43.75,52.85714285714285,46.05263157894736,39.74358974358975,42.857142857142854,39.02439024390244,55.384615384615394,40.506329113924046,41.791044776119406,45.33333333333334,45.23809523809525,54.66666666666666,46.05263157894736,38.02816901408449,46.274525783149954
