date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,19.0,27.0,12.0,0.0,18.0,0.0,13.0,9.240121580547113
2020-01-30,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,3.100303951367781
2020-01-31,0.0,0.0,0.0,0.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,4.5592705167173255
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,20.0,13.0,37.0,51.0,0.0,20.0,28.0,0.0,29.0,20.0,17.0,14.0,17.02127659574468
2020-02-02,22.0,0.0,0.0,0.0,21.0,0.0,14.0,0.0,20.0,24.0,0.0,24.0,0.0,0.0,28.0,25.0,0.0,20.0,17.0,0.0,13.069908814589665
2020-02-03,0.0,18.0,0.0,24.0,0.0,0.0,0.0,14.0,34.0,0.0,16.0,21.0,0.0,34.0,24.0,0.0,25.0,0.0,14.0,25.0,15.136778115501519
2020-02-04,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3373860182370823
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.531914893617022
2020-02-07,0.0,0.0,0.0,29.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.620060790273556
2020-02-08,47.0,45.0,0.0,0.0,22.0,0.0,30.0,35.0,0.0,0.0,39.0,77.0,21.0,63.0,45.0,0.0,0.0,42.0,17.0,15.0,30.273556231003038
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,21.0,0.0,0.0,26.0,20.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0,13.0,0.0,0.0,13.0,9.240121580547113
2020-02-11,22.0,0.0,28.0,0.0,0.0,0.0,0.0,16.0,0.0,12.0,18.0,0.0,19.0,0.0,28.0,0.0,14.0,0.0,0.0,13.0,10.33434650455927
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.221884498480243
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,0.0,0.0,30.0,28.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.686930091185411
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,20.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,5.957446808510639
2020-02-18,44.0,0.0,29.0,27.0,0.0,0.0,27.0,0.0,19.0,0.0,17.0,0.0,19.0,38.0,27.0,0.0,14.0,19.0,31.0,27.0,20.547112462006076
2020-02-19,0.0,0.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.1063829787234045
2020-02-20,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.5866261398176293
2020-02-21,0.0,0.0,31.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.984802431610942
2020-02-22,0.0,23.0,0.0,0.0,24.0,0.0,0.0,18.0,21.0,13.0,0.0,0.0,0.0,0.0,30.0,13.0,15.0,0.0,0.0,0.0,9.544072948328267
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,44.0,21.0,0.0,0.0,21.0,0.0,14.0,0.0,0.0,12.0,18.0,24.0,0.0,19.0,42.0,0.0,14.0,39.0,32.0,0.0,18.237082066869302
2020-02-25,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641337386018237
