date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,0.0,17.0,0.0,0.0,18.0,23.0,21.0,43.0,0.0,25.0,36.0,0.0,17.0,0.0,38.0,20.0,18.0,0.0,29.0,20.0,20.58264724509183
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,17.0,0.0,19.0,0.0,21.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,8.04306523115896
2020-02-02,0.0,0.0,0.0,17.0,18.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,20.0,17.0,0.0,0.0,20.0,10.639645345155161
2020-02-03,0.0,0.0,14.0,0.0,16.0,20.0,0.0,19.0,0.0,11.0,16.0,15.0,0.0,0.0,34.0,18.0,16.0,19.0,13.0,0.0,13.362887903736542
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,23.0,16.0,0.0,6.396453451551615
2020-02-07,21.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,22.0,7.093096896770107
2020-02-08,0.0,17.0,0.0,0.0,19.0,0.0,0.0,24.0,0.0,13.0,19.0,18.0,0.0,14.0,20.0,0.0,0.0,23.0,16.0,0.0,11.589613679544016
2020-02-09,0.0,0.0,0.0,17.0,0.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,20.0,17.0,0.0,14.0,0.0,7.409753008233059
2020-02-10,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,6.839772007599747
2020-02-11,0.0,0.0,16.0,0.0,18.0,0.0,20.0,21.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.7897403419886
2020-02-12,18.0,0.0,0.0,17.0,0.0,21.0,20.0,21.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.853071564281191
2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.776440785307156
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,19.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,20.0,7.473084230525649
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,55.0,0.0,0.0,16.0,0.0,43.0,20.0,0.0,15.0,0.0,17.0,0.0,32.0,13.0,36.0,20.0,17.0,0.0,28.0,19.0,20.96263457884737
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9632678910702976
