date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,65.0,71.0,52.0,37.0,73.0,56.0,79.0,50.0,69.0,68.0,65.95744680851064
2021-02-27,56.0,57.0,46.0,59.0,49.0,65.0,54.0,69.0,55.0,52.0,59.787234042553195
2021-02-28,48.0,46.0,62.0,40.0,25.0,40.0,49.0,45.0,43.0,61.0,48.829787234042556
2021-03-01,66.0,52.0,78.0,31.0,52.0,46.0,62.0,62.0,63.0,66.0,61.48936170212766
2021-03-02,33.0,85.0,100.0,66.0,44.0,79.0,70.0,89.0,80.0,61.0,75.2127659574468
2021-03-03,22.0,31.0,20.0,43.0,29.0,41.0,46.0,33.0,38.0,28.0,35.212765957446805
2021-03-04,50.0,33.0,42.0,55.0,40.0,31.0,45.0,42.0,31.0,25.0,41.91489361702128
2021-03-05,74.0,46.0,46.0,51.0,44.0,53.0,37.0,43.0,75.0,60.0,56.276595744680854
2021-03-06,41.0,46.0,55.0,57.0,54.0,59.0,53.0,71.0,47.0,32.0,54.787234042553195
2021-03-07,64.0,80.0,75.0,76.0,79.0,80.0,82.0,75.0,75.0,94.0,82.97872340425532
2021-03-08,80.0,58.0,89.0,58.0,52.0,60.0,54.0,71.0,52.0,56.0,67.02127659574468
2021-03-09,31.0,49.0,63.0,45.0,58.0,49.0,52.0,74.0,50.0,57.0,56.170212765957444
2021-03-10,65.0,66.0,69.0,34.0,56.0,60.0,52.0,83.0,61.0,68.0,65.31914893617021
2021-03-11,52.0,61.0,45.0,50.0,58.0,52.0,62.0,52.0,49.0,51.0,56.59574468085106
2021-03-12,67.0,55.0,58.0,60.0,55.0,69.0,63.0,69.0,59.0,68.0,66.27659574468085
2021-03-13,38.0,47.0,81.0,41.0,53.0,48.0,60.0,38.0,36.0,55.0,52.87234042553192
2021-03-14,81.0,78.0,75.0,70.0,64.0,55.0,99.0,61.0,76.0,81.0,78.72340425531915
2021-03-15,47.0,62.0,55.0,37.0,38.0,60.0,54.0,51.0,55.0,57.0,54.8936170212766
2021-03-16,52.0,71.0,73.0,75.0,70.0,59.0,70.0,76.0,67.0,77.0,73.40425531914893
2021-03-17,58.0,48.0,79.0,40.0,48.0,53.0,64.0,44.0,60.0,67.0,59.680851063829785
2021-03-18,40.0,72.0,62.0,56.0,43.0,72.0,63.0,70.0,39.0,50.0,60.319148936170215
2021-03-19,61.0,62.0,52.0,54.0,65.0,62.0,73.0,66.0,56.0,48.0,63.723404255319146
2021-03-20,59.0,68.0,60.0,58.0,52.0,74.0,79.0,73.0,64.0,59.0,68.72340425531914
2021-03-21,33.0,32.0,71.0,30.0,45.0,46.0,50.0,65.0,53.0,43.0,49.787234042553195
2021-03-22,100.0,79.0,48.0,65.0,61.0,73.0,100.0,92.0,98.0,49.0,81.38297872340425
2021-03-23,55.0,61.0,53.0,64.0,88.0,62.0,83.0,79.0,86.0,76.0,75.2127659574468
2021-03-24,59.0,64.0,54.0,59.0,66.0,64.0,55.0,86.0,46.0,65.0,65.74468085106383
2021-03-25,69.0,48.0,92.0,47.0,72.0,54.0,58.0,67.0,67.0,69.0,68.40425531914893
2021-03-26,45.0,43.0,71.0,57.0,52.0,69.0,75.0,72.0,69.0,64.0,65.63829787234043
2021-03-27,61.0,63.0,59.0,45.0,65.0,62.0,67.0,46.0,66.0,63.0,63.51063829787234
2021-03-28,62.0,68.0,83.0,77.0,73.0,74.0,50.0,86.0,65.0,63.0,74.57446808510637
2021-03-29,54.0,58.0,84.0,74.0,56.0,68.0,69.0,79.0,65.0,67.0,71.70212765957447
2021-03-30,98.0,100.0,92.0,100.0,100.0,100.0,89.0,71.0,100.0,90.0,100.0
2021-03-31,38.0,77.0,65.0,54.0,71.0,68.0,56.0,66.0,66.0,51.0,65.1063829787234
2021-04-01,59.0,52.0,48.0,48.0,41.0,43.0,52.0,70.0,65.0,54.0,56.59574468085106
2021-04-02,68.0,53.0,72.0,57.0,45.0,51.0,66.0,70.0,38.0,70.0,62.765957446808514
2021-04-03,54.0,47.0,62.0,60.0,60.0,67.0,70.0,60.0,54.0,58.0,62.97872340425532
2021-04-04,69.0,69.0,63.0,54.0,44.0,53.0,66.0,75.0,88.0,58.0,67.97872340425532
2021-04-05,55.0,27.0,34.0,49.0,39.0,27.0,38.0,44.0,42.0,34.0,41.38297872340426
2021-04-06,52.0,75.0,62.0,59.0,66.0,64.0,66.0,76.0,64.0,38.0,66.17021276595744
2021-04-07,57.0,55.0,72.0,68.0,44.0,68.0,79.0,58.0,64.0,50.0,65.42553191489361
2021-04-08,32.0,45.0,39.0,39.0,34.0,50.0,42.0,39.0,45.0,46.0,43.723404255319146
2021-04-09,45.0,46.0,61.0,62.0,58.0,58.0,43.0,56.0,61.0,57.0,58.191489361702125
2021-04-10,46.0,54.0,58.0,62.0,40.0,58.0,48.0,48.0,46.0,72.0,56.59574468085106
2021-04-11,59.0,45.0,47.0,56.0,54.0,60.0,68.0,74.0,65.0,63.0,62.87234042553192
2021-04-12,66.0,69.0,80.0,64.0,75.0,94.0,80.0,68.0,67.0,46.0,75.42553191489363
2021-04-13,61.0,43.0,49.0,46.0,26.0,37.0,33.0,59.0,53.0,32.0,46.702127659574465
2021-04-14,69.0,67.0,63.0,58.0,48.0,69.0,54.0,76.0,45.0,64.0,65.2127659574468
2021-04-15,53.0,54.0,76.0,41.0,72.0,77.0,57.0,61.0,29.0,62.0,61.91489361702128
2021-04-16,85.0,65.0,93.0,84.0,76.0,70.0,56.0,67.0,83.0,86.0,81.38297872340425
2021-04-17,36.0,56.0,66.0,45.0,57.0,45.0,67.0,37.0,54.0,29.0,52.340425531914896
2021-04-18,64.0,41.0,50.0,44.0,45.0,61.0,44.0,33.0,21.0,49.0,48.08510638297872
2021-04-19,71.0,72.0,76.0,92.0,45.0,44.0,50.0,87.0,88.0,96.0,76.70212765957446
2021-04-20,55.0,65.0,92.0,54.0,71.0,81.0,73.0,72.0,57.0,35.0,69.68085106382979
2021-04-21,51.0,49.0,59.0,42.0,41.0,43.0,39.0,46.0,53.0,35.0,48.723404255319146
2021-04-22,39.0,70.0,73.0,59.0,39.0,57.0,60.0,58.0,77.0,59.0,62.87234042553192
2021-04-23,43.0,57.0,58.0,50.0,43.0,42.0,48.0,31.0,63.0,46.0,51.170212765957444
2021-04-24,81.0,64.0,92.0,44.0,64.0,86.0,46.0,65.0,79.0,39.0,70.2127659574468
2021-04-25,40.0,62.0,44.0,39.0,50.0,36.0,66.0,38.0,46.0,47.0,49.787234042553195
2021-04-26,66.0,61.0,64.0,45.0,52.0,59.0,61.0,43.0,41.0,68.0,59.57446808510638
2021-04-27,61.0,57.0,43.0,41.0,37.0,48.0,35.0,45.0,57.0,46.0,50.0
2021-04-28,54.0,61.0,46.0,62.0,44.0,49.0,68.0,66.0,44.0,48.0,57.659574468085104
2021-04-29,68.0,56.0,59.0,64.0,67.0,65.0,72.0,73.0,61.0,47.0,67.23404255319149
2021-04-30,57.0,49.0,58.0,37.0,58.0,61.0,53.0,77.0,35.0,45.0,56.38297872340426
2021-05-01,62.0,45.0,44.0,66.0,39.0,45.0,63.0,44.0,64.0,45.0,55.0
2021-05-02,35.0,34.0,64.0,40.0,53.0,40.0,39.0,33.0,50.0,53.0,46.91489361702128
2021-05-03,67.0,47.0,62.0,65.0,53.0,27.0,41.0,41.0,69.0,49.0,55.42553191489362
2021-05-04,43.0,50.0,50.0,59.0,37.0,49.0,53.0,56.0,64.0,56.0,55.0
2021-05-05,30.0,29.0,40.0,21.0,19.0,24.0,43.0,40.0,36.0,33.0,33.51063829787234
2021-05-06,55.0,35.0,56.0,40.0,54.0,51.0,54.0,51.0,30.0,34.0,48.93617021276596
2021-05-07,43.0,52.0,39.0,43.0,26.0,46.0,49.0,52.0,59.0,34.0,47.12765957446808
2021-05-08,51.0,46.0,39.0,55.0,50.0,71.0,49.0,43.0,41.0,44.0,52.02127659574468
2021-05-09,36.0,45.0,55.0,36.0,40.0,26.0,45.0,38.0,56.0,73.0,47.87234042553192
2021-05-10,41.0,52.0,61.0,43.0,47.0,55.0,43.0,62.0,56.0,62.0,55.53191489361702
2021-05-11,57.0,64.0,52.0,53.0,44.0,52.0,46.0,49.0,50.0,21.0,51.91489361702128
2021-05-12,72.0,73.0,75.0,77.0,54.0,60.0,74.0,61.0,64.0,96.0,75.10638297872339
2021-05-13,62.0,45.0,47.0,59.0,63.0,64.0,85.0,68.0,68.0,56.0,65.63829787234043
