date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,44.0,69.0,58.0,47.0,73.0,79.0,35.0,66.0,37.0,36.0,66.99507389162561
2021-02-27,40.0,48.0,56.0,64.0,28.0,58.0,56.0,69.0,79.0,42.0,66.50246305418719
2021-02-28,42.0,55.0,31.0,81.0,82.0,94.0,21.0,66.0,77.0,53.0,74.13793103448276
2021-03-01,63.0,76.0,59.0,71.0,74.0,56.0,79.0,35.0,65.0,72.0,80.04926108374384
2021-03-02,56.0,61.0,45.0,28.0,58.0,56.0,58.0,60.0,67.0,50.0,66.37931034482759
2021-03-03,68.0,76.0,40.0,55.0,84.0,63.0,52.0,68.0,92.0,31.0,77.46305418719211
2021-03-04,56.0,54.0,57.0,94.0,34.0,46.0,58.0,48.0,49.0,43.0,66.37931034482759
2021-03-05,59.0,74.0,48.0,54.0,56.0,73.0,71.0,51.0,53.0,56.0,73.27586206896551
2021-03-06,71.0,74.0,80.0,60.0,72.0,41.0,84.0,62.0,74.0,63.0,83.86699507389162
2021-03-07,83.0,67.0,38.0,54.0,76.0,64.0,71.0,77.0,76.0,68.0,83.00492610837439
2021-03-08,58.0,24.0,51.0,27.0,55.0,49.0,51.0,41.0,43.0,41.0,54.1871921182266
2021-03-09,47.0,49.0,43.0,37.0,79.0,54.0,43.0,46.0,35.0,39.0,58.128078817733986
2021-03-10,47.0,65.0,30.0,38.0,52.0,64.0,57.0,46.0,49.0,65.0,63.17733990147783
2021-03-11,80.0,58.0,60.0,45.0,70.0,63.0,70.0,67.0,66.0,52.0,77.70935960591133
2021-03-12,29.0,37.0,40.0,45.0,42.0,45.0,53.0,38.0,35.0,45.0,50.36945812807882
2021-03-13,38.0,54.0,52.0,50.0,60.0,45.0,57.0,59.0,71.0,32.0,63.79310344827586
2021-03-14,47.0,37.0,48.0,37.0,52.0,54.0,62.0,26.0,62.0,31.0,56.15763546798029
2021-03-15,67.0,59.0,42.0,76.0,69.0,69.0,58.0,67.0,74.0,76.0,80.91133004926108
2021-03-16,100.0,89.0,85.0,71.0,100.0,58.0,48.0,76.0,60.0,65.0,92.61083743842364
2021-03-17,33.0,54.0,55.0,59.0,50.0,59.0,80.0,49.0,65.0,65.0,70.07389162561576
2021-03-18,70.0,53.0,59.0,58.0,60.0,76.0,41.0,54.0,52.0,38.0,69.08866995073892
2021-03-19,48.0,38.0,41.0,69.0,62.0,46.0,63.0,43.0,40.0,50.0,61.576354679802954
2021-03-20,52.0,51.0,58.0,35.0,47.0,66.0,58.0,37.0,87.0,50.0,66.62561576354679
2021-03-21,48.0,68.0,66.0,60.0,76.0,88.0,73.0,51.0,73.0,50.0,80.41871921182266
