date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-01-20,75.0,73.0,75.0,71.0,71.0,66.0,86.0,64.0,74.0,74.0,76.73684210526316
2021-01-21,81.0,59.0,72.0,65.0,67.0,82.0,78.0,70.0,75.0,68.0,75.47368421052632
2021-01-22,80.0,66.0,77.0,78.0,59.0,66.0,62.0,78.0,62.0,78.0,74.3157894736842
2021-01-23,77.0,60.0,69.0,72.0,60.0,64.0,73.0,71.0,69.0,59.0,70.94736842105264
2021-01-24,74.0,53.0,59.0,72.0,69.0,68.0,84.0,63.0,66.0,83.0,72.73684210526315
2021-01-25,74.0,64.0,76.0,81.0,74.0,55.0,91.0,70.0,71.0,73.0,76.73684210526316
2021-01-26,69.0,94.0,71.0,75.0,72.0,67.0,72.0,64.0,77.0,80.0,77.99999999999999
2021-01-27,63.0,71.0,70.0,72.0,59.0,56.0,80.0,77.0,69.0,81.0,73.47368421052632
2021-01-28,93.0,62.0,77.0,66.0,64.0,56.0,73.0,69.0,58.0,65.0,71.89473684210526
2021-01-29,65.0,70.0,62.0,77.0,66.0,67.0,64.0,76.0,73.0,73.0,72.94736842105263
2021-01-30,52.0,49.0,72.0,61.0,49.0,45.0,63.0,54.0,43.0,51.0,56.73684210526316
2021-01-31,95.0,81.0,93.0,87.0,62.0,67.0,80.0,88.0,79.0,100.0,87.57894736842105
2021-02-01,95.0,88.0,100.0,99.0,87.0,98.0,97.0,85.0,79.0,83.0,95.89473684210526
2021-02-02,75.0,60.0,72.0,83.0,66.0,71.0,68.0,70.0,67.0,77.0,74.63157894736842
2021-02-03,87.0,71.0,87.0,95.0,58.0,66.0,76.0,93.0,71.0,91.0,83.6842105263158
2021-02-04,57.0,66.0,50.0,65.0,56.0,55.0,61.0,60.0,65.0,59.0,62.526315789473685
2021-02-05,60.0,53.0,58.0,73.0,53.0,50.0,80.0,60.0,69.0,58.0,64.63157894736842
2021-02-06,71.0,56.0,59.0,65.0,47.0,72.0,62.0,75.0,55.0,67.0,66.21052631578948
2021-02-07,76.0,58.0,69.0,84.0,77.0,62.0,80.0,67.0,80.0,74.0,76.52631578947368
2021-02-08,79.0,59.0,60.0,61.0,58.0,73.0,65.0,70.0,62.0,67.0,68.8421052631579
2021-02-09,52.0,65.0,55.0,72.0,57.0,56.0,67.0,66.0,58.0,69.0,64.94736842105263
2021-02-10,61.0,44.0,46.0,64.0,63.0,52.0,65.0,53.0,55.0,64.0,59.68421052631579
2021-02-11,70.0,60.0,67.0,64.0,70.0,62.0,61.0,69.0,61.0,73.0,69.15789473684211
2021-02-12,55.0,50.0,58.0,51.0,59.0,58.0,56.0,60.0,55.0,60.0,59.1578947368421
2021-02-13,49.0,53.0,45.0,64.0,54.0,58.0,68.0,58.0,54.0,54.0,58.63157894736842
2021-02-14,80.0,60.0,70.0,87.0,71.0,62.0,78.0,66.0,66.0,71.0,74.84210526315789
2021-02-15,71.0,64.0,82.0,73.0,75.0,63.0,81.0,69.0,65.0,69.0,74.94736842105263
2021-02-16,78.0,67.0,75.0,74.0,61.0,74.0,67.0,67.0,55.0,64.0,71.78947368421052
2021-02-17,89.0,60.0,80.0,77.0,74.0,71.0,78.0,64.0,71.0,72.0,77.4736842105263
2021-02-18,67.0,56.0,66.0,77.0,61.0,73.0,85.0,71.0,63.0,59.0,71.36842105263158
2021-02-19,54.0,57.0,74.0,78.0,73.0,64.0,73.0,59.0,65.0,88.0,72.10526315789474
2021-02-20,63.0,64.0,69.0,50.0,64.0,55.0,59.0,63.0,60.0,68.0,64.73684210526316
2021-02-21,84.0,73.0,62.0,63.0,56.0,54.0,71.0,63.0,68.0,75.0,70.42105263157896
2021-02-22,84.0,68.0,75.0,96.0,73.0,70.0,76.0,91.0,69.0,75.0,81.78947368421052
2021-02-23,93.0,69.0,71.0,74.0,71.0,75.0,75.0,69.0,76.0,82.0,79.47368421052632
2021-02-24,88.0,66.0,83.0,78.0,66.0,62.0,72.0,81.0,78.0,73.0,78.63157894736842
2021-02-25,73.0,80.0,62.0,77.0,69.0,67.0,70.0,72.0,67.0,70.0,74.42105263157895
2021-02-26,63.0,63.0,63.0,76.0,67.0,74.0,68.0,79.0,55.0,60.0,70.3157894736842
2021-02-27,63.0,58.0,60.0,77.0,59.0,64.0,73.0,63.0,56.0,73.0,67.99999999999999
2021-02-28,89.0,63.0,77.0,81.0,72.0,81.0,83.0,88.0,99.0,74.0,84.94736842105263
