date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-02-26,0.0,0.0,31.0,46.0,30.0,22.0,0.0,60.0,45.0,44.0,32.400932400932405
2021-02-27,0.0,57.0,34.0,0.0,34.0,0.0,33.0,0.0,50.0,51.0,30.18648018648019
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,47.0,0.0,0.0,0.0,30.0,0.0,29.0,30.0,46.0,0.0,21.212121212121215
2021-03-02,0.0,100.0,0.0,94.0,30.0,0.0,29.0,0.0,44.0,45.0,39.86013986013987
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09,46.0,52.0,0.0,0.0,30.0,0.0,30.0,0.0,45.0,0.0,23.65967365967366
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,5.011655011655012
2021-03-11,44.0,0.0,0.0,47.0,0.0,0.0,0.0,29.0,43.0,0.0,18.997668997669
2021-03-12,46.0,53.0,0.0,0.0,31.0,0.0,30.0,0.0,0.0,0.0,18.64801864801865
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,54.0,0.0,100.0,63.0,23.0,0.0,64.0,0.0,0.0,35.431235431235436
2021-03-15,0.0,40.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,10.256410256410257
2021-03-16,41.0,0.0,0.0,83.0,26.0,20.0,26.0,27.0,79.0,0.0,35.1981351981352
2021-03-17,93.0,0.0,31.0,48.0,30.0,23.0,0.0,31.0,90.0,0.0,40.32634032634033
2021-03-18,0.0,52.0,0.0,48.0,0.0,23.0,29.0,0.0,0.0,0.0,17.715617715617718
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21,49.0,0.0,33.0,50.0,0.0,0.0,0.0,65.0,48.0,0.0,28.554778554778554
2021-03-22,0.0,52.0,63.0,48.0,61.0,0.0,31.0,31.0,93.0,93.0,55.011655011655016
2021-03-23,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,46.0,46.0,16.317016317016318
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0,48.0,0.0,0.0,0.0,31.0,0.0,0.0,9.207459207459207
2021-03-26,0.0,0.0,32.0,0.0,0.0,0.0,0.0,31.0,46.0,0.0,12.703962703962704
2021-03-27,0.0,0.0,72.0,53.0,0.0,26.0,0.0,35.0,0.0,0.0,21.67832167832168
