date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2020-02-01,28.0,0.0,0.0,33.0,30.0,35.0,28.0,39.0,0.0,0.0,31.07890499194847
2020-02-02,0.0,0.0,0.0,0.0,29.0,33.0,0.0,38.0,27.0,0.0,20.45088566827697
2020-02-03,71.0,0.0,17.0,0.0,100.0,29.0,0.0,100.0,24.0,42.0,61.67471819645732
2020-02-04,27.0,0.0,19.0,0.0,28.0,0.0,26.0,0.0,0.0,0.0,16.10305958132045
2020-02-05,53.0,77.0,38.0,65.0,59.0,0.0,53.0,74.0,54.0,47.0,83.73590982286635
2020-02-06,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,11.755233494363928
2020-02-07,55.0,53.0,58.0,66.0,60.0,70.0,26.0,38.0,82.0,73.0,93.55877616747182
2020-02-08,28.0,26.0,0.0,0.0,0.0,0.0,27.0,39.0,0.0,24.0,23.18840579710145
2020-02-09,0.0,24.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,22.0,11.755233494363928
2020-02-10,25.0,24.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,16.908212560386474
2020-02-11,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21256038647343
2020-02-12,25.0,24.0,36.0,31.0,0.0,32.0,25.0,35.0,0.0,22.0,37.03703703703704
2020-02-13,27.0,25.0,37.0,32.0,28.0,0.0,50.0,0.0,26.0,0.0,36.231884057971016
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,12.56038647342995
2020-02-16,25.0,0.0,19.0,32.0,29.0,0.0,25.0,36.0,26.0,0.0,30.917874396135264
2020-02-17,0.0,0.0,18.0,63.0,54.0,32.0,25.0,35.0,26.0,23.0,44.44444444444444
2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.025764895330113
2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,0.0,0.0,19.0,0.0,0.0,32.0,51.0,0.0,26.0,23.0,24.31561996779388
2020-02-21,27.0,56.0,20.0,34.0,60.0,0.0,55.0,0.0,57.0,100.0,65.86151368760065
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,27.0,0.0,19.0,0.0,0.0,0.0,0.0,37.0,28.0,0.0,17.8743961352657
2020-02-24,25.0,51.0,54.0,62.0,0.0,31.0,100.0,71.0,0.0,0.0,63.446054750402574
2020-02-25,0.0,0.0,37.0,30.0,54.0,63.0,25.0,0.0,76.0,46.0,53.30112721417069
2020-02-26,79.0,74.0,18.0,61.0,83.0,32.0,0.0,72.0,0.0,45.0,74.7181964573269
2020-02-27,53.0,25.0,0.0,0.0,28.0,32.0,52.0,0.0,0.0,23.0,34.29951690821256
2020-02-28,26.0,25.0,0.0,63.0,0.0,0.0,0.0,0.0,52.0,0.0,26.73107890499195
2020-02-29,0.0,26.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,24.0,14.00966183574879
2020-03-01,0.0,25.0,19.0,32.0,0.0,32.0,26.0,36.0,0.0,0.0,27.375201288244767
2020-03-02,25.0,49.0,18.0,0.0,27.0,30.0,0.0,35.0,26.0,0.0,33.81642512077295
2020-03-03,52.0,25.0,18.0,64.0,0.0,0.0,26.0,0.0,52.0,46.0,45.571658615136876
2020-03-04,49.0,24.0,17.0,60.0,0.0,30.0,0.0,0.0,49.0,22.0,40.41867954911433
2020-03-05,50.0,47.0,18.0,58.0,0.0,61.0,24.0,69.0,100.0,44.0,75.84541062801932
2020-03-06,26.0,0.0,18.0,31.0,28.0,31.0,25.0,0.0,0.0,23.0,29.30756843800322
2020-03-07,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,7.4074074074074066
