date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2020-02-23,2.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,2.811244979919679
2020-02-24,4.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,2.710843373493976
2020-02-25,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,6.0,4.718875502008032
2020-02-26,9.0,9.0,3.0,5.0,1.0,6.0,6.0,5.0,5.0,4.0,5.321285140562249
2020-02-27,6.0,11.0,10.0,7.0,7.0,7.0,3.0,5.0,4.0,7.0,6.7269076305220885
2020-02-28,9.0,8.0,7.0,10.0,9.0,6.0,9.0,7.0,8.0,9.0,8.23293172690763
2020-02-29,9.0,8.0,7.0,10.0,8.0,9.0,10.0,7.0,6.0,10.0,8.433734939759036
2020-03-01,13.0,11.0,14.0,12.0,8.0,12.0,6.0,8.0,12.0,11.0,10.742971887550201
2020-03-02,9.0,11.0,11.0,14.0,12.0,12.0,12.0,17.0,15.0,8.0,12.14859437751004
2020-03-03,12.0,9.0,12.0,11.0,11.0,11.0,8.0,9.0,8.0,7.0,9.839357429718877
2020-03-04,5.0,11.0,8.0,12.0,7.0,10.0,10.0,14.0,10.0,10.0,9.738955823293171
2020-03-05,7.0,11.0,10.0,12.0,11.0,9.0,12.0,9.0,7.0,11.0,9.93975903614458
2020-03-06,10.0,8.0,13.0,12.0,8.0,10.0,9.0,12.0,7.0,9.0,9.839357429718877
2020-03-07,11.0,13.0,16.0,8.0,10.0,14.0,10.0,14.0,9.0,8.0,11.345381526104418
2020-03-08,20.0,17.0,15.0,15.0,13.0,16.0,15.0,15.0,17.0,12.0,15.562248995983937
2020-03-09,15.0,17.0,9.0,17.0,18.0,14.0,14.0,14.0,14.0,10.0,14.2570281124498
2020-03-10,14.0,15.0,11.0,19.0,11.0,13.0,16.0,13.0,11.0,14.0,13.755020080321286
2020-03-11,20.0,16.0,17.0,16.0,15.0,21.0,18.0,14.0,16.0,20.0,17.369477911646587
2020-03-12,36.0,33.0,37.0,34.0,41.0,38.0,29.0,42.0,36.0,33.0,36.04417670682731
2020-03-13,51.0,55.0,55.0,55.0,50.0,47.0,54.0,45.0,56.0,49.0,51.907630522088354
2020-03-14,50.0,56.0,70.0,57.0,66.0,58.0,65.0,57.0,57.0,56.0,59.437751004016064
2020-03-15,64.0,71.0,69.0,71.0,69.0,72.0,76.0,70.0,66.0,75.0,70.58232931726909
2020-03-16,87.0,78.0,81.0,78.0,73.0,85.0,81.0,83.0,72.0,79.0,80.02008032128515
2020-03-17,100.0,100.0,99.0,100.0,98.0,99.0,100.0,100.0,100.0,100.0,100.0
2020-03-18,74.0,80.0,84.0,76.0,82.0,89.0,71.0,94.0,85.0,80.0,81.8273092369478
2020-03-19,65.0,65.0,68.0,81.0,78.0,86.0,82.0,76.0,69.0,65.0,73.79518072289157
2020-03-20,76.0,75.0,72.0,81.0,76.0,70.0,75.0,80.0,74.0,73.0,75.50200803212851
2020-03-21,72.0,86.0,82.0,75.0,85.0,71.0,81.0,86.0,75.0,78.0,79.41767068273091
2020-03-22,73.0,84.0,77.0,72.0,84.0,83.0,73.0,79.0,78.0,74.0,78.01204819277109
2020-03-23,72.0,78.0,84.0,80.0,69.0,93.0,77.0,79.0,78.0,86.0,79.91967871485943
2020-03-24,66.0,76.0,85.0,74.0,88.0,90.0,73.0,81.0,77.0,79.0,79.21686746987953
2020-03-25,92.0,95.0,100.0,100.0,91.0,89.0,97.0,93.0,83.0,88.0,93.17269076305222
2020-03-26,73.0,78.0,80.0,87.0,79.0,90.0,74.0,72.0,81.0,70.0,78.71485943775102
2020-03-27,86.0,80.0,89.0,89.0,98.0,97.0,85.0,97.0,84.0,91.0,89.95983935742973
2020-03-28,72.0,64.0,79.0,78.0,72.0,86.0,67.0,84.0,74.0,79.0,75.80321285140563
2020-03-29,68.0,65.0,71.0,76.0,68.0,70.0,75.0,72.0,74.0,76.0,71.78714859437751
2020-03-30,56.0,75.0,69.0,63.0,78.0,65.0,70.0,70.0,77.0,80.0,70.58232931726909
2020-03-31,80.0,81.0,70.0,71.0,74.0,81.0,83.0,65.0,72.0,68.0,74.7991967871486
2020-04-01,70.0,77.0,79.0,68.0,70.0,72.0,66.0,73.0,70.0,65.0,71.285140562249
2020-04-02,74.0,63.0,74.0,83.0,75.0,76.0,74.0,85.0,63.0,70.0,73.99598393574297
2020-04-03,63.0,60.0,69.0,74.0,65.0,69.0,68.0,65.0,71.0,67.0,67.36947791164658
2020-04-04,70.0,80.0,74.0,67.0,69.0,88.0,75.0,71.0,72.0,76.0,74.49799196787149
2020-04-05,56.0,61.0,60.0,65.0,64.0,66.0,62.0,68.0,55.0,55.0,61.445783132530124
2020-04-06,60.0,66.0,74.0,86.0,78.0,68.0,73.0,81.0,78.0,72.0,73.89558232931726
2020-04-07,75.0,79.0,74.0,84.0,73.0,81.0,68.0,70.0,65.0,76.0,74.7991967871486
2020-04-08,73.0,77.0,83.0,74.0,79.0,79.0,71.0,67.0,65.0,76.0,74.69879518072291
2020-04-09,61.0,52.0,64.0,58.0,68.0,69.0,61.0,59.0,57.0,61.0,61.24497991967872
2020-04-10,57.0,65.0,58.0,69.0,69.0,66.0,59.0,60.0,61.0,55.0,62.148594377510044
2020-04-11,57.0,62.0,56.0,60.0,67.0,64.0,56.0,66.0,52.0,61.0,60.341365461847396
2020-04-12,67.0,60.0,54.0,59.0,65.0,62.0,50.0,57.0,57.0,57.0,59.036144578313255
2020-04-13,68.0,59.0,61.0,76.0,67.0,74.0,60.0,68.0,66.0,65.0,66.66666666666669
2020-04-14,82.0,68.0,68.0,74.0,77.0,75.0,70.0,78.0,66.0,80.0,74.09638554216868
2020-04-15,73.0,67.0,75.0,86.0,80.0,83.0,78.0,78.0,69.0,85.0,77.71084337349399
2020-04-16,68.0,62.0,65.0,65.0,62.0,70.0,66.0,68.0,66.0,76.0,67.06827309236948
2020-04-17,63.0,70.0,71.0,68.0,64.0,69.0,59.0,73.0,65.0,64.0,66.86746987951807
2020-04-18,53.0,58.0,53.0,60.0,59.0,59.0,57.0,58.0,59.0,56.0,57.42971887550201
2020-04-19,61.0,54.0,65.0,70.0,68.0,70.0,62.0,71.0,60.0,66.0,64.95983935742973
2020-04-20,58.0,57.0,57.0,60.0,62.0,66.0,54.0,57.0,65.0,50.0,58.83534136546185
2020-04-21,59.0,57.0,48.0,62.0,67.0,65.0,68.0,69.0,63.0,66.0,62.65060240963856
2020-04-22,66.0,61.0,64.0,52.0,55.0,71.0,67.0,66.0,54.0,60.0,61.84738955823293
2020-04-23,62.0,51.0,70.0,65.0,58.0,63.0,50.0,69.0,54.0,54.0,59.83935742971888
2020-04-24,69.0,62.0,64.0,67.0,63.0,66.0,58.0,61.0,72.0,68.0,65.26104417670683
2020-04-25,57.0,47.0,59.0,46.0,46.0,49.0,50.0,52.0,58.0,53.0,51.907630522088354
2020-04-26,47.0,53.0,46.0,56.0,59.0,62.0,56.0,55.0,53.0,51.0,54.01606425702811
2020-04-27,51.0,60.0,57.0,59.0,59.0,53.0,65.0,51.0,58.0,56.0,57.1285140562249
2020-04-28,71.0,77.0,69.0,80.0,82.0,83.0,75.0,78.0,79.0,73.0,77.00803212851406
2020-04-29,70.0,77.0,76.0,70.0,68.0,80.0,73.0,76.0,75.0,63.0,73.09236947791165
2020-04-30,83.0,77.0,82.0,77.0,79.0,82.0,78.0,83.0,76.0,84.0,80.42168674698794
2020-05-01,71.0,72.0,67.0,65.0,66.0,79.0,64.0,75.0,69.0,70.0,70.08032128514057
2020-05-02,67.0,69.0,66.0,67.0,60.0,72.0,77.0,65.0,64.0,66.0,67.570281124498
2020-05-03,70.0,76.0,65.0,71.0,66.0,76.0,77.0,65.0,61.0,65.0,69.47791164658635
2020-05-04,72.0,68.0,63.0,66.0,69.0,79.0,64.0,78.0,69.0,61.0,69.17670682730925
2020-05-05,66.0,77.0,65.0,68.0,67.0,75.0,72.0,68.0,67.0,70.0,69.77911646586345
2020-05-06,67.0,77.0,70.0,67.0,70.0,72.0,69.0,67.0,64.0,76.0,70.18072289156628
2020-05-07,66.0,60.0,70.0,71.0,77.0,68.0,71.0,72.0,64.0,57.0,67.8714859437751
2020-05-08,44.0,57.0,50.0,56.0,57.0,58.0,54.0,50.0,52.0,48.0,52.811244979919685
2020-05-09,66.0,62.0,68.0,72.0,73.0,66.0,57.0,63.0,58.0,58.0,64.5582329317269
2020-05-10,64.0,64.0,59.0,72.0,73.0,67.0,67.0,58.0,62.0,63.0,65.16064257028114
2020-05-11,58.0,67.0,63.0,65.0,60.0,69.0,59.0,58.0,64.0,65.0,63.05220883534137
2020-05-12,56.0,59.0,63.0,64.0,59.0,73.0,71.0,65.0,58.0,64.0,63.45381526104418
2020-05-13,55.0,59.0,63.0,68.0,63.0,68.0,62.0,70.0,72.0,59.0,64.1566265060241
2020-05-14,55.0,56.0,62.0,59.0,57.0,61.0,58.0,57.0,54.0,53.0,57.42971887550201
2020-05-15,52.0,57.0,41.0,53.0,52.0,66.0,56.0,57.0,58.0,52.0,54.61847389558233
2020-05-16,48.0,53.0,47.0,60.0,43.0,54.0,50.0,55.0,48.0,49.0,50.90361445783133
2020-05-17,47.0,51.0,49.0,48.0,52.0,51.0,45.0,49.0,54.0,50.0,49.799196787148595
2020-05-18,53.0,52.0,50.0,54.0,51.0,59.0,48.0,41.0,45.0,40.0,49.49799196787149
2020-05-19,57.0,58.0,52.0,60.0,52.0,60.0,54.0,52.0,52.0,54.0,55.32128514056225
2020-05-20,40.0,39.0,51.0,57.0,58.0,45.0,50.0,55.0,48.0,45.0,48.99598393574298
2020-05-21,45.0,44.0,43.0,37.0,46.0,46.0,41.0,41.0,41.0,44.0,42.971887550200805
2020-05-22,41.0,43.0,41.0,40.0,39.0,34.0,41.0,41.0,39.0,40.0,40.06024096385542
2020-05-23,36.0,41.0,30.0,42.0,35.0,37.0,36.0,45.0,30.0,31.0,36.44578313253012
2020-05-24,52.0,45.0,42.0,41.0,37.0,39.0,43.0,37.0,44.0,39.0,42.06827309236948
2020-05-25,43.0,45.0,42.0,43.0,43.0,36.0,42.0,49.0,37.0,43.0,42.46987951807229
2020-05-26,36.0,38.0,36.0,37.0,45.0,41.0,45.0,40.0,35.0,39.0,39.35742971887551
2020-05-27,31.0,37.0,36.0,37.0,41.0,36.0,41.0,35.0,45.0,40.0,38.05220883534137
2020-05-28,55.0,55.0,58.0,54.0,62.0,62.0,53.0,50.0,52.0,55.0,55.82329317269077
2020-05-29,41.0,42.0,43.0,39.0,47.0,50.0,46.0,46.0,47.0,41.0,44.377510040160644
2020-05-30,31.0,36.0,32.0,43.0,27.0,27.0,31.0,40.0,25.0,33.0,32.630522088353416
2020-05-31,34.0,38.0,33.0,36.0,26.0,38.0,28.0,35.0,26.0,25.0,32.028112449799195
2020-06-01,35.0,33.0,37.0,38.0,34.0,36.0,31.0,35.0,33.0,37.0,35.040160642570285
2020-06-02,50.0,54.0,49.0,52.0,48.0,60.0,46.0,46.0,50.0,46.0,50.30120481927711
2020-06-03,43.0,39.0,43.0,47.0,44.0,46.0,37.0,46.0,47.0,41.0,43.47389558232932
2020-06-04,34.0,36.0,35.0,40.0,33.0,33.0,36.0,39.0,35.0,40.0,36.24497991967872
2020-06-05,31.0,29.0,34.0,35.0,35.0,27.0,35.0,30.0,33.0,34.0,32.429718875502004
2020-06-06,31.0,32.0,31.0,33.0,33.0,29.0,30.0,31.0,35.0,30.0,31.626506024096386
2020-06-07,29.0,38.0,32.0,33.0,37.0,28.0,26.0,35.0,34.0,32.0,32.53012048192771
2020-06-08,29.0,36.0,27.0,26.0,29.0,41.0,33.0,39.0,27.0,29.0,31.72690763052209
2020-06-09,33.0,27.0,34.0,29.0,29.0,26.0,28.0,30.0,30.0,28.0,29.518072289156628
2020-06-10,30.0,26.0,30.0,29.0,32.0,30.0,30.0,30.0,29.0,30.0,29.718875502008032
2020-06-11,38.0,29.0,29.0,30.0,34.0,31.0,33.0,30.0,31.0,30.0,31.626506024096386
2020-06-12,28.0,29.0,31.0,29.0,30.0,28.0,32.0,28.0,33.0,31.0,30.020080321285143
2020-06-13,21.0,30.0,35.0,34.0,29.0,29.0,32.0,30.0,25.0,29.0,29.518072289156628
2020-06-14,36.0,38.0,34.0,37.0,34.0,39.0,36.0,31.0,33.0,34.0,35.341365461847396
2020-06-15,37.0,35.0,28.0,35.0,39.0,36.0,38.0,31.0,32.0,35.0,34.738955823293175
2020-06-16,23.0,33.0,27.0,28.0,30.0,31.0,30.0,29.0,26.0,31.0,28.91566265060241
2020-06-17,28.0,33.0,34.0,31.0,33.0,31.0,35.0,28.0,27.0,30.0,31.124497991967875
2020-06-18,34.0,30.0,28.0,31.0,32.0,38.0,27.0,31.0,25.0,28.0,30.522088353413658
2020-06-19,29.0,28.0,36.0,42.0,42.0,37.0,34.0,34.0,32.0,32.0,34.738955823293175
2020-06-20,28.0,31.0,27.0,23.0,27.0,22.0,34.0,32.0,23.0,29.0,27.710843373493976
2020-06-21,25.0,34.0,26.0,34.0,30.0,40.0,28.0,29.0,26.0,30.0,30.32128514056225
2020-06-22,31.0,38.0,36.0,40.0,42.0,36.0,39.0,34.0,32.0,34.0,36.345381526104426
2020-06-23,29.0,37.0,35.0,42.0,34.0,33.0,35.0,36.0,31.0,38.0,35.140562248995984
2020-06-24,33.0,27.0,33.0,28.0,30.0,36.0,30.0,24.0,23.0,27.0,29.21686746987952
2020-06-25,37.0,30.0,39.0,30.0,31.0,33.0,35.0,34.0,34.0,38.0,34.23694779116466
2020-06-26,33.0,40.0,29.0,29.0,30.0,37.0,34.0,40.0,34.0,35.0,34.23694779116466
2020-06-27,28.0,31.0,31.0,27.0,27.0,25.0,26.0,28.0,28.0,22.0,27.40963855421687
2020-06-28,21.0,26.0,25.0,24.0,30.0,33.0,27.0,28.0,26.0,26.0,26.70682730923695
2020-06-29,32.0,29.0,30.0,35.0,36.0,31.0,27.0,22.0,32.0,28.0,30.32128514056225
2020-06-30,26.0,30.0,40.0,28.0,29.0,35.0,28.0,30.0,34.0,28.0,30.923694779116467
2020-07-01,32.0,31.0,22.0,26.0,25.0,32.0,28.0,30.0,25.0,22.0,27.40963855421687
2020-07-02,32.0,40.0,34.0,35.0,34.0,38.0,32.0,35.0,33.0,29.0,34.337349397590366
2020-07-03,29.0,29.0,29.0,32.0,32.0,36.0,30.0,28.0,20.0,30.0,29.61847389558233
2020-07-04,29.0,19.0,26.0,25.0,28.0,31.0,30.0,24.0,26.0,19.0,25.803212851405625
2020-07-05,26.0,32.0,28.0,37.0,32.0,33.0,36.0,30.0,26.0,34.0,31.526104417670684
2020-07-06,40.0,31.0,33.0,38.0,30.0,35.0,31.0,35.0,24.0,30.0,32.83132530120483
2020-07-07,34.0,37.0,37.0,30.0,38.0,37.0,34.0,38.0,36.0,32.0,35.44176706827309
2020-07-08,40.0,33.0,41.0,41.0,44.0,36.0,41.0,36.0,41.0,41.0,39.55823293172691
2020-07-09,51.0,50.0,57.0,57.0,48.0,59.0,57.0,55.0,59.0,44.0,53.915662650602414
2020-07-10,38.0,40.0,50.0,40.0,34.0,46.0,42.0,42.0,40.0,47.0,42.06827309236948
2020-07-11,30.0,33.0,37.0,35.0,36.0,45.0,38.0,33.0,34.0,33.0,35.5421686746988
2020-07-12,32.0,42.0,40.0,44.0,35.0,43.0,43.0,43.0,39.0,41.0,40.36144578313254
2020-07-13,54.0,47.0,49.0,53.0,41.0,49.0,47.0,49.0,41.0,43.0,47.48995983935743
2020-07-14,45.0,47.0,43.0,40.0,43.0,42.0,50.0,36.0,43.0,38.0,42.871485943775106
2020-07-15,49.0,57.0,67.0,65.0,57.0,58.0,61.0,61.0,59.0,50.0,58.634538152610446
2020-07-16,59.0,68.0,65.0,65.0,64.0,74.0,67.0,64.0,69.0,64.0,66.16465863453817
2020-07-17,81.0,65.0,65.0,82.0,86.0,70.0,62.0,82.0,73.0,85.0,75.40160642570281
2020-07-18,49.0,56.0,66.0,64.0,47.0,59.0,53.0,52.0,62.0,45.0,55.52208835341366
2020-07-19,63.0,55.0,70.0,61.0,54.0,57.0,51.0,65.0,52.0,55.0,58.53413654618474
2020-07-20,74.0,84.0,74.0,77.0,78.0,78.0,86.0,74.0,72.0,79.0,77.91164658634537
2020-07-21,60.0,73.0,74.0,61.0,70.0,72.0,71.0,70.0,62.0,63.0,67.8714859437751
2020-07-22,58.0,51.0,55.0,52.0,62.0,51.0,54.0,63.0,56.0,62.0,56.626506024096386
2020-07-23,51.0,57.0,50.0,56.0,56.0,53.0,48.0,54.0,53.0,48.0,52.811244979919685
2020-07-24,55.0,61.0,60.0,54.0,69.0,59.0,62.0,57.0,66.0,59.0,60.441767068273094
2020-07-25,52.0,63.0,61.0,63.0,54.0,61.0,54.0,56.0,54.0,58.0,57.83132530120482
2020-07-26,64.0,61.0,69.0,56.0,67.0,64.0,54.0,65.0,64.0,52.0,61.84738955823293
2020-07-27,75.0,61.0,64.0,61.0,73.0,69.0,62.0,65.0,58.0,66.0,65.66265060240966
2020-07-28,57.0,55.0,61.0,57.0,66.0,68.0,61.0,55.0,60.0,53.0,59.53815261044177
2020-07-29,58.0,58.0,60.0,68.0,60.0,61.0,66.0,68.0,61.0,63.0,62.55020080321285
2020-07-30,48.0,52.0,55.0,54.0,54.0,64.0,45.0,59.0,51.0,55.0,53.915662650602414
2020-07-31,35.0,52.0,43.0,46.0,52.0,45.0,55.0,47.0,46.0,47.0,46.98795180722892
2020-08-01,47.0,39.0,31.0,42.0,43.0,47.0,45.0,55.0,35.0,45.0,43.07228915662651
2020-08-02,47.0,42.0,53.0,45.0,47.0,40.0,45.0,58.0,51.0,51.0,48.092369477911646
2020-08-03,51.0,52.0,58.0,50.0,43.0,50.0,50.0,52.0,41.0,49.0,49.799196787148595
2020-08-04,30.0,44.0,40.0,41.0,40.0,48.0,45.0,38.0,40.0,37.0,40.46184738955823
2020-08-05,86.0,84.0,80.0,97.0,100.0,100.0,96.0,82.0,85.0,93.0,90.66265060240964
2020-08-06,44.0,44.0,44.0,49.0,48.0,47.0,44.0,47.0,46.0,48.0,46.285140562249
2020-08-07,45.0,42.0,39.0,40.0,36.0,32.0,41.0,42.0,36.0,39.0,39.35742971887551
2020-08-08,39.0,40.0,28.0,38.0,47.0,43.0,36.0,45.0,41.0,37.0,39.55823293172691
2020-08-09,43.0,43.0,41.0,36.0,45.0,44.0,45.0,44.0,41.0,39.0,42.269076305220885
2020-08-10,43.0,38.0,36.0,41.0,37.0,32.0,34.0,32.0,42.0,33.0,36.94779116465863
2020-08-11,38.0,47.0,37.0,44.0,41.0,48.0,43.0,45.0,39.0,40.0,42.36947791164659
2020-08-12,37.0,40.0,40.0,37.0,38.0,42.0,31.0,36.0,39.0,36.0,37.75100401606426
2020-08-13,54.0,47.0,49.0,52.0,51.0,49.0,48.0,48.0,50.0,49.0,49.8995983935743
2020-08-14,48.0,55.0,54.0,57.0,60.0,60.0,57.0,50.0,53.0,55.0,55.12048192771085
2020-08-15,52.0,48.0,53.0,46.0,41.0,52.0,42.0,50.0,51.0,52.0,48.89558232931727
2020-08-16,44.0,44.0,51.0,47.0,44.0,53.0,51.0,46.0,50.0,41.0,47.28915662650603
2020-08-17,55.0,51.0,38.0,58.0,48.0,63.0,52.0,46.0,50.0,42.0,50.502008032128515
2020-08-18,48.0,59.0,65.0,54.0,61.0,61.0,60.0,54.0,50.0,56.0,57.0281124497992
2020-08-19,43.0,53.0,53.0,55.0,52.0,53.0,56.0,57.0,51.0,53.0,52.811244979919685
2020-08-20,46.0,51.0,53.0,50.0,60.0,52.0,50.0,54.0,51.0,49.0,51.807228915662655
2020-08-21,46.0,62.0,58.0,51.0,49.0,56.0,56.0,58.0,55.0,60.0,55.32128514056225
2020-08-22,46.0,41.0,44.0,41.0,51.0,49.0,50.0,48.0,50.0,52.0,47.389558232931726
2020-08-23,41.0,39.0,44.0,43.0,51.0,46.0,40.0,43.0,46.0,35.0,42.971887550200805
2020-08-24,55.0,58.0,47.0,50.0,50.0,62.0,56.0,56.0,51.0,46.0,53.31325301204819
2020-08-25,56.0,46.0,46.0,45.0,51.0,62.0,49.0,52.0,51.0,51.0,51.104417670682736
