date,/m/05w_j_0,/m/05w_j_1,/m/05w_j_2,/m/05w_j_3,/m/05w_j_4,/m/05w_j_5,/m/05w_j_6,/m/05w_j_7,/m/05w_j_8,/m/05w_j_9,/m/05w_j
2021-04-18,17.0,51.0,25.0,35.0,25.0,31.0,62.0,17.0,37.0,52.0,45.6549935149157
2021-04-19,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,18.0,0.0,6.744487678339819
2021-04-20,32.0,32.0,23.0,51.0,24.0,15.0,61.0,17.0,17.0,25.0,38.52140077821012
2021-04-21,0.0,0.0,0.0,0.0,0.0,15.0,0.0,17.0,18.0,26.0,9.857328145265889
2021-04-22,33.0,17.0,0.0,35.0,12.0,16.0,21.0,0.0,19.0,27.0,23.346303501945528
2021-04-23,34.0,0.0,0.0,36.0,0.0,32.0,22.0,18.0,38.0,27.0,26.848249027237355
2021-04-24,91.0,36.0,54.0,39.0,54.0,51.0,23.0,19.0,61.0,58.0,63.03501945525292
2021-04-25,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3722438391699097
2021-04-26,76.0,30.0,44.0,32.0,0.0,28.0,0.0,16.0,17.0,95.0,43.83916990920882
2021-04-27,15.0,31.0,45.0,16.0,0.0,14.0,0.0,0.0,0.0,0.0,15.69390402075227
2021-04-28,14.0,29.0,21.0,47.0,32.0,39.0,18.0,29.0,47.0,46.0,41.763942931258114
2021-04-29,15.0,15.0,68.0,0.0,0.0,14.0,19.0,0.0,17.0,24.0,22.30869001297017
2021-04-30,29.0,59.0,22.0,62.0,22.0,27.0,55.0,46.0,33.0,23.0,49.0272373540856
2021-05-01,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,24.0,8.041504539559014
2021-05-02,48.0,16.0,23.0,50.0,23.0,44.0,78.0,34.0,0.0,50.0,47.47081712062257
2021-05-03,0.0,16.0,0.0,17.0,37.0,30.0,20.0,0.0,36.0,25.0,23.47600518806745
2021-05-04,15.0,15.0,22.0,0.0,23.0,14.0,0.0,31.0,0.0,24.0,18.67704280155642
2021-05-05,47.0,0.0,46.0,34.0,35.0,44.0,99.0,33.0,0.0,49.0,50.194552529182886
2021-05-06,0.0,30.0,22.0,32.0,11.0,0.0,19.0,32.0,17.0,48.0,27.367055771725035
2021-05-07,17.0,17.0,0.0,35.0,12.0,48.0,62.0,17.0,19.0,27.0,32.94422827496758
2021-05-08,0.0,0.0,27.0,0.0,0.0,0.0,0.0,19.0,20.0,29.0,12.321660181582361
2021-05-09,17.0,67.0,49.0,52.0,25.0,62.0,21.0,53.0,0.0,27.0,48.378728923476004
2021-05-10,30.0,60.0,44.0,32.0,33.0,28.0,19.0,0.0,34.0,49.0,42.67185473411155
2021-05-11,45.0,30.0,89.0,32.0,22.0,71.0,56.0,48.0,100.0,49.0,70.29831387808042
2021-05-12,16.0,17.0,24.0,88.0,12.0,46.0,20.0,0.0,0.0,78.0,39.0402075226978
2021-05-13,16.0,64.0,23.0,67.0,35.0,30.0,40.0,49.0,88.0,25.0,56.67963683527886
2021-05-14,32.0,16.0,0.0,0.0,12.0,0.0,0.0,17.0,35.0,0.0,14.526588845654995
2021-05-15,49.0,33.0,48.0,17.0,48.0,30.0,20.0,51.0,90.0,51.0,56.67963683527886
2021-05-16,31.0,46.0,23.0,34.0,48.0,29.0,79.0,33.0,18.0,49.0,50.58365758754864
2021-05-17,76.0,75.0,90.0,32.0,78.0,100.0,58.0,80.0,84.0,98.0,100.0
2021-05-18,64.0,81.0,24.0,52.0,36.0,46.0,40.0,34.0,53.0,26.0,59.143968871595334
2021-05-19,31.0,32.0,69.0,100.0,46.0,59.0,100.0,100.0,53.0,100.0,89.49416342412452
2021-05-20,71.0,0.0,52.0,56.0,25.0,16.0,44.0,92.0,40.0,85.0,62.386511024643326
2021-05-21,100.0,83.0,100.0,53.0,76.0,63.0,63.0,52.0,55.0,54.0,90.66147859922181
2021-05-22,70.0,35.0,26.0,73.0,27.0,33.0,67.0,55.0,20.0,56.0,59.922178988326856
2021-05-23,35.0,18.0,52.0,0.0,13.0,16.0,45.0,37.0,78.0,56.0,45.39559014267186
2021-05-24,62.0,0.0,46.0,67.0,12.0,44.0,39.0,16.0,17.0,50.0,45.784695201037614
2021-05-25,51.0,50.0,48.0,0.0,13.0,31.0,21.0,34.0,19.0,79.0,44.87678339818418
2021-05-26,16.0,16.0,47.0,51.0,36.0,30.0,20.0,17.0,36.0,75.0,44.61738002594034
2021-05-27,17.0,52.0,25.0,18.0,13.0,32.0,44.0,0.0,38.0,54.0,38.00259403372244
2021-05-28,72.0,55.0,54.0,58.0,14.0,51.0,69.0,39.0,20.0,58.0,63.5538261997406
2021-05-29,80.0,60.0,0.0,42.0,29.0,18.0,49.0,21.0,45.0,63.0,52.78858625162128
2021-05-30,0.0,20.0,0.0,21.0,14.0,0.0,0.0,41.0,22.0,0.0,15.304798962386512
2021-05-31,49.0,100.0,99.0,18.0,100.0,31.0,42.0,88.0,18.0,53.0,77.56160830090792
