date,/m/01b_06_0,/m/01b_06_1,/m/01b_06_2,/m/01b_06_3,/m/01b_06_4,/m/01b_06_5,/m/01b_06_6,/m/01b_06_7,/m/01b_06_8,/m/01b_06_9,/m/01b_06
2021-02-26,47.0,48.83720930232558,50.0,50.0,84.0,51.0,63.0,48.0,57.0,48.0,62.36308181938735
2021-02-27,9.0,55.81395348837209,43.0,36.0,12.0,38.0,15.0,45.0,18.0,46.0,36.24452990319586
2021-02-28,25.0,72.09302325581395,42.0,63.0,46.0,45.0,51.0,52.0,59.0,44.0,56.918180612650836
2021-03-01,16.0,50.0,58.0,68.0,22.0,52.0,35.0,33.0,41.0,42.0,47.556027052115105
2021-03-02,24.0,30.232558139534884,19.0,25.0,33.0,43.0,27.0,16.0,24.0,17.0,29.449675109401934
2021-03-03,15.0,47.674418604651166,28.0,16.0,42.0,17.0,14.0,8.0,40.0,32.0,29.614109534544493
2021-03-04,46.0,95.34883720930233,73.0,41.0,63.0,51.0,70.0,32.0,80.0,40.0,67.43933165362684
2021-03-05,31.0,66.27906976744185,46.0,59.0,64.0,41.0,20.0,32.0,56.0,32.0,51.009149980108745
2021-03-06,25.0,10.465116279069768,41.0,27.0,12.0,27.0,29.0,18.0,26.0,35.0,28.56385094815011
2021-03-07,48.0,40.69767441860465,70.0,44.0,56.0,100.0,44.0,26.0,52.0,76.0,63.487601113910635
2021-03-08,47.0,58.13953488372093,67.0,41.0,54.0,34.0,48.0,49.0,48.0,40.0,55.440922954515315
2021-03-09,40.0,50.0,60.0,34.0,45.0,61.0,21.0,41.0,42.0,50.0,50.6351942713168
2021-03-10,43.0,44.18604651162791,54.0,53.0,58.0,31.0,19.0,45.0,29.0,37.0,47.12107147593158
2021-03-11,23.0,38.372093023255815,28.0,33.0,61.0,33.0,33.0,23.0,39.0,48.0,40.983954382707864
2021-03-12,24.0,47.674418604651166,29.0,34.0,43.0,51.0,28.0,32.0,16.0,40.0,39.307784113512795
2021-03-13,23.0,48.83720930232558,38.0,24.0,54.0,42.0,21.0,25.0,8.0,8.0,33.282058082482436
2021-03-14,45.0,19.767441860465116,28.0,56.0,42.0,33.0,13.0,40.0,48.0,31.0,40.57286831985148
2021-03-15,23.0,44.18604651162791,14.0,43.0,49.0,52.0,31.0,37.0,41.0,49.0,43.69977456570747
2021-03-16,27.0,17.441860465116278,41.0,14.0,37.0,38.0,36.0,42.0,35.0,7.0,33.57910091499801
2021-03-17,38.0,19.767441860465116,28.0,58.0,21.0,25.0,14.0,32.0,48.0,16.0,34.18644742076647
2021-03-18,55.0,29.069767441860463,29.0,41.0,32.0,43.0,28.0,65.0,40.0,33.0,45.05503248905981
2021-03-19,40.0,69.76744186046511,87.0,60.0,87.0,44.0,48.0,82.0,41.0,26.0,66.68876806789551
2021-03-20,50.0,41.86046511627907,42.0,36.0,81.0,27.0,44.0,27.0,62.0,34.0,50.733324492772844
2021-03-21,90.0,70.93023255813954,89.0,94.0,66.0,61.0,44.0,50.0,67.0,60.0,78.90995889139371
2021-03-22,53.0,47.674418604651166,67.0,32.0,73.0,33.0,20.0,64.0,55.0,39.0,55.15979313088451
2021-03-23,31.0,88.37209302325581,39.0,41.0,54.0,43.0,49.0,48.0,64.0,33.0,55.92361755735314
2021-03-24,38.0,76.74418604651163,75.0,80.0,75.0,58.0,53.0,64.0,63.0,48.0,71.93210449542502
2021-03-25,41.0,90.69767441860465,68.0,51.0,100.0,44.0,64.0,83.0,67.0,68.0,77.17278875480707
2021-03-26,31.0,29.069767441860463,77.0,8.0,53.0,9.0,14.0,16.0,41.0,25.0,34.56305529770587
2021-03-27,49.0,100.0,100.0,44.0,67.0,45.0,64.0,51.0,76.0,94.0,78.6898289351545
2021-03-28,52.0,53.48837209302326,33.0,47.0,73.0,68.0,24.0,71.0,63.0,72.0,63.46373160058348
2021-03-29,41.0,50.0,51.0,25.0,55.0,53.0,22.0,41.0,41.0,60.0,50.06497811961278
2021-03-30,50.0,94.18604651162791,31.0,26.0,91.0,55.0,22.0,51.0,43.0,43.0,57.7270918976263
2021-03-31,15.0,47.674418604651166,46.0,40.0,53.0,50.0,20.0,54.0,47.0,16.0,44.325686248508156
2021-04-01,8.0,9.30232558139535,38.0,42.0,22.0,8.0,28.0,34.0,16.0,17.0,25.352075321575384
