date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2021-04-18,21.0,0.0,0.0,21.0,25.0,24.0,26.881720430107528,48.0,0.0,21.0,22.910926851131702
2021-04-19,76.0,69.6969696969697,65.0,0.0,66.0,21.0,24.731182795698924,21.0,0.0,19.0,44.4321941784339
2021-04-20,37.0,89.39393939393939,42.0,18.0,44.0,0.0,23.655913978494624,63.0,18.0,73.0,50.025226227127106
2021-04-21,38.0,22.727272727272727,43.0,75.0,22.0,86.0,74.19354838709677,22.0,38.0,57.0,58.5911182109392
2021-04-22,39.0,71.21212121212122,45.0,38.0,23.0,45.0,0.0,88.0,0.0,19.0,45.14128484784571
2021-04-23,0.0,0.0,0.0,40.0,24.0,0.0,25.806451612903224,0.0,0.0,20.0,13.461817318973356
2021-04-24,0.0,27.272727272727273,50.0,44.0,51.0,25.0,84.94623655913979,25.0,22.0,43.0,45.63250719936149
2021-04-25,100.0,100.0,92.0,100.0,48.0,70.0,52.68817204301075,92.0,61.0,100.0,100.0
2021-04-26,34.0,63.63636363636363,19.0,34.0,100.0,39.0,43.01075268817204,58.0,17.0,34.0,54.14411186303776
2021-04-27,18.0,21.21212121212121,40.0,35.0,0.0,40.0,22.580645161290324,40.0,18.0,35.0,33.07547854931817
2021-04-28,35.0,21.21212121212121,60.0,52.0,41.0,0.0,22.580645161290324,0.0,35.0,0.0,32.70769094336502
2021-04-29,89.0,87.87878787878788,40.0,35.0,41.0,20.0,45.16129032258065,80.0,54.0,71.0,69.02638747245187
2021-04-30,18.0,43.93939393939394,40.0,17.0,82.0,40.0,22.580645161290324,60.0,52.0,35.0,50.32806079221138
2021-05-01,38.0,46.96969696969697,65.0,19.0,89.0,0.0,49.46236559139785,22.0,38.0,75.0,54.240343028753095
2021-05-02,39.0,24.242424242424242,44.0,39.0,23.0,89.0,100.0,22.0,19.0,0.0,48.945471802351
2021-05-03,0.0,45.45454545454545,41.0,36.0,43.0,20.0,47.31182795698925,42.0,54.0,90.0,51.33902731023705
2021-05-04,17.0,84.84848484848484,59.0,0.0,81.0,77.0,22.580645161290324,20.0,52.0,34.0,54.85296285333195
2021-05-05,36.0,22.727272727272727,21.0,36.0,21.0,21.0,23.655913978494624,0.0,0.0,35.0,26.52768473567587
2021-05-06,36.0,43.93939393939394,61.0,54.0,43.0,0.0,0.0,41.0,18.0,36.0,40.81699420815412
2021-05-07,20.0,0.0,0.0,0.0,23.0,22.0,25.806451612903224,0.0,20.0,0.0,13.58441318762441
2021-05-08,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.574513241672049
2021-05-09,0.0,24.242424242424242,23.0,20.0,23.0,23.0,25.806451612903224,0.0,0.0,20.0,19.49873509345688
2021-05-10,36.0,0.0,60.0,52.0,21.0,60.0,45.16129032258065,100.0,18.0,17.0,50.16148380548122
2021-05-11,0.0,21.21212121212121,40.0,35.0,0.0,0.0,22.580645161290324,0.0,17.0,0.0,16.647632150077477
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,40.0,0.0,67.0,39.0,69.0,0.0,76.34408602150538,89.0,100.0,58.0,65.99876085896202
2021-05-14,20.0,50.0,69.0,40.0,24.0,0.0,52.68817204301075,91.0,60.0,20.0,52.31020709474156
2021-05-15,21.0,0.0,47.0,0.0,24.0,0.0,26.881720430107528,0.0,0.0,41.0,19.600838397553353
2021-05-16,18.0,46.96969696969697,21.0,37.0,43.0,0.0,0.0,21.0,37.0,93.0,38.85917533606008
2021-05-17,35.0,43.93939393939394,20.0,35.0,41.0,100.0,46.236559139784944,20.0,35.0,35.0,50.4084731361653
2021-05-18,19.0,45.45454545454545,41.0,18.0,43.0,21.0,0.0,21.0,37.0,18.0,32.29843885006753
2021-05-19,19.0,45.45454545454545,0.0,18.0,22.0,21.0,24.731182795698924,21.0,37.0,38.0,30.181353204330037
2021-05-20,20.0,24.242424242424242,23.0,0.0,46.0,22.0,25.806451612903224,22.0,0.0,0.0,22.441035941082077
2021-05-21,20.0,0.0,22.0,20.0,23.0,0.0,25.806451612903224,23.0,59.0,0.0,23.637274417010502
2021-05-22,21.0,51.515151515151516,48.0,0.0,25.0,48.0,27.956989247311828,0.0,21.0,21.0,32.300595962125904
2021-05-23,0.0,51.515151515151516,48.0,21.0,25.0,0.0,54.83870967741935,48.0,42.0,21.0,38.17069707076166
2021-05-24,18.0,68.18181818181819,62.0,36.0,0.0,42.0,0.0,83.0,18.0,54.0,46.73131611398659
2021-05-25,0.0,24.242424242424242,44.0,19.0,23.0,44.0,49.46236559139785,65.0,0.0,19.0,35.271418624745195
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,46.96969696969697,22.0,38.0,0.0,22.0,24.731182795698924,44.0,20.0,0.0,26.689228460936494
2021-05-28,0.0,25.757575757575758,24.0,0.0,0.0,0.0,0.0,24.0,21.0,21.0,14.191400552939722
2021-05-29,0.0,57.57575757575758,27.0,23.0,0.0,0.0,0.0,27.0,23.0,0.0,19.318136878347264
2021-05-30,68.0,56.06060606060606,100.0,45.0,52.0,51.0,87.09677419354838,52.0,45.0,0.0,68.18259713895036
2021-05-31,19.0,24.242424242424242,43.0,38.0,23.0,22.0,49.46236559139785,44.0,58.0,76.0,48.634368307709636
