date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,63.0,52.0,51.0,51.0,49.0,54.0,55.0,49.0,48.0,51.0,53.258655804480654
2021-04-19,68.0,82.0,69.0,58.0,78.0,80.0,67.0,71.0,69.0,68.0,72.30142566191446
2021-04-20,58.0,50.0,52.0,54.0,48.0,59.0,52.0,61.0,61.0,53.0,55.80448065173116
2021-04-21,57.0,58.0,63.0,55.0,48.0,56.0,54.0,54.0,56.0,51.0,56.21181262729124
2021-04-22,65.0,48.0,47.0,60.0,49.0,52.0,69.0,56.0,51.0,55.0,56.21181262729124
2021-04-23,52.0,62.0,50.0,40.0,40.0,41.0,47.0,39.0,39.0,48.0,46.639511201629325
2021-04-24,40.0,38.0,36.0,26.0,40.0,39.0,42.0,43.0,32.0,36.0,37.88187372708758
2021-04-25,49.0,51.0,34.0,53.0,38.0,40.0,40.0,51.0,28.0,61.0,45.31568228105906
2021-04-26,40.0,54.0,45.0,48.0,40.0,33.0,54.0,39.0,44.0,43.0,44.80651731160896
2021-04-27,62.0,51.0,54.0,59.0,60.0,49.0,74.0,49.0,42.0,59.0,56.924643584521384
2021-04-28,47.0,68.0,62.0,61.0,46.0,48.0,54.0,57.0,49.0,59.0,56.10997963340122
2021-04-29,43.0,71.0,62.0,51.0,57.0,56.0,63.0,49.0,53.0,56.0,57.128309572301426
2021-04-30,77.0,86.0,83.0,72.0,67.0,74.0,74.0,81.0,70.0,71.0,76.88391038696537
2021-05-01,67.0,73.0,60.0,68.0,61.0,52.0,69.0,59.0,47.0,64.0,63.13645621181263
2021-05-02,42.0,41.0,46.0,37.0,39.0,38.0,46.0,43.0,39.0,47.0,42.56619144602851
2021-05-03,100.0,82.0,97.0,71.0,75.0,78.0,75.0,81.0,81.0,77.0,83.19755600814663
2021-05-04,61.0,71.0,64.0,59.0,66.0,70.0,55.0,56.0,63.0,62.0,63.84928716904277
2021-05-05,58.0,47.0,71.0,59.0,54.0,48.0,60.0,58.0,52.0,43.0,56.0081466395112
2021-05-06,69.0,71.0,81.0,79.0,69.0,57.0,68.0,53.0,59.0,74.0,69.24643584521385
2021-05-07,71.0,76.0,58.0,66.0,71.0,69.0,77.0,67.0,68.0,78.0,71.38492871690427
2021-05-08,73.0,74.0,62.0,80.0,55.0,72.0,63.0,89.0,64.0,76.0,72.09775967413442
2021-05-09,58.0,63.0,47.0,52.0,67.0,55.0,58.0,63.0,44.0,57.0,57.43380855397149
2021-05-10,82.0,70.0,78.0,75.0,58.0,86.0,83.0,89.0,76.0,71.0,78.20773930753563
2021-05-11,95.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2021-05-12,79.0,95.0,78.0,99.0,69.0,95.0,73.0,100.0,86.0,85.0,87.4745417515275
2021-05-13,78.0,79.0,67.0,74.0,66.0,71.0,67.0,81.0,63.0,60.0,71.89409368635437
2021-05-14,75.0,68.0,70.0,79.0,58.0,73.0,74.0,71.0,87.0,75.0,74.33808553971487
2021-05-15,93.0,83.0,72.0,66.0,71.0,67.0,76.0,68.0,62.0,78.0,74.94908350305498
2021-05-16,41.0,70.0,36.0,54.0,49.0,64.0,44.0,64.0,46.0,49.0,52.64765784114053
2021-05-17,81.0,95.0,88.0,68.0,73.0,78.0,73.0,79.0,65.0,76.0,79.0224032586558
2021-05-18,79.0,86.0,83.0,74.0,72.0,71.0,93.0,71.0,62.0,71.0,77.59674134419552
2021-05-19,62.0,66.0,63.0,71.0,70.0,63.0,72.0,71.0,48.0,62.0,65.9877800407332
2021-05-20,61.0,69.0,56.0,51.0,58.0,67.0,48.0,60.0,51.0,53.0,58.45213849287169
2021-05-21,72.0,100.0,77.0,68.0,79.0,88.0,82.0,68.0,70.0,78.0,79.63340122199592
2021-05-22,63.0,45.0,36.0,44.0,48.0,46.0,46.0,44.0,36.0,55.0,47.14867617107943
2021-05-23,40.0,35.0,31.0,40.0,38.0,30.0,32.0,33.0,35.0,37.0,35.74338085539715
2021-05-24,53.0,44.0,44.0,52.0,43.0,40.0,58.0,48.0,37.0,37.0,46.435845213849284
2021-05-25,72.0,64.0,64.0,52.0,59.0,72.0,63.0,76.0,61.0,56.0,65.07128309572302
2021-05-26,82.0,79.0,79.0,75.0,65.0,70.0,71.0,76.0,72.0,76.0,75.86558044806517
2021-05-27,75.0,69.0,55.0,72.0,63.0,71.0,72.0,81.0,70.0,65.0,70.57026476578412
2021-05-28,51.0,80.0,56.0,72.0,59.0,70.0,63.0,65.0,68.0,57.0,65.27494908350305
2021-05-29,69.0,54.0,56.0,65.0,62.0,58.0,66.0,72.0,60.0,69.0,64.25661914460285
2021-05-30,43.0,57.0,46.0,41.0,46.0,57.0,68.0,60.0,47.0,43.0,51.73116089613035
2021-05-31,60.0,71.0,67.0,71.0,60.0,63.0,71.0,54.0,75.0,67.0,67.10794297352344
