date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-12-03,39.0,44.0,43.0,0.0,20.0,52.0,0.0,39.0,23.0,40.0,47.0,35.0,41.0,15.0,0.0,27.0,26.0,34.0,46.0,37.0,41.53005464480874
2020-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,3.6885245901639343
2020-12-05,0.0,0.0,24.0,0.0,22.0,0.0,0.0,0.0,52.0,22.0,17.0,0.0,44.0,17.0,0.0,29.0,14.0,19.0,25.0,21.0,20.901639344262293
2020-12-06,0.0,0.0,0.0,53.0,22.0,58.0,0.0,22.0,26.0,45.0,0.0,19.0,67.0,34.0,0.0,30.0,0.0,0.0,26.0,21.0,28.893442622950822
2020-12-07,0.0,22.0,66.0,24.0,0.0,26.0,40.0,39.0,24.0,20.0,0.0,35.0,0.0,15.0,59.0,27.0,40.0,52.0,45.0,56.0,40.30054644808743
2020-12-08,0.0,22.0,43.0,0.0,0.0,26.0,0.0,19.0,94.0,0.0,16.0,17.0,41.0,15.0,20.0,27.0,13.0,17.0,45.0,75.0,33.46994535519126
2020-12-09,39.0,22.0,21.0,47.0,20.0,26.0,0.0,0.0,0.0,20.0,16.0,52.0,20.0,31.0,39.0,53.0,13.0,17.0,23.0,37.0,33.879781420765035
2020-12-10,0.0,0.0,0.0,24.0,0.0,27.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.0,38.0,11.407103825136609
2020-12-11,21.0,23.0,0.0,25.0,0.0,0.0,21.0,21.0,25.0,0.0,17.0,0.0,64.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,19.60382513661202
2020-12-12,45.0,50.0,25.0,54.0,45.0,60.0,46.0,68.0,0.0,69.0,36.0,20.0,0.0,0.0,45.0,92.0,15.0,59.0,26.0,21.0,53.00546448087431
2020-12-13,45.0,25.0,50.0,27.0,22.0,0.0,46.0,45.0,27.0,69.0,18.0,40.0,0.0,0.0,0.0,31.0,15.0,20.0,0.0,43.0,35.724043715847
