date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-05,46.0,81.0,50.0,59.0,21.0,100.0,79.0,51.0,17.02127659574468,69.56521739130434,71.37248085750988
2021-04-06,13.0,34.0,63.0,12.0,18.0,33.0,17.0,21.0,13.829787234042554,29.347826086956523,31.627813819427494
2021-04-07,14.0,36.0,22.0,13.0,0.0,0.0,35.0,22.0,0.0,15.217391304347826,19.562865180696814
2021-04-08,100.0,92.0,46.0,82.0,100.0,73.0,37.0,94.0,46.808510638297875,32.608695652173914,87.52756840879057
2021-04-09,28.0,37.0,23.0,14.0,0.0,37.0,18.0,0.0,14.893617021276595,0.0,21.389056435237833
2021-04-10,16.0,63.0,52.0,16.0,23.0,21.0,21.0,51.0,18.085106382978722,18.47826086956522,37.27525128115402
2021-04-11,61.0,80.0,100.0,89.0,65.0,39.0,100.0,99.0,100.0,70.65217391304348,100.0
2021-04-12,14.0,94.0,71.0,14.0,20.0,73.0,19.0,47.0,15.957446808510639,32.608695652173914,49.84322266065649
2021-04-13,28.0,75.0,71.0,42.0,40.0,37.0,74.0,46.0,30.851063829787233,16.304347826086957,57.25803109762553
2021-04-14,0.0,0.0,24.0,0.0,0.0,19.0,0.0,0.0,15.957446808510639,0.0,7.336189550939974
2021-04-15,0.0,0.0,50.0,15.0,42.0,40.0,78.0,50.0,17.02127659574468,0.0,36.33677430048759
2021-04-16,31.0,80.0,100.0,60.0,43.0,39.0,20.0,100.0,51.06382978723404,35.869565217391305,69.6735992485738
2021-04-17,0.0,21.0,56.0,16.0,0.0,64.0,43.0,28.0,54.255319148936174,19.565217391304348,37.556115237099824
2021-04-18,0.0,21.0,0.0,0.0,22.0,20.0,20.0,25.0,0.0,18.47826086956522,15.737935511793983
2021-04-19,29.0,37.0,24.0,0.0,0.0,19.0,37.0,47.0,47.87234042553192,16.304347826086957,32.000994534663675
2021-04-20,60.0,100.0,75.0,60.0,0.0,60.0,98.0,49.0,98.93617021276596,52.17391304347826,81.26775543655927
2021-04-21,31.0,39.0,25.0,44.0,44.0,60.0,20.0,0.0,34.04255319148936,0.0,36.961581494288325
2021-04-22,46.0,40.0,50.0,15.0,44.0,60.0,20.0,75.0,51.06382978723404,70.65217391304348,58.69653800641843
2021-04-23,16.0,41.0,0.0,15.0,22.0,0.0,20.0,0.0,34.04255319148936,36.95652173913044,23.019794002403454
2021-04-24,51.0,0.0,28.0,34.0,48.0,22.0,45.0,28.0,37.234042553191486,0.0,36.48768112271913
2021-04-25,16.0,22.0,27.0,0.0,0.0,43.0,0.0,0.0,18.085106382978722,18.47826086956522,17.988300404720352
2021-04-26,14.0,54.0,69.0,55.0,61.0,0.0,18.0,23.0,30.851063829787233,32.608695652173914,44.479411751163745
2021-04-27,0.0,0.0,0.0,0.0,41.0,0.0,19.0,0.0,0.0,16.304347826086957,9.494698117290628
2021-04-28,71.0,0.0,23.0,41.0,20.0,74.0,55.0,23.0,46.808510638297875,63.04347826086956,51.86970214607688
2021-04-29,14.0,38.0,92.0,28.0,60.0,18.0,36.0,23.0,30.851063829787233,16.304347826086957,44.31710921924424
2021-04-30,0.0,36.0,23.0,13.0,0.0,0.0,0.0,22.0,0.0,0.0,11.696602466998485
2021-05-01,15.0,0.0,24.0,14.0,21.0,19.0,38.0,0.0,15.957446808510639,33.69565217391305,22.47901577902913
2021-05-02,15.0,0.0,24.0,14.0,0.0,57.0,19.0,48.0,31.914893617021278,33.69565217391305,30.18850115338395
2021-05-03,14.0,56.0,70.0,41.0,61.0,74.0,37.0,47.0,47.87234042553192,48.91304347826087,61.815969648275434
2021-05-04,27.0,0.0,0.0,13.0,0.0,35.0,18.0,67.0,44.680851063829785,31.52173913043478,29.391146799762414
2021-05-05,0.0,37.0,23.0,27.0,59.0,36.0,0.0,0.0,15.957446808510639,31.52173913043478,28.554540557215667
2021-05-06,29.0,18.0,70.0,41.0,40.0,0.0,18.0,23.0,15.957446808510639,32.608695652173914,35.78241331203065
2021-05-07,30.0,60.0,49.0,29.0,43.0,58.0,39.0,75.0,17.02127659574468,34.78260869565217,54.10349146127531
2021-05-08,0.0,0.0,0.0,16.0,0.0,21.0,0.0,54.0,18.085106382978722,0.0,13.573671536510012
2021-05-09,0.0,0.0,27.0,16.0,24.0,22.0,44.0,54.0,37.234042553191486,0.0,27.901877184177685
2021-05-10,55.0,54.0,46.0,27.0,57.0,70.0,53.0,22.0,29.78723404255319,16.304347826086957,53.51713039914912
2021-05-11,42.0,36.0,22.0,13.0,19.0,53.0,54.0,68.0,29.78723404255319,0.0,41.90708928250769
2021-05-12,0.0,0.0,24.0,14.0,21.0,19.0,0.0,24.0,15.957446808510639,16.304347826086957,16.706455727092322
2021-05-13,0.0,20.0,25.0,0.0,42.0,59.0,20.0,49.0,34.04255319148936,52.17391304347826,37.480949596430726
2021-05-14,15.0,40.0,0.0,15.0,43.0,20.0,59.0,50.0,17.02127659574468,0.0,32.23052024292429
2021-05-15,0.0,20.0,0.0,0.0,22.0,0.0,20.0,0.0,0.0,0.0,7.714780350573468
2021-05-16,46.0,38.0,49.0,29.0,0.0,0.0,19.0,24.0,32.97872340425532,17.391304347826086,31.77618826172837
2021-05-17,0.0,0.0,23.0,14.0,0.0,18.0,18.0,0.0,0.0,31.52173913043478,13.0058428911491
2021-05-18,15.0,19.0,24.0,0.0,62.0,0.0,0.0,24.0,15.957446808510639,16.304347826086957,21.932597254900152
2021-05-19,14.0,37.0,0.0,0.0,20.0,0.0,73.0,70.0,30.851063829787233,31.52173913043478,34.389604350168284
2021-05-20,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.391304347826086,4.652672581692273
2021-05-21,0.0,20.0,24.0,0.0,21.0,19.0,39.0,0.0,0.0,17.391304347826086,17.469162518935295
2021-05-22,0.0,0.0,27.0,0.0,23.0,21.0,21.0,0.0,0.0,0.0,11.44773858472192
