date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,35.0,0.0,0.0,30.0,0.0,43.0,21.0,68.0,0.0,43.0,37.91469194312796
2020-02-02,68.0,0.0,25.0,28.0,0.0,0.0,0.0,63.0,29.0,40.0,39.968404423380726
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,33.0,70.0,0.0,29.0,35.0,82.0,0.0,66.0,0.0,0.0,49.76303317535545
2020-02-05,35.0,0.0,28.0,30.0,36.0,83.0,20.0,0.0,30.0,86.0,54.97630331753554
2020-02-06,0.0,38.0,29.0,32.0,38.0,44.0,0.0,36.0,0.0,0.0,34.28120063191153
2020-02-07,0.0,38.0,0.0,34.0,38.0,0.0,0.0,36.0,0.0,0.0,23.06477093206951
2020-02-08,37.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45.0,24.802527646129544
2020-02-09,33.0,71.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,87.0,35.8609794628752
2020-02-10,66.0,69.0,0.0,0.0,35.0,41.0,39.0,63.0,58.0,0.0,58.60979462875198
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,34.0,34.0,0.0,28.0,34.0,0.0,38.0,64.0,58.0,0.0,45.81358609794629
2020-02-13,68.0,35.0,0.0,30.0,0.0,0.0,39.0,0.0,0.0,0.0,27.17219589257504
2020-02-14,0.0,71.0,0.0,31.0,37.0,43.0,21.0,34.0,0.0,43.0,44.23380726698262
2020-02-15,0.0,38.0,0.0,0.0,39.0,45.0,22.0,0.0,0.0,0.0,22.748815165876778
2020-02-16,34.0,71.0,79.0,0.0,72.0,0.0,0.0,33.0,30.0,85.0,63.82306477093207
2020-02-17,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,29.0,0.0,10.742496050552923
2020-02-18,0.0,34.0,26.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,18.64139020537125
2020-02-19,63.0,67.0,24.0,27.0,33.0,78.0,0.0,0.0,28.0,39.0,56.71406003159558
2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
