date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-02-22,6.0,23.0,8.0,20.0,18.0,19.0,7.0,18.0,17.0,7.0,15.783664459161148
2020-02-23,6.0,27.0,22.0,18.0,24.0,29.0,16.0,28.0,13.0,10.0,21.30242825607064
2020-02-24,16.0,33.0,10.0,4.0,10.0,31.0,31.0,10.0,28.0,22.0,21.523178807947023
2020-02-25,19.0,18.0,28.0,11.0,12.0,24.0,21.0,27.0,22.0,26.0,22.958057395143488
2020-02-26,19.0,20.0,14.0,21.0,16.0,28.0,25.0,24.0,29.0,25.0,24.392935982339957
2020-02-27,19.0,18.0,37.0,30.0,45.0,35.0,26.0,24.0,23.0,32.0,31.898454746136867
2020-02-28,33.0,27.0,51.0,26.0,22.0,42.0,54.0,48.0,29.0,45.0,41.61147902869758
2020-02-29,22.0,34.0,44.0,43.0,45.0,51.0,36.0,42.0,33.0,44.0,43.4878587196468
2020-03-01,43.0,42.0,44.0,26.0,43.0,45.0,35.0,30.0,41.0,30.0,41.83222958057395
2020-03-02,34.0,26.0,55.0,50.0,41.0,40.0,65.0,39.0,31.0,60.0,48.675496688741724
2020-03-03,29.0,33.0,32.0,26.0,29.0,40.0,22.0,30.0,22.0,39.0,33.333333333333336
2020-03-04,35.0,28.0,37.0,42.0,42.0,46.0,47.0,38.0,56.0,48.0,46.24724061810155
2020-03-05,38.0,36.0,27.0,31.0,55.0,27.0,29.0,26.0,24.0,34.0,36.092715231788084
2020-03-06,43.0,61.0,67.0,44.0,45.0,69.0,56.0,61.0,41.0,42.0,58.388520971302434
2020-03-07,45.0,28.0,51.0,27.0,27.0,40.0,40.0,32.0,33.0,37.0,39.735099337748345
2020-03-08,34.0,46.0,35.0,39.0,41.0,23.0,27.0,52.0,27.0,47.0,40.94922737306843
2020-03-09,28.0,25.0,27.0,39.0,22.0,33.0,21.0,19.0,44.0,24.0,31.12582781456954
2020-03-10,37.0,31.0,58.0,55.0,41.0,61.0,34.0,80.0,38.0,56.0,54.19426048565122
2020-03-11,22.0,38.0,45.0,57.0,35.0,32.0,40.0,49.0,38.0,43.0,44.039735099337754
2020-03-12,55.0,89.0,92.0,95.0,87.0,99.0,85.0,89.0,70.0,74.0,92.16335540838853
2020-03-13,71.0,82.0,75.0,70.0,75.0,96.0,89.0,69.0,78.0,87.0,87.41721854304636
2020-03-14,67.0,79.0,91.0,55.0,67.0,96.0,87.0,73.0,85.0,60.0,83.88520971302428
2020-03-15,71.0,100.0,94.0,94.0,89.0,94.0,85.0,79.0,100.0,100.0,100.0
2020-03-16,100.0,62.0,67.0,87.0,100.0,72.0,100.0,97.0,61.0,93.0,92.60485651214128
2020-03-17,69.0,47.0,100.0,100.0,66.0,100.0,95.0,100.0,81.0,77.0,92.16335540838853
2020-03-18,64.0,75.0,60.0,84.0,63.0,49.0,57.0,60.0,78.0,36.0,69.09492273730685
2020-03-19,70.0,52.0,54.0,79.0,90.0,77.0,67.0,77.0,57.0,61.0,75.49668874172187
2020-03-20,43.0,53.0,87.0,62.0,80.0,57.0,42.0,51.0,67.0,44.0,64.67991169977925
2020-03-21,40.0,28.0,42.0,35.0,45.0,39.0,29.0,41.0,46.0,39.0,42.384105960264904
2020-03-22,45.0,51.0,63.0,54.0,58.0,61.0,55.0,74.0,37.0,64.0,62.030905077262695
2020-03-23,49.0,60.0,83.0,82.0,50.0,80.0,39.0,42.0,57.0,42.0,64.45916114790288
2020-03-24,46.0,42.0,39.0,41.0,44.0,36.0,42.0,48.0,53.0,43.0,47.90286975717439
2020-03-25,41.0,51.0,77.0,36.0,51.0,43.0,37.0,45.0,46.0,42.0,51.76600441501104
2020-03-26,46.0,37.0,32.0,31.0,42.0,47.0,55.0,56.0,34.0,51.0,47.571743929359826
2020-03-27,36.0,39.0,30.0,35.0,55.0,38.0,29.0,38.0,45.0,48.0,43.377483443708606
2020-03-28,41.0,33.0,46.0,48.0,34.0,43.0,22.0,38.0,33.0,52.0,43.046357615894046
2020-03-29,39.0,16.0,35.0,35.0,40.0,40.0,38.0,38.0,30.0,34.0,38.0794701986755
2020-03-30,11.0,9.0,8.0,15.0,23.0,25.0,15.0,16.0,15.0,28.0,18.211920529801326
2020-03-31,13.0,14.0,25.0,20.0,13.0,25.0,20.0,16.0,25.0,28.0,21.96467991169978
2020-04-01,28.0,24.0,47.0,18.0,26.0,43.0,43.0,44.0,23.0,39.0,36.975717439293604
2020-04-02,24.0,19.0,31.0,17.0,35.0,41.0,37.0,3.0,37.0,23.0,29.47019867549669
2020-04-03,24.0,22.0,29.0,24.0,29.0,26.0,23.0,28.0,18.0,26.0,27.483443708609272
2020-04-04,16.0,32.0,17.0,22.0,34.0,27.0,24.0,20.0,30.0,19.0,26.600441501103756
2020-04-05,18.0,15.0,20.0,11.0,22.0,21.0,25.0,13.0,21.0,16.0,20.088300220750554
2020-04-06,14.0,13.0,10.0,11.0,22.0,24.0,16.0,13.0,12.0,19.0,16.99779249448124
2020-04-07,21.0,14.0,14.0,11.0,13.0,11.0,17.0,21.0,10.0,10.0,15.673289183222959
2020-04-08,20.0,19.0,32.0,25.0,24.0,23.0,10.0,28.0,13.0,13.0,22.8476821192053
2020-04-09,14.0,13.0,36.0,19.0,22.0,18.0,13.0,14.0,16.0,11.0,19.426048565121416
2020-04-10,9.0,10.0,12.0,6.0,16.0,9.0,14.0,17.0,11.0,14.0,13.024282560706403
2020-04-11,10.0,23.0,23.0,10.0,18.0,17.0,20.0,26.0,17.0,15.0,19.75717439293598
2020-04-12,26.0,20.0,10.0,25.0,31.0,14.0,31.0,27.0,31.0,21.0,26.048565121412807
2020-04-13,9.0,10.0,15.0,13.0,28.0,21.0,16.0,33.0,14.0,17.0,19.426048565121416
2020-04-14,13.0,10.0,22.0,9.0,10.0,14.0,13.0,11.0,13.0,8.0,13.576158940397352
2020-04-15,11.0,15.0,9.0,16.0,16.0,9.0,13.0,12.0,16.0,8.0,13.796909492273732
2020-04-16,5.0,3.0,3.0,16.0,8.0,15.0,19.0,9.0,8.0,14.0,11.037527593818986
