date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-02-25,42.0,44.0,42.0,25.0,35.0,56.0,66.0,68.0,72.0,29.0,44.0,43.0,36.0,47.82608695652174,78.0,8.0,10.344827586206897,64.0,40.86021505376344,81.0,58.88190142631315
2021-02-26,42.0,52.0,35.0,49.0,35.0,37.0,57.0,37.0,27.0,39.0,9.0,34.0,36.0,47.82608695652174,58.0,63.0,63.2183908045977,50.0,56.98924731182796,32.0,54.333400907944075
2021-02-27,21.0,27.0,0.0,34.0,28.0,10.0,9.0,23.0,28.0,20.0,18.0,9.0,9.0,29.347826086956523,20.0,16.0,0.0,22.0,17.204301075268816,8.0,22.02009282928479
2021-02-28,67.0,38.0,22.0,9.0,28.0,20.0,26.0,49.0,38.0,10.0,28.0,18.0,38.0,40.21739130434783,42.0,51.0,57.47126436781609,23.0,17.204301075268816,34.0,41.43662502145761
2021-03-01,20.0,43.0,28.0,65.0,26.0,65.0,25.0,30.0,35.0,19.0,61.0,58.0,53.0,28.26086956521739,39.0,31.0,52.87356321839081,28.0,32.25806451612903,40.0,49.23881911356268
2021-03-02,61.0,94.0,68.0,81.0,69.0,73.0,65.0,44.0,44.0,95.0,69.0,100.0,87.0,46.73913043478261,76.0,71.0,95.40229885057471,55.0,56.98924731182796,40.0,87.88592652047839
2021-03-03,60.0,41.0,53.0,39.0,51.0,26.0,70.0,64.0,42.0,92.0,41.0,16.0,17.0,44.56521739130435,55.0,30.0,62.06896551724138,34.0,93.54838709677419,38.0,61.22897695043777
2021-03-04,21.0,70.0,35.0,75.0,54.0,66.0,33.0,23.0,36.0,77.0,53.0,59.0,35.0,47.82608695652174,58.0,47.0,86.20689655172414,35.0,24.731182795698924,32.0,61.13936802614868
2021-03-05,63.0,43.0,42.0,57.0,44.0,57.0,42.0,30.0,36.0,59.0,26.0,34.0,45.0,57.608695652173914,59.0,8.0,42.52873563218391,43.0,40.86021505376344,49.0,55.46828772403568
2021-03-06,23.0,38.0,47.0,36.0,39.0,61.0,55.0,16.0,59.0,64.0,19.0,66.0,49.0,31.52173913043478,64.0,35.0,70.11494252873563,47.0,73.11827956989248,44.0,59.18033372080523
2021-03-07,100.0,83.0,60.0,79.0,94.0,39.0,61.0,48.0,38.0,51.0,75.0,54.0,95.0,100.0,72.0,76.0,79.3103448275862,30.0,87.09677419354838,77.0,88.34562228807225
2021-03-08,41.0,34.0,34.0,49.0,43.0,37.0,40.0,51.0,35.0,47.0,26.0,25.0,44.0,46.73913043478261,48.0,47.0,32.18390804597701,7.0,48.38709677419355,31.0,48.412329173599176
2021-03-09,31.0,44.0,28.0,42.0,18.0,28.0,25.0,45.0,18.0,29.0,35.0,68.0,44.0,57.608695652173914,39.0,32.0,54.02298850574713,35.0,40.86021505376344,16.0,46.08630413371767
2021-03-10,31.0,78.0,49.0,33.0,62.0,74.0,33.0,30.0,53.0,67.0,61.0,58.0,62.0,28.26086956521739,29.0,39.0,52.87356321839081,28.0,49.46236559139785,79.0,62.960895382433854
2021-03-11,63.0,62.0,35.0,49.0,53.0,28.0,66.0,68.0,36.0,58.0,53.0,77.0,63.0,76.08695652173913,97.0,32.0,54.02298850574713,71.0,66.66666666666667,64.0,74.02803699625916
2021-03-12,53.0,45.0,21.0,67.0,45.0,48.0,25.0,15.0,18.0,39.0,53.0,52.0,0.0,29.347826086956523,50.0,8.0,43.67816091954023,22.0,24.731182795698924,24.0,43.13379574328838
2021-03-13,11.0,19.0,0.0,18.0,9.0,10.0,9.0,24.0,19.0,0.0,19.0,27.0,28.0,9.782608695652174,10.0,17.0,34.48275862068966,7.0,0.0,17.0,18.211422777573155
2021-03-14,31.0,43.0,35.0,66.0,44.0,75.0,33.0,37.0,62.0,38.0,35.0,67.0,54.0,56.52173913043478,48.0,63.0,32.18390804597701,21.0,40.86021505376344,16.0,56.70452729013641
2021-03-15,48.0,13.0,27.0,38.0,34.0,14.0,50.0,34.0,48.0,30.0,27.0,26.0,41.0,21.73913043478261,45.0,54.0,41.37931034482759,32.0,19.35483870967742,24.0,42.16822228309199
2021-03-16,74.0,54.0,62.0,29.0,63.0,100.0,73.0,40.0,56.0,34.0,47.0,38.0,71.0,58.69565217391305,61.0,100.0,95.40229885057471,37.0,59.13978494623656,35.0,75.00480737085725
