date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,28.0,0.0,25.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,7.672469374597035
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,26.0,29.0,15.0,13.0,15.0,11.0,23.0,0.0,0.0,12.0,0.0,27.0,0.0,13.0,17.0,12.0,13.0,16.0,9.0,0.0,16.183107672469376
2020-02-01,13.0,15.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,7.2856221792392
2020-02-02,13.0,40.0,14.0,12.0,0.0,21.0,0.0,27.0,56.0,34.0,25.0,0.0,0.0,24.0,32.0,11.0,25.0,0.0,9.0,24.0,23.662153449387496
2020-02-03,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,11.0,15.0,0.0,0.0,14.0,0.0,0.0,4.771115409413282
2020-02-04,0.0,14.0,15.0,13.0,15.0,22.0,11.0,28.0,14.0,0.0,0.0,13.0,0.0,13.0,33.0,12.0,0.0,33.0,9.0,13.0,16.634429400386846
2020-02-05,0.0,14.0,29.0,13.0,15.0,21.0,0.0,14.0,14.0,23.0,26.0,26.0,16.0,0.0,0.0,23.0,26.0,32.0,9.0,0.0,19.406834300451322
2020-02-06,27.0,0.0,15.0,0.0,15.0,22.0,0.0,14.0,15.0,12.0,0.0,14.0,0.0,0.0,17.0,12.0,13.0,17.0,0.0,26.0,14.119922630560929
2020-02-07,14.0,14.0,30.0,13.0,16.0,11.0,12.0,0.0,15.0,12.0,14.0,28.0,0.0,13.0,0.0,0.0,0.0,17.0,10.0,0.0,14.119922630560929
2020-02-08,0.0,14.0,15.0,13.0,0.0,0.0,22.0,0.0,30.0,12.0,13.0,13.0,33.0,38.0,51.0,0.0,14.0,33.0,0.0,52.0,22.759509993552545
2020-02-09,12.0,26.0,14.0,12.0,14.0,10.0,0.0,13.0,14.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,25.0,15.0,9.0,12.0,13.668600902643457
2020-02-10,12.0,0.0,14.0,12.0,14.0,0.0,0.0,0.0,14.0,11.0,12.0,13.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,8.639587362991618
2020-02-11,13.0,13.0,14.0,0.0,15.0,0.0,0.0,0.0,14.0,0.0,0.0,26.0,0.0,12.0,16.0,11.0,13.0,32.0,0.0,12.0,12.31463571889104
2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,14.0,14.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.415860735009671
2020-02-14,0.0,14.0,0.0,0.0,0.0,11.0,0.0,14.0,0.0,0.0,27.0,13.0,0.0,13.0,0.0,0.0,13.0,17.0,9.0,0.0,8.446163765312702
2020-02-15,28.0,30.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,28.0,28.0,18.0,0.0,0.0,13.0,0.0,17.0,0.0,13.0,14.119922630560929
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,13.0,0.0,43.0,25.0,15.0,10.0,22.0,27.0,14.0,23.0,39.0,26.0,32.0,12.0,16.0,23.0,13.0,47.0,9.0,12.0,27.143778207607994
2020-02-18,13.0,14.0,0.0,12.0,0.0,10.0,11.0,13.0,14.0,0.0,25.0,0.0,16.0,12.0,32.0,11.0,0.0,16.0,9.0,0.0,13.4107027724049
2020-02-19,13.0,14.0,14.0,25.0,15.0,21.0,0.0,0.0,29.0,0.0,38.0,39.0,16.0,25.0,32.0,12.0,26.0,32.0,9.0,13.0,24.049000644745323
2020-02-20,0.0,14.0,0.0,13.0,15.0,22.0,0.0,14.0,15.0,12.0,0.0,13.0,0.0,13.0,34.0,0.0,0.0,16.0,0.0,13.0,12.508059316569954
2020-02-21,14.0,0.0,16.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.3842682140554485
2020-02-22,14.0,46.0,32.0,28.0,16.0,23.0,24.0,30.0,62.0,39.0,28.0,14.0,18.0,13.0,0.0,13.0,29.0,18.0,0.0,28.0,30.6254029658285
2020-02-23,13.0,15.0,0.0,0.0,16.0,11.0,0.0,0.0,15.0,0.0,13.0,14.0,17.0,13.0,0.0,12.0,14.0,17.0,9.0,13.0,12.379110251450678
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,25.0,0.0,0.0,12.0,0.0,11.0,11.0,13.0,14.0,11.0,13.0,13.0,16.0,12.0,32.0,24.0,13.0,16.0,9.0,24.0,17.343649258542875
2020-02-26,37.0,13.0,41.0,36.0,28.0,21.0,21.0,26.0,42.0,11.0,12.0,25.0,0.0,24.0,47.0,22.0,25.0,47.0,35.0,36.0,35.39651837524178
2020-02-27,12.0,13.0,42.0,0.0,0.0,10.0,21.0,13.0,14.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,25.0,0.0,17.0,12.0,13.4107027724049
2020-02-28,26.0,14.0,58.0,63.0,90.0,42.0,11.0,68.0,43.0,35.0,38.0,26.0,48.0,25.0,65.0,35.0,39.0,47.0,36.0,37.0,54.54545454545455
2020-02-29,26.0,42.0,43.0,25.0,15.0,21.0,11.0,14.0,42.0,23.0,25.0,52.0,16.0,24.0,32.0,34.0,51.0,32.0,9.0,49.0,37.782076079948425
2020-03-01,12.0,0.0,0.0,0.0,28.0,10.0,31.0,13.0,26.0,11.0,12.0,25.0,15.0,24.0,15.0,11.0,12.0,15.0,8.0,0.0,17.279174725983236
2020-03-02,0.0,39.0,54.0,12.0,14.0,10.0,31.0,26.0,39.0,11.0,12.0,25.0,0.0,12.0,0.0,22.0,0.0,45.0,25.0,0.0,24.306898774983885
2020-03-03,25.0,54.0,41.0,0.0,0.0,21.0,11.0,13.0,28.0,0.0,0.0,25.0,47.0,36.0,48.0,34.0,0.0,46.0,17.0,12.0,29.529335912314636
2020-03-04,36.0,66.0,54.0,36.0,55.0,10.0,10.0,39.0,55.0,44.0,24.0,61.0,76.0,58.0,77.0,44.0,37.0,15.0,34.0,12.0,54.35203094777563
2020-03-05,24.0,39.0,27.0,24.0,28.0,20.0,41.0,26.0,27.0,11.0,12.0,25.0,15.0,35.0,31.0,34.0,37.0,30.0,17.0,12.0,33.204384268214056
2020-03-06,12.0,27.0,14.0,13.0,14.0,0.0,10.0,27.0,14.0,0.0,13.0,25.0,31.0,12.0,0.0,34.0,25.0,32.0,17.0,24.0,22.1792392005158
2020-03-07,0.0,0.0,44.0,13.0,30.0,0.0,34.0,0.0,15.0,12.0,13.0,0.0,50.0,0.0,34.0,12.0,0.0,32.0,18.0,0.0,19.793681495809157
2020-03-08,36.0,13.0,0.0,24.0,42.0,20.0,10.0,39.0,27.0,22.0,47.0,37.0,31.0,12.0,16.0,33.0,25.0,30.0,17.0,23.0,32.49516441005803
