date,/m/07mf1_0,/m/07mf1_1,/m/07mf1_2,/m/07mf1_3,/m/07mf1_4,/m/07mf1_5,/m/07mf1_6,/m/07mf1_7,/m/07mf1_8,/m/07mf1_9,/m/07mf1_10,/m/07mf1_11,/m/07mf1_12,/m/07mf1_13,/m/07mf1_14,/m/07mf1_15,/m/07mf1_16,/m/07mf1_17,/m/07mf1_18,/m/07mf1_19,/m/07mf1
2020-01-29,15.0,0.0,0.0,22.0,9.0,18.0,0.0,13.0,13.0,24.0,0.0,30.0,11.0,26.0,20.0,0.0,0.0,14.0,20.0,15.0,14.220705346985211
2020-01-30,15.0,37.0,27.0,22.0,19.0,18.0,32.0,53.0,27.0,12.0,11.0,47.0,22.0,40.0,10.0,12.0,0.0,0.0,10.0,61.0,27.0193401592719
2020-01-31,16.0,13.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,16.0,11.0,0.0,0.0,0.0,24.0,15.0,11.0,16.0,9.271899886234355
2020-02-01,32.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,14.0,27.0,0.0,33.0,12.0,14.0,0.0,0.0,0.0,15.0,22.0,16.0,14.448236632536974
2020-02-02,0.0,0.0,0.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.128555176336746
2020-02-03,27.0,11.0,13.0,21.0,17.0,8.0,20.0,37.0,37.0,11.0,0.0,14.0,20.0,12.0,10.0,11.0,11.0,25.0,19.0,42.0,20.819112627986343
2020-02-04,0.0,12.0,0.0,0.0,9.0,9.0,0.0,0.0,13.0,12.0,22.0,16.0,11.0,13.0,10.0,12.0,23.0,0.0,10.0,0.0,9.783845278725824
2020-02-05,30.0,0.0,14.0,22.0,19.0,19.0,33.0,27.0,0.0,13.0,11.0,16.0,22.0,40.0,10.0,12.0,12.0,42.0,21.0,15.0,21.501706484641637
2020-02-06,0.0,13.0,14.0,12.0,9.0,0.0,0.0,0.0,14.0,13.0,12.0,16.0,0.0,0.0,11.0,0.0,0.0,14.0,11.0,16.0,8.81683731513083
2020-02-07,0.0,0.0,15.0,12.0,0.0,0.0,12.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,6.086461888509669
2020-02-08,17.0,42.0,15.0,25.0,11.0,21.0,25.0,15.0,0.0,14.0,25.0,35.0,37.0,15.0,0.0,14.0,26.0,16.0,34.0,0.0,22.013651877133107
2020-02-09,0.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0,0.0,5.119453924914676
2020-02-10,15.0,24.0,14.0,33.0,9.0,9.0,11.0,39.0,13.0,37.0,11.0,15.0,0.0,13.0,10.0,12.0,23.0,14.0,20.0,45.0,20.87599544937429
2020-02-11,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,12.0,0.0,0.0,15.0,4.0386803185438
2020-02-12,15.0,12.0,28.0,11.0,9.0,9.0,11.0,0.0,14.0,13.0,23.0,0.0,0.0,27.0,0.0,0.0,12.0,14.0,10.0,16.0,12.741751990898747
