date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-04-28,31.0,0.0,41.0,29.0,0.0,31.0,0.0,46.0,39.0,44.0,40.030674846625764
2021-04-29,0.0,0.0,39.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,12.730061349693253
2021-04-30,0.0,23.0,40.0,0.0,28.0,0.0,0.0,45.0,39.0,44.0,33.58895705521472
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,31.0,24.0,0.0,0.0,0.0,32.0,0.0,47.0,41.0,0.0,26.84049079754601
2021-05-04,0.0,0.0,0.0,29.0,0.0,31.0,43.0,90.0,39.0,44.0,42.33128834355828
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,30.0,0.0,0.0,30.0,0.0,0.0,46.0,47.0,41.0,0.0,29.75460122699386
2021-05-11,0.0,0.0,0.0,61.0,30.0,0.0,46.0,47.0,41.0,0.0,34.509202453987726
2021-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14,0.0,25.0,45.0,32.0,32.0,0.0,0.0,50.0,85.0,95.0,55.828220858895705
2021-05-15,0.0,0.0,45.0,32.0,32.0,34.0,49.0,0.0,43.0,0.0,36.04294478527607
2021-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,64.0,49.0,43.0,95.0,30.0,100.0,47.0,47.0,0.0,0.0,72.85276073619632
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,34.0,0.0,0.0,69.0,34.0,0.0,0.0,0.0,0.0,50.0,28.680981595092025
2021-05-23,34.0,0.0,45.0,0.0,33.0,37.0,0.0,0.0,0.0,0.0,22.852760736196316
2021-05-24,31.0,24.0,0.0,30.0,0.0,0.0,0.0,46.0,0.0,45.0,26.99386503067485
2021-05-25,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,20.39877300613497
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,34.0,26.0,44.0,66.0,100.0,70.0,50.0,0.0,44.0,49.0,74.079754601227
2021-05-28,37.0,0.0,100.0,36.0,70.0,0.0,55.0,56.0,0.0,53.0,62.423312883435585
2021-05-29,0.0,60.0,0.0,39.0,39.0,41.0,0.0,0.0,0.0,0.0,27.453987730061346
2021-05-30,38.0,30.0,51.0,0.0,0.0,0.0,0.0,0.0,100.0,55.0,42.02453987730061
2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
