date,/g/11j2cc_qll_0,/g/11j2cc_qll_1,/g/11j2cc_qll_2,/g/11j2cc_qll_3,/g/11j2cc_qll_4,/g/11j2cc_qll_5,/g/11j2cc_qll_6,/g/11j2cc_qll_7,/g/11j2cc_qll_8,/g/11j2cc_qll_9,/g/11j2cc_qll
2020-02-01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2034587995930824
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1017293997965412
2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017293997965412
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2034587995930824
2020-02-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2034587995930824
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6103763987792472
2020-02-13,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.5259409969481181
2020-02-14,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.4242115971515767
2020-02-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9155645981688708
2020-02-16,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.7121057985757884
2020-02-17,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8138351983723296
2020-02-18,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.1190233977619535
2020-02-19,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.6103763987792472
2020-02-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.017293997965412
2020-02-21,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4069175991861648
2020-02-22,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.4242115971515767
2020-02-23,5.0,4.0,5.0,4.0,4.0,3.0,6.0,4.0,4.0,2.0,4.170905391658189
2020-02-24,5.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,4.27263479145473
2020-02-25,5.0,6.0,5.0,7.0,4.0,4.0,5.0,5.0,7.0,5.0,5.391658189216684
2020-02-26,5.0,6.0,7.0,5.0,5.0,6.0,8.0,7.0,6.0,4.0,6.002034587995931
2020-02-27,5.0,6.0,6.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,5.90030518819939
2020-02-28,8.0,5.0,8.0,7.0,7.0,8.0,9.0,9.0,9.0,6.0,7.731434384537131
2020-02-29,10.0,7.0,8.0,9.0,10.0,10.0,9.0,10.0,11.0,7.0,9.25737538148525
2020-03-01,9.0,8.0,7.0,6.0,6.0,6.0,7.0,11.0,8.0,10.0,7.934893184130214
2020-03-02,10.0,7.0,10.0,9.0,9.0,10.0,12.0,9.0,11.0,10.0,9.867751780264495
2020-03-03,9.0,9.0,9.0,8.0,7.0,8.0,5.0,9.0,8.0,7.0,8.036622583926755
2020-03-04,9.0,10.0,11.0,7.0,10.0,8.0,10.0,11.0,8.0,8.0,9.35910478128179
2020-03-05,11.0,13.0,7.0,12.0,12.0,11.0,12.0,9.0,9.0,9.0,10.681586978636826
2020-03-06,10.0,10.0,12.0,14.0,8.0,11.0,11.0,13.0,11.0,9.0,11.088504577822992
2020-03-07,10.0,10.0,12.0,12.0,11.0,10.0,11.0,12.0,12.0,12.0,11.393692777212614
2020-03-08,15.0,15.0,15.0,18.0,16.0,15.0,16.0,15.0,14.0,12.0,15.361139369277721
2020-03-09,13.0,15.0,14.0,13.0,16.0,12.0,11.0,13.0,14.0,15.0,13.835198372329604
2020-03-10,15.0,13.0,21.0,16.0,16.0,15.0,14.0,14.0,19.0,17.0,16.276703967446593
2020-03-11,17.0,21.0,15.0,21.0,18.0,16.0,19.0,18.0,18.0,22.0,18.819938962360123
2020-03-12,35.0,40.0,36.0,37.0,33.0,34.0,37.0,36.0,39.0,37.0,37.029501525941
2020-03-13,49.0,50.0,53.0,57.0,51.0,47.0,63.0,59.0,60.0,53.0,55.137334689725336
2020-03-14,58.0,64.0,61.0,62.0,61.0,60.0,61.0,61.0,56.0,57.0,61.139369277721265
2020-03-15,64.0,73.0,75.0,70.0,65.0,67.0,63.0,70.0,74.0,60.0,69.27772126144455
2020-03-16,78.0,78.0,69.0,80.0,74.0,66.0,77.0,74.0,84.0,77.0,77.00915564598169
2020-03-17,98.0,100.0,90.0,100.0,100.0,90.0,98.0,96.0,94.0,100.0,98.2706002034588
2020-03-18,87.0,87.0,86.0,89.0,76.0,76.0,80.0,84.0,90.0,79.0,84.84231943031536
2020-03-19,82.0,78.0,80.0,75.0,80.0,73.0,77.0,79.0,84.0,74.0,79.55239064089523
2020-03-20,74.0,79.0,76.0,73.0,73.0,70.0,73.0,78.0,80.0,73.0,76.19532044760938
2020-03-21,74.0,75.0,78.0,78.0,73.0,73.0,74.0,74.0,76.0,78.0,76.60223804679552
2020-03-22,73.0,73.0,73.0,83.0,71.0,68.0,77.0,74.0,78.0,73.0,75.58494404883011
2020-03-23,72.0,69.0,70.0,74.0,69.0,67.0,76.0,70.0,75.0,75.0,72.93997965412004
2020-03-24,82.0,84.0,79.0,84.0,79.0,76.0,85.0,80.0,83.0,75.0,82.09562563580874
