date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-01-29,3.0,6.0,2.0,6.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,4.05
2020-01-30,6.0,6.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.55
2020-01-31,3.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.35
2020-02-01,5.0,7.0,4.0,7.0,6.0,6.0,5.0,4.0,3.0,7.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.95
2020-02-02,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,2.85
2020-02-03,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
2020-02-04,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.1
2020-02-05,3.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.85
2020-02-06,2.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.8
2020-02-07,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.05
2020-02-08,4.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.45
2020-02-09,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.25
2020-02-10,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.45
2020-02-11,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.6
2020-02-12,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.7
2020-02-13,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.3
2020-02-14,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0
2020-02-15,5.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,3.2
2020-02-16,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.2
2020-02-17,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95
2020-02-18,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95
2020-02-19,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.15
2020-02-20,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.35
2020-02-21,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.4
2020-02-22,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.3
2020-02-23,6.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,4.0,8.0,6.0,4.0,5.0,6.0,6.0,4.0,5.15
2020-02-24,14.0,11.0,10.0,13.0,12.0,11.0,10.0,11.0,9.0,9.0,10.0,10.0,9.0,11.0,10.0,11.0,8.0,11.0,9.0,11.0,10.5
2020-02-25,16.0,14.0,14.0,18.0,13.0,12.0,16.0,13.0,13.0,15.0,13.0,13.0,13.0,12.0,13.0,14.0,12.0,11.0,14.0,10.0,13.45
2020-02-26,11.0,14.0,12.0,13.0,11.0,14.0,15.0,16.0,14.0,14.0,10.0,13.0,14.0,11.0,11.0,17.0,16.0,13.0,16.0,12.0,13.35
2020-02-27,15.0,16.0,15.0,16.0,14.0,16.0,16.0,18.0,15.0,15.0,13.0,11.0,13.0,14.0,16.0,16.0,13.0,14.0,15.0,13.0,14.7
2020-02-28,19.0,20.0,22.0,20.0,18.0,18.0,19.0,18.0,18.0,21.0,18.0,20.0,21.0,18.0,21.0,19.0,19.0,19.0,19.0,19.0,19.3
2020-02-29,18.0,22.0,22.0,21.0,20.0,17.0,23.0,20.0,21.0,20.0,22.0,21.0,17.0,20.0,19.0,21.0,18.0,19.0,16.0,21.0,19.9
2020-03-01,18.0,18.0,21.0,21.0,19.0,21.0,20.0,19.0,17.0,19.0,20.0,22.0,20.0,20.0,21.0,24.0,19.0,23.0,17.0,17.0,19.8
2020-03-02,27.0,26.0,26.0,26.0,24.0,25.0,24.0,26.0,24.0,24.0,26.0,24.0,26.0,24.0,28.0,25.0,24.0,24.0,24.0,27.0,25.2
2020-03-03,21.0,26.0,22.0,23.0,22.0,22.0,22.0,21.0,25.0,23.0,21.0,24.0,25.0,20.0,24.0,25.0,23.0,19.0,23.0,24.0,22.75
2020-03-04,22.0,24.0,20.0,24.0,23.0,21.0,23.0,23.0,23.0,22.0,20.0,23.0,19.0,19.0,23.0,18.0,20.0,18.0,22.0,23.0,21.5
2020-03-05,29.0,26.0,28.0,30.0,27.0,28.0,27.0,29.0,29.0,27.0,28.0,27.0,27.0,26.0,27.0,27.0,28.0,28.0,27.0,28.0,27.65
2020-03-06,23.0,26.0,25.0,21.0,26.0,23.0,27.0,26.0,25.0,30.0,25.0,25.0,24.0,25.0,27.0,27.0,23.0,23.0,23.0,23.0,24.85
2020-03-07,24.0,20.0,22.0,24.0,20.0,22.0,21.0,21.0,21.0,25.0,20.0,22.0,20.0,19.0,23.0,21.0,22.0,20.0,18.0,23.0,21.4
2020-03-08,23.0,23.0,24.0,27.0,25.0,23.0,28.0,25.0,21.0,26.0,23.0,23.0,23.0,24.0,23.0,26.0,21.0,21.0,23.0,27.0,23.95
2020-03-09,24.0,30.0,25.0,32.0,27.0,30.0,30.0,30.0,26.0,28.0,29.0,24.0,28.0,28.0,27.0,30.0,27.0,29.0,25.0,29.0,27.9
2020-03-10,29.0,27.0,27.0,33.0,28.0,24.0,27.0,29.0,28.0,33.0,25.0,25.0,24.0,28.0,28.0,29.0,24.0,24.0,27.0,27.0,27.3
2020-03-11,26.0,32.0,32.0,31.0,25.0,28.0,29.0,30.0,28.0,29.0,26.0,29.0,30.0,28.0,30.0,28.0,30.0,30.0,28.0,29.0,28.9
2020-03-12,50.0,50.0,49.0,55.0,52.0,50.0,62.0,49.0,53.0,53.0,55.0,49.0,53.0,47.0,47.0,56.0,47.0,47.0,50.0,49.0,51.15
2020-03-13,58.0,71.0,72.0,68.0,64.0,62.0,67.0,71.0,70.0,68.0,60.0,62.0,64.0,66.0,63.0,65.0,64.0,54.0,63.0,68.0,65.0
2020-03-14,63.0,71.0,66.0,69.0,72.0,68.0,71.0,62.0,64.0,70.0,64.0,65.0,65.0,64.0,68.0,67.0,63.0,65.0,64.0,68.0,66.45
2020-03-15,83.0,72.0,74.0,77.0,72.0,72.0,76.0,76.0,82.0,76.0,72.0,71.0,71.0,70.0,72.0,72.0,68.0,64.0,74.0,74.0,73.4
2020-03-16,71.0,72.0,68.0,74.0,72.0,64.0,74.0,66.0,64.0,76.0,60.0,66.0,62.0,63.0,70.0,66.0,62.0,63.0,66.0,67.0,67.3
2020-03-17,54.0,57.0,54.0,59.0,54.0,54.0,58.0,55.0,60.0,55.0,54.0,54.0,55.0,53.0,52.0,55.0,51.0,52.0,54.0,59.0,54.95
2020-03-18,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-03-19,52.0,54.0,53.0,56.0,51.0,56.0,51.0,59.0,51.0,53.0,53.0,54.0,52.0,51.0,51.0,52.0,53.0,49.0,53.0,49.0,52.65
2020-03-20,48.0,52.0,47.0,50.0,50.0,52.0,53.0,46.0,47.0,45.0,48.0,49.0,44.0,44.0,52.0,51.0,41.0,47.0,43.0,47.0,47.8
2020-03-21,59.0,54.0,56.0,58.0,54.0,55.0,55.0,59.0,50.0,57.0,53.0,58.0,50.0,48.0,51.0,56.0,53.0,48.0,51.0,55.0,54.0
2020-03-22,47.0,51.0,48.0,55.0,47.0,47.0,54.0,49.0,51.0,49.0,52.0,48.0,46.0,47.0,46.0,53.0,46.0,47.0,50.0,48.0,49.05
2020-03-23,37.0,40.0,41.0,39.0,40.0,37.0,46.0,40.0,40.0,40.0,40.0,39.0,37.0,37.0,41.0,39.0,38.0,36.0,37.0,43.0,39.35
2020-03-24,34.0,39.0,38.0,39.0,36.0,35.0,38.0,36.0,37.0,38.0,36.0,37.0,38.0,32.0,38.0,38.0,36.0,32.0,37.0,37.0,36.55
2020-03-25,34.0,36.0,34.0,35.0,34.0,34.0,36.0,37.0,37.0,35.0,35.0,31.0,35.0,34.0,35.0,35.0,36.0,30.0,34.0,34.0,34.55
2020-03-26,35.0,34.0,34.0,34.0,30.0,34.0,37.0,32.0,34.0,35.0,32.0,34.0,32.0,37.0,28.0,40.0,32.0,35.0,30.0,35.0,33.7
2020-03-27,35.0,38.0,37.0,39.0,34.0,34.0,33.0,38.0,35.0,34.0,37.0,35.0,30.0,32.0,33.0,34.0,37.0,33.0,35.0,34.0,34.85
2020-03-28,26.0,30.0,31.0,35.0,27.0,28.0,27.0,31.0,31.0,26.0,24.0,23.0,27.0,30.0,27.0,29.0,26.0,25.0,30.0,30.0,28.15
2020-03-29,30.0,36.0,31.0,31.0,33.0,31.0,37.0,31.0,27.0,33.0,32.0,28.0,34.0,27.0,32.0,35.0,27.0,33.0,31.0,33.0,31.6
