date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,56.0,45.0,64.0,36.0,0.0,100.0,56.0,27.0,0.0,0.0,43.586833144154376
2020-02-02,0.0,0.0,30.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,8.172531214528945
2020-02-03,0.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334846765039728
2020-02-04,51.0,0.0,30.0,66.0,0.0,23.0,18.0,25.0,0.0,41.0,28.830874006810443
2020-02-05,0.0,0.0,30.0,0.0,0.0,47.0,17.0,51.0,36.0,0.0,20.544835414301932
2020-02-06,27.0,0.0,0.0,0.0,0.0,24.0,18.0,26.0,0.0,0.0,10.783200908059024
2020-02-07,0.0,0.0,0.0,70.0,46.0,49.0,19.0,27.0,0.0,0.0,23.95005675368899
2020-02-08,55.0,44.0,33.0,36.0,22.0,25.0,18.0,0.0,56.0,45.0,37.91146424517594
2020-02-09,25.0,41.0,0.0,100.0,21.0,23.0,35.0,0.0,34.0,21.0,34.0522133938706
2020-02-10,25.0,41.0,29.0,32.0,41.0,0.0,0.0,25.0,17.0,20.0,26.106696935300796
2020-02-11,0.0,20.0,58.0,0.0,21.0,23.0,0.0,48.0,34.0,0.0,23.155505107832006
2020-02-12,0.0,0.0,0.0,33.0,0.0,0.0,17.0,25.0,0.0,0.0,8.51305334846765
2020-02-13,25.0,21.0,0.0,67.0,0.0,23.0,35.0,49.0,0.0,20.0,27.241770715096482
2020-02-14,52.0,21.0,31.0,34.0,0.0,48.0,18.0,26.0,18.0,0.0,28.149829738933033
2020-02-15,0.0,22.0,64.0,36.0,45.0,0.0,0.0,27.0,19.0,0.0,24.17707150964813
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,20.0,22.0,0.0,24.0,16.0,0.0,9.307604994324631
2020-02-19,0.0,20.0,29.0,0.0,0.0,0.0,16.0,24.0,16.0,0.0,11.918274687854712
2020-02-20,50.0,81.0,30.0,0.0,42.0,23.0,51.0,100.0,35.0,40.0,51.30533484676504
2020-02-21,54.0,21.0,32.0,35.0,45.0,49.0,18.0,53.0,18.0,22.0,39.38706015891034
2020-02-22,86.0,24.0,69.0,76.0,0.0,26.0,39.0,57.0,19.0,46.0,50.17026106696935
2020-02-23,0.0,22.0,0.0,36.0,0.0,0.0,19.0,27.0,0.0,0.0,11.804767309875142
2020-02-24,0.0,41.0,59.0,65.0,42.0,69.0,34.0,49.0,17.0,20.0,44.9489216799092
2020-02-25,25.0,0.0,0.0,0.0,20.0,0.0,17.0,48.0,17.0,20.0,16.685584562996596
2020-02-26,25.0,39.0,57.0,96.0,60.0,22.0,67.0,72.0,33.0,20.0,55.73212258796822
2020-02-27,0.0,20.0,0.0,0.0,20.0,0.0,0.0,24.0,0.0,0.0,7.264472190692396
2020-02-28,26.0,0.0,30.0,34.0,65.0,23.0,36.0,50.0,18.0,42.0,36.77639046538025
2020-02-29,27.0,0.0,31.0,35.0,22.0,50.0,18.0,26.0,37.0,43.0,32.803632236095346
2020-03-01,0.0,21.0,31.0,0.0,43.0,72.0,36.0,0.0,35.0,21.0,29.398410896708288
2020-03-02,0.0,60.0,29.0,65.0,0.0,0.0,34.0,24.0,0.0,20.0,26.333711691259932
2020-03-03,75.0,40.0,29.0,65.0,0.0,67.0,0.0,49.0,52.0,20.0,45.06242905788877
2020-03-04,50.0,20.0,0.0,33.0,0.0,46.0,17.0,0.0,0.0,0.0,18.842224744608405
2020-03-05,25.0,41.0,0.0,63.0,20.0,23.0,50.0,24.0,34.0,0.0,31.78206583427923
2020-03-06,25.0,20.0,0.0,33.0,40.0,0.0,0.0,47.0,16.0,0.0,20.544835414301932
2020-03-07,29.0,0.0,34.0,37.0,0.0,26.0,0.0,0.0,0.0,0.0,14.301929625425654
2020-03-08,0.0,0.0,30.0,65.0,42.0,46.0,0.0,49.0,34.0,20.0,32.46311010215664
2020-03-09,24.0,20.0,56.0,63.0,0.0,22.0,16.0,47.0,33.0,0.0,31.8955732122588
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,23.0,0.0,27.0,0.0,0.0,0.0,16.0,23.0,16.0,19.0,14.074914869466516
2020-03-12,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2.2701475595913734
2020-03-13,26.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.7888762769580016
2020-03-14,27.0,0.0,31.0,68.0,22.0,0.0,0.0,25.0,0.0,21.0,22.02043132803632
2020-03-15,24.0,40.0,28.0,0.0,40.0,44.0,17.0,47.0,16.0,0.0,29.057888762769583
2020-03-16,41.0,0.0,49.0,54.0,17.0,0.0,42.0,40.0,28.0,17.0,32.69012485811578
2020-03-17,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,14.0,0.0,4.540295119182747
