date,/m/0m7pl_0,/m/0m7pl_1,/m/0m7pl_2,/m/0m7pl_3,/m/0m7pl_4,/m/0m7pl_5,/m/0m7pl_6,/m/0m7pl_7,/m/0m7pl_8,/m/0m7pl_9,/m/0m7pl_10,/m/0m7pl_11,/m/0m7pl_12,/m/0m7pl_13,/m/0m7pl_14,/m/0m7pl_15,/m/0m7pl_16,/m/0m7pl_17,/m/0m7pl_18,/m/0m7pl_19,/m/0m7pl
2020-10-05,26.0,32.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.915254237288137
2020-10-06,25.0,0.0,30.0,24.0,47.0,31.0,0.0,0.0,0.0,0.0,79.0,31.578947368421048,44.0,0.0,33.0,0.0,33.0,0.0,31.0,0.0,34.62533452274754
2020-10-07,25.0,0.0,30.0,47.0,46.0,93.0,43.0,0.0,0.0,26.0,26.0,61.05263157894736,44.0,63.0,32.0,52.0,100.0,63.0,62.0,78.0,75.5129348795718
2020-10-08,26.0,33.0,62.0,0.0,24.0,32.0,45.0,30.0,0.0,0.0,0.0,31.578947368421048,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,26.82872435325602
2020-10-09,0.0,40.0,0.0,0.0,29.0,0.0,0.0,37.0,36.0,0.0,0.0,38.94736842105263,53.0,39.0,0.0,0.0,0.0,40.0,0.0,0.0,26.520963425512928
2020-10-10,0.0,41.0,0.0,61.0,61.0,0.0,57.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,84.0,100.0,43.0,0.0,39.0,34.0,48.30508474576271
2020-10-11,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.8421052631579,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,11.42729705619982
2020-10-12,30.0,38.0,0.0,55.0,0.0,73.0,51.0,35.0,35.0,0.0,61.0,72.63157894736842,51.0,37.0,38.0,0.0,0.0,0.0,0.0,30.0,51.40945584299733
2020-10-13,29.0,74.0,0.0,0.0,54.0,36.0,100.0,100.0,0.0,0.0,30.0,0.0,100.0,73.0,0.0,0.0,0.0,74.0,72.0,30.0,65.42372881355932
2020-10-14,28.0,71.0,33.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,29.0,68.42105263157895,95.0,35.0,35.0,0.0,37.0,0.0,34.0,0.0,43.8492417484389
2020-10-15,28.0,36.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.220338983050848
2020-10-16,30.0,74.0,71.0,27.0,27.0,0.0,51.0,68.0,34.0,30.0,30.0,0.0,0.0,36.0,0.0,30.0,39.0,37.0,36.0,0.0,52.54237288135593
2020-10-17,0.0,40.0,0.0,0.0,0.0,0.0,54.0,37.0,0.0,0.0,0.0,0.0,53.0,38.0,40.0,0.0,41.0,0.0,0.0,0.0,25.677966101694924
2020-10-18,0.0,38.0,72.0,28.0,27.0,37.0,0.0,35.0,0.0,62.0,31.0,35.78947368421053,0.0,37.0,77.0,30.0,0.0,0.0,0.0,0.0,43.20249776984836
2020-10-19,29.0,0.0,0.0,26.0,0.0,35.0,50.0,0.0,66.0,29.0,29.0,0.0,0.0,36.0,37.0,0.0,37.0,36.0,0.0,0.0,34.74576271186441
2020-10-20,0.0,35.0,33.0,52.0,77.0,34.0,96.0,32.0,32.0,0.0,29.0,33.68421052631579,0.0,70.0,0.0,57.0,37.0,0.0,34.0,0.0,55.22747546833185
2020-10-21,0.0,0.0,100.0,0.0,0.0,0.0,48.0,33.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.508474576271187
2020-10-22,28.0,0.0,67.0,53.0,0.0,0.0,48.0,32.0,33.0,29.0,29.0,0.0,48.0,35.0,0.0,57.0,0.0,71.0,0.0,29.0,47.37288135593221
2020-10-23,28.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169491525423728
2020-10-24,29.0,73.0,0.0,0.0,0.0,0.0,50.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15254237288136
2020-10-25,28.0,34.0,66.0,26.0,26.0,34.0,0.0,64.0,32.0,0.0,56.0,0.0,47.0,0.0,0.0,28.0,37.0,35.0,0.0,29.0,45.932203389830505
2020-10-26,27.0,100.0,32.0,49.0,0.0,33.0,46.0,0.0,0.0,27.0,27.0,32.631578947368425,46.0,67.0,34.0,54.0,70.0,100.0,0.0,55.0,67.76538804638716
2020-10-27,87.0,71.0,0.0,0.0,0.0,0.0,98.0,33.0,67.0,30.0,44.0,34.736842105263165,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,45.740410347903655
2020-10-28,28.0,72.0,68.0,27.0,0.0,36.0,99.0,67.0,98.0,0.0,58.0,34.736842105263165,49.0,0.0,37.0,29.0,76.0,0.0,70.0,0.0,71.92685102586974
2020-10-29,27.0,34.0,32.0,100.0,100.0,100.0,47.0,31.0,63.0,28.0,56.0,100.0,46.0,100.0,0.0,56.0,36.0,68.0,100.0,56.0,100.0
2020-10-30,0.0,0.0,0.0,65.0,43.0,58.0,0.0,0.0,0.0,24.0,97.0,0.0,40.0,29.0,30.0,48.0,31.0,30.0,58.0,48.0,50.932203389830505
2020-10-31,100.0,94.0,60.0,0.0,0.0,0.0,86.0,86.0,57.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37288135593221
2020-11-01,25.0,31.0,0.0,23.0,46.0,0.0,43.0,0.0,0.0,52.0,26.0,61.05263157894736,86.0,0.0,32.0,52.0,33.0,32.0,30.0,0.0,48.47903657448707
2020-11-02,0.0,0.0,0.0,23.0,45.0,0.0,42.0,0.0,28.0,25.0,0.0,30.52631578947368,41.0,30.0,31.0,0.0,64.0,0.0,30.0,0.0,33.0107047279215
2020-11-03,0.0,31.0,0.0,68.0,91.0,30.0,0.0,28.0,29.0,100.0,100.0,60.0,83.0,0.0,94.0,100.0,64.0,62.0,89.0,100.0,95.67796610169492
2020-11-04,22.0,28.0,27.0,21.0,0.0,0.0,77.0,0.0,26.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,27.0,0.0,21.69491525423729
2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.864406779661017
2020-11-06,0.0,0.0,58.0,68.0,22.0,0.0,42.0,0.0,0.0,50.0,25.0,58.94736842105264,41.0,30.0,31.0,50.0,32.0,31.0,89.0,0.0,53.215878679750226
2020-11-07,24.0,30.0,0.0,0.0,0.0,0.0,42.0,0.0,28.0,0.0,25.0,0.0,0.0,30.0,62.0,49.0,32.0,31.0,29.0,0.0,32.372881355932215
2020-11-08,25.0,32.0,60.0,23.0,0.0,0.0,86.0,29.0,58.0,0.0,50.0,0.0,0.0,0.0,32.0,0.0,32.0,31.0,0.0,0.0,38.813559322033896
2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
