date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-02-01,27.0,24.0,31.0,0.0,36.0,27.0,34.0,35.0,0.0,0.0,31.42437591776799
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,23.0,42.0,55.0,32.0,0.0,0.0,29.0,0.0,0.0,0.0,26.578560939794425
2020-02-04,53.0,0.0,30.0,74.0,35.0,52.0,33.0,33.0,0.0,0.0,45.52129221732746
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,27.0,25.0,0.0,39.0,35.0,0.0,70.0,0.0,31.0,31.0,37.885462555066084
2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,0.0,0.0,64.0,0.0,0.0,27.0,69.0,34.0,30.0,0.0,32.8928046989721
2020-02-10,25.0,22.0,29.0,36.0,32.0,0.0,64.0,33.0,0.0,29.0,39.647577092511014
2020-02-11,50.0,24.0,29.0,36.0,0.0,25.0,31.0,64.0,29.0,0.0,42.290748898678416
2020-02-12,25.0,23.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,11.747430249632894
2020-02-13,25.0,0.0,30.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,17.76798825256975
2020-02-14,54.0,0.0,0.0,39.0,0.0,0.0,33.0,0.0,0.0,0.0,18.502202643171806
2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,55.0,73.0,0.0,78.0,0.0,55.0,0.0,35.0,0.0,31.0,48.01762114537446
2020-02-17,0.0,0.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,7.929515418502203
2020-02-18,0.0,23.0,0.0,35.0,0.0,24.0,0.0,0.0,0.0,28.0,16.15271659324523
2020-02-19,0.0,0.0,0.0,71.0,0.0,0.0,31.0,0.0,28.0,0.0,19.08957415565345
2020-02-20,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.552129221732747
2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,27.0,35.0,0.0,0.0,58.0,74.0,37.0,33.0,0.0,38.76651982378855
2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,29.0,30.0,13.65638766519824
2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,24.0,22.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.418502202643174
2020-02-28,26.0,23.0,31.0,36.0,68.0,25.0,64.0,0.0,29.0,30.0,48.75183553597652
2020-02-29,27.0,23.0,0.0,0.0,36.0,54.0,67.0,69.0,30.0,90.0,58.14977973568283
2020-03-01,0.0,0.0,61.0,0.0,34.0,0.0,34.0,35.0,29.0,0.0,28.340675477239355
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.9647577092511015
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,24.0,22.0,0.0,0.0,0.0,0.0,31.0,0.0,28.0,0.0,15.418502202643174
2020-03-06,0.0,0.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,29.0,13.509544787077827
2020-03-07,0.0,0.0,34.0,0.0,0.0,29.0,35.0,0.0,32.0,0.0,19.08957415565345
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,4.1116005873715125
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
