date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,16.44277739009072
2020-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1235170969993025
2020-10-10,54.0,0.0,64.0,0.0,0.0,0.0,35.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,56.0,55.0,27.0,46.833565945568736
2020-10-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,61.0,49.0,0.0,52.0,0.0,0.0,36.287508722958826
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,60.0,0.0,0.0,49.0,32.0,53.0,0.0,53.0,0.0,0.0,0.0,58.02469135802469,0.0,0.0,0.0,0.0,0.0,0.0,34.58933171366296
2020-10-14,0.0,0.0,0.0,0.0,0.0,0.0,33.0,52.0,52.0,0.0,0.0,56.0,0.0,0.0,59.0,0.0,0.0,51.0,0.0,0.0,34.35973482205164
2020-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,51.0,0.0,16.329378925331472
2020-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,12.70062805303559
2020-10-18,0.0,0.0,0.0,62.0,66.0,0.0,0.0,0.0,59.0,58.0,57.142857142857146,0.0,53.125,0.0,0.0,0.0,0.0,57.0,0.0,0.0,46.75054206958429
2020-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,98.0,0.0,0.0,0.0,48.0,0.0,0.0,52.0,0.0,0.0,0.0,50.0,0.0,59.0,48.0,0.0,51.0,0.0,0.0,46.039776692254016
2020-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,4.309141660851361
2020-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0,57.0,61.0,51.0,33.0,0.0,0.0,0.0,0.0,60.0,0.0,59.25925925925926,62.0,0.0,0.0,0.0,0.0,26.0,46.40937168850637
2020-10-25,0.0,0.0,59.0,0.0,0.0,49.0,32.0,52.0,53.0,51.0,52.747252747252745,0.0,0.0,58.02469135802469,60.0,49.0,38.0,51.0,100.0,100.0,91.25990294285246
2020-10-26,93.0,94.0,0.0,54.0,58.0,48.0,0.0,0.0,51.0,100.0,50.54945054945055,0.0,0.0,55.55555555555556,0.0,46.0,0.0,0.0,0.0,0.0,73.72090962460815
2020-10-27,46.0,0.0,0.0,0.0,58.0,93.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0191905094208
2020-10-28,0.0,0.0,57.0,0.0,0.0,0.0,32.0,100.0,0.0,52.0,0.0,0.0,47.916666666666664,55.55555555555556,58.0,0.0,73.0,50.0,96.0,47.0,75.80372373420175
2020-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.9480111653873
2020-10-30,0.0,0.0,98.0,0.0,50.0,41.0,27.0,0.0,0.0,43.0,86.81318681318682,0.0,41.666666666666664,46.91358024691358,50.0,40.0,31.0,87.0,41.0,0.0,77.49576621116515
2020-10-31,83.0,86.0,0.0,97.0,0.0,86.0,28.0,0.0,0.0,0.0,45.05494505494506,49.0,42.708333333333336,50.617283950617285,0.0,43.0,0.0,45.0,0.0,21.0,76.70051736222649
2020-11-01,0.0,0.0,0.0,100.0,53.0,0.0,57.0,0.0,46.0,0.0,46.15384615384615,0.0,86.45833333333333,50.617283950617285,0.0,0.0,34.0,90.0,44.0,0.0,68.85888891042705
2020-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,19.73133286810886
2020-11-03,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,34.0,45.0,0.0,22.0,27.55582693649686
